A	B	source
CRISP2	CRISP2	only_in_union
MSI2	MSI2	only_in_union
ACSBG1	ACSBG1	only_in_union
SPMIP8	SPMIP8	only_in_union
USP3	USP3	only_in_union
TPCN2	TPCN2	only_in_union
LCN1	LCN1	only_in_union
MIR152	MIR152	only_in_union
SNX7	SNX7	only_in_union
RN7SKP157	RN7SKP157	only_in_union
PLS3	PLS3	only_in_union
PITPNC1	PITPNC1	only_in_union
DYNLT5	DYNLT5	only_in_union
CDC14B	CDC14B	only_in_union
KRTCAP3	KRTCAP3	only_in_union
MIR192	MIR192	only_in_union
THAP8	THAP8	only_in_union
MYO1F	MYO1F	only_in_union
NSMCE4A	NSMCE4A	only_in_union
TMED3	TMED3	only_in_union
FAM98A	FAM98A	only_in_union
MIR30A	MIR30A	only_in_union
HNRNPH1	HNRNPH1	only_in_union
ZNF783	ZNF783	only_in_union
MIR143	MIR143	only_in_union
FBXW10B	FBXW10	only_in_union
ADAM18	ADAM18	only_in_union
CHN1	CHN1	only_in_union
SLC25A40	SLC25A40	only_in_union
AQP7	AQP7	only_in_union
RPL6	RPL6	only_in_union
MIR449B	MIR449B	only_in_union
PIP4K2B	PIP4K2B	only_in_union
NSG2	NSG2	only_in_union
CHMP3	CHMP3	only_in_union
PKP3	PKP3	only_in_union
MIR874	MIR874	only_in_union
SRSF10	SRSF10	only_in_union
GPA33	GPA33	only_in_union
PI4KB	PI4KB	only_in_union
SLC25A17	SLC25A17	only_in_union
CFAP210	CFAP210	only_in_union
MIR219A2	MIR219A2	only_in_union
CCDC66	CCDC66	only_in_union
CFAP91	CFAP91	only_in_union
FUNDC2	FUNDC2	only_in_union
NUDCD2	NUDCD2	only_in_union
KCTD10	KCTD10	only_in_union
ZFR2	ZFR2	only_in_union
TAGLN2	TAGLN2	only_in_union
OR5K3	OR5K3	only_in_union
PRMT1	PRMT1	only_in_union
SNORD19C	SNORD19C	only_in_union
TSGA10IP	TSGA10IP	only_in_union
PABPC1	PABPC1	only_in_union
VWF	VWF	only_in_union
EXOG	EXOG	only_in_union
SLC48A1	SLC48A1	only_in_union
RINT1	RINT1	only_in_union
USP12	USP12	only_in_union
BRI3	BRI3	only_in_union
EPB41L2	EPB41L2	only_in_union
HTRA1	HTRA1	only_in_union
FDPS	FDPS	only_in_union
TMEFF1	TMEFF1	only_in_union
ACTA1	ACTA1	only_in_union
KRT79	KRT79	only_in_union
MIR92A1	MIR92A1	only_in_union
SAFB2	SAFB2	only_in_union
HSPE1	MOB4	only_in_union
SNORD26	SNORD26	only_in_union
NCBP2	NCBP2	only_in_union
TPTE2	TPTE2	only_in_union
IL36G	IL36G	only_in_union
FAM178B	FAM178B	only_in_union
FAM76B	FAM76B	only_in_union
SNORA53	SNORA53	only_in_union
LIFR	LIFR	only_in_union
ZNF41	ZNF41	only_in_union
ZNF202	ZNF202	only_in_union
XPO5	XPO5	only_in_union
RNU6-243P	RNU6-243P	only_in_union
WWP2	WWP2	only_in_union
ZFP28	ZFP28	only_in_union
NRAS	NRAS	only_in_union
RPL18	RPL18	only_in_union
PCYOX1	PCYOX1	only_in_union
OLFM1	OLFM1	only_in_union
CFAP68	CFAP68	only_in_union
MTCL3	MTCL3	only_in_union
ACSF3	ACSF3	only_in_union
NT5M	NT5M	only_in_union
ZNF639	ZNF639	only_in_union
WDR7	WDR7	only_in_union
MFSD12	MFSD12	only_in_union
CCDC69	CCDC69	only_in_union
CD200R1	CD200R1	only_in_union
OSMR	OSMR	only_in_union
EEF1AKMT3	EEF1AKMT3	only_in_union
VPS52	VPS52	only_in_union
ACP5	ACP5	only_in_union
COPG1	COPG1	only_in_union
CYP2S1	CYP2S1	only_in_union
MIR374A	MIR374A	only_in_union
SNORD49B	SNORD49B	only_in_union
CDYL	CDYL	only_in_union
TFAP4	TFAP4	only_in_union
SYBU	SYBU	only_in_union
EEF2KMT	EEF2KMT	only_in_union
H3C14	H3C14	only_in_union
CLK1	CLK1	only_in_union
C2orf42	C2orf42	only_in_union
SYT8	SYT8	only_in_union
NXPH4	NXPH4	only_in_union
TOP2B	TOP2B	only_in_union
TRIP4	TRIP4	only_in_union
ANP32A	ANP32A	only_in_union
NUP205	NUP205	only_in_union
SERP1	SERP1	only_in_union
TRIM29	TRIM29	only_in_union
SPACA7	SPACA7	only_in_union
PIEZO1	PIEZO1	only_in_union
SNORA84	SNORA84	only_in_union
LMAN2L	LMAN2L	only_in_union
KATNIP	KATNIP	only_in_union
PFKP	PFKP	only_in_union
NXPE3	NXPE3	only_in_union
TMEM54	TMEM54	only_in_union
KCNJ15	KCNJ15	only_in_union
DYNLL1	DYNLL1	only_in_union
MSLN	MSLN	only_in_union
MIR331	MIR331	only_in_union
SNORD35B	SNORD35B	only_in_union
RNU2-2P	RNU2-2P	only_in_union
QRFP	QRFP	only_in_union
SNORA63D	SNORA63D	only_in_union
TPRA1	TPRA1	only_in_union
GIGYF2	GIGYF2	only_in_union
MIR544A	MIR544A	only_in_union
MROH8	MROH8	only_in_union
TKTL1	TKTL1	only_in_union
IRF1	IRF1	only_in_union
IFT74	IFT74	only_in_union
POLR1B	POLR1B	only_in_union
ZNF624	ZNF624	only_in_union
ZNF784	ZNF784	only_in_union
RAB33B	RAB33B	only_in_union
SHFL	SHFL	only_in_union
THEM6	THEM6	only_in_union
GRIP1	GRIP1	only_in_union
SNORA73B	SNORA73B	only_in_union
NT5DC2	NT5DC2	only_in_union
MIR27B	MIR27B	only_in_union
DNAJC18	DNAJC18	only_in_union
WASHC4	WASHC4	only_in_union
RCN1	RCN1	only_in_union
ISY1	ISY1	only_in_union
AGK	AGK	only_in_union
RRAGD	RRAGD	only_in_union
ZNF548	ZNF548	only_in_union
MAN1A2	MAN1A2	only_in_union
B3GNT5	B3GNT5	only_in_union
UBE2T	UBE2T	only_in_union
PIWIL1	PIWIL1	only_in_union
PIGP	PIGP	only_in_union
PPP2R3C	PPP2R3C	only_in_union
NDUFS4	NDUFS4	only_in_union
MIR30E	MIR30E	only_in_union
GMIP	GMIP	only_in_union
PER2	PER2	only_in_union
BPIFA3	BPIFA3	only_in_union
LRRC49	LRRC49	only_in_union
CYP4A11	CYP4A11	only_in_union
EIF2S2	EIF2S2	only_in_union
SLC38A6	SLC38A6	only_in_union
ATP9B	ATP9B	only_in_union
COQ5	COQ5	only_in_union
MIA	MIA	only_in_union
SNORA67	SNORA67	only_in_union
PTPN21	PTPN21	only_in_union
FAM228B	FAM228B	only_in_union
MIR361	MIR361	only_in_union
PLXNB3	PLXNB3	only_in_union
SNORD39	SNORD39	only_in_union
RNU1-93P	RNU1-93P	only_in_union
UPP1	UPP1	only_in_union
ZNF140	ZNF140	only_in_union
RPS6KC1	RPS6KC1	only_in_union
TCAF2	TCAF2C	only_in_union
ANKRD11	ANKRD11	only_in_union
MIR410	MIR410	only_in_union
RXYLT1	RXYLT1	only_in_union
DPYSL3	DPYSL3	only_in_union
MCTS1	MCTS1	only_in_union
MIR33A	MIR33A	only_in_union
AFF4	AFF4	only_in_union
LSM5	LSM5	only_in_union
KCNN4	KCNN4	only_in_union
PPM1J	PPM1J	only_in_union
PRR11	PRR11	only_in_union
MIR484	MIR484	only_in_union
RPRD1B	RPRD1B	only_in_union
UBE2K	UBE2K	only_in_union
POMT1	POMT1	only_in_union
MIR381	MIR381	only_in_union
SPACA6	SPACA6	only_in_union
ANK2	ANK2	only_in_union
CAPZA2	CAPZA2	only_in_union
GRAPL	GRAPL	only_in_union
MIR200B	MIR200B	only_in_union
SNORA68	SNORA68	only_in_union
SLC7A6	SLC7A6	only_in_union
NUP214	NUP214	only_in_union
MIR451A	MIR451A	only_in_union
UTP14A	UTP14A	only_in_union
ARB2A	ARB2A	only_in_union
ZNF583	ZNF583	only_in_union
REPIN1	REPIN1	only_in_union
POC5	POC5	only_in_union
IMMP1L	IMMP1L	only_in_union
FAM3A	FAM3A	only_in_union
LRRCC1	LRRCC1	only_in_union
ATP4A	ATP4A	only_in_union
KCNAB3	KCNAB3	only_in_union
KMT5C	KMT5C	only_in_union
TOP1MT	TOP1MT	only_in_union
SNRPB	SNRPB	only_in_union
NCK1	NCK1	only_in_union
CHD1	CHD1	only_in_union
MIR940	MIR940	only_in_union
FAM72A	FAM72A	only_in_union
IFT56	IFT56	only_in_union
DUSP10	DUSP10	only_in_union
TMA16	TMA16	only_in_union
TPCN1	TPCN1	only_in_union
PRDM14	PRDM14	only_in_union
NDUFB2	NDUFB2	only_in_union
YIPF7	YIPF7	only_in_union
ARL2BP	ARL2BP	only_in_union
ZNF283	ZNF283	only_in_union
MIR222	MIR222	only_in_union
NEIL3	NEIL3	only_in_union
PBX1	PBX1	only_in_union
HK1	HK1	only_in_union
LASP1NB	LASP1NB	only_in_union
STRBP	STRBP	only_in_union
SLC17A3	SLC17A3	only_in_union
GARRE1	GARRE1	only_in_union
TBC1D30	TBC1D30	only_in_union
EZR	EZR	only_in_union
IKBKB	IKBKB	only_in_union
COPS5	COPS5	only_in_union
MIR760	MIR760	only_in_union
GPHN	GPHN	only_in_union
GLUD1	GLUD1	only_in_union
CAST	CAST	only_in_union
MIR216A	MIR216A	only_in_union
MMP8	MMP8	only_in_union
RPL22L1	RPL22L1	only_in_union
BLMH	BLMH	only_in_union
PELI2	PELI2	only_in_union
FBN1	FBN1	only_in_union
MTMR10	MTMR10	only_in_union
KRT23	KRT23	only_in_union
ASAH2	ASAH2	only_in_union
SYT1	SYT1	only_in_union
DOCK6	DOCK6	only_in_union
SNORA19	SNORA19	only_in_union
MIR92A2	MIR92A2	only_in_union
MIR377	MIR377	only_in_union
NT5C1B	NT5C1B	only_in_union
SNORD114-31	SNORD114-31	only_in_union
ASB1	ASB1	only_in_union
KNSTRN	KNSTRN	only_in_union
REXO5	REXO5	only_in_union
ZNF354B	ZNF354B	only_in_union
KPLCE	KPLCE	only_in_union
AFG2A	AFG2A	only_in_union
DPY19L4	DPY19L4	only_in_union
CFDP1	CFDP1	only_in_union
PRKCZ	PRKCZ	only_in_union
PCDH12	PCDH12	only_in_union
SUN5	SUN5	only_in_union
ADHFE1	ADHFE1	only_in_union
CCR3	CCR3	only_in_union
GCSH	GCSH	only_in_union
CCDC74B	CCDC74B	only_in_union
SNORA71E	SNORA71E	only_in_union
TSPEAR	TSPEAR	only_in_union
YIPF3	YIPF3	only_in_union
SNORD19	SNORD19	only_in_union
MIR26A1	MIR26A1	only_in_union
CIDEA	CIDEA	only_in_union
SEPTIN2	SEPTIN2	only_in_union
RN7SKP299	RN7SKP299	only_in_union
TMEM63C	TMEM63C	only_in_union
ZNF658	ZNF658	only_in_union
ZNF181	ZNF181	only_in_union
SNORD45C	SNORD45C	only_in_union
OTUD1	OTUD1	only_in_union
PIWIL3	PIWIL3	only_in_union
TOR1AIP2	TOR1AIP2	only_in_union
ACTB	ACTB	only_in_union
MORN2	MORN2	only_in_union
ZNF275	ZNF775	only_in_union
SNORD5	SNORD5	only_in_union
RGSL1	RGSL1	only_in_union
MIR9-2	MIR9-2	only_in_union
ALDH9A1	ALDH9A1	only_in_union
CBX4	CBX4	only_in_union
ZMAT4	ZMAT4	only_in_union
ZNF84	ZNF84	only_in_union
SLC26A2	SLC26A2	only_in_union
ZNF19	ZNF19	only_in_union
C1orf174	C1orf174	only_in_union
CASP3	CASP3	only_in_union
CDKN2AIPNL	CDKN2AIPNL	only_in_union
LARP6	LARP6	only_in_union
BTN3A3	BTN3A3	only_in_union
HNRNPM	HNRNPM	only_in_union
RNU6-247P	RNU6-247P	only_in_union
LAMC3	LAMC3	only_in_union
PPP4R3A	PPP4R3A	only_in_union
TCF7L1	TCF7L1	only_in_union
SMDT1	SMDT1	only_in_union
NCOA2	NCOA2	only_in_union
GTF3C6	GTF3C6	only_in_union
PRPS2	PRPS2	only_in_union
H2AC19	H2AC19	only_in_union
IPO7	IPO7	only_in_union
FBXO15	FBXO15	only_in_union
ETAA1	ETAA1	only_in_union
KLHL24	KLHL24	only_in_union
TBC1D9B	TBC1D9B	only_in_union
EPN3	EPN3	only_in_union
NTAN1	NTAN1	only_in_union
FOXA1	FOXA1	only_in_union
ECHDC1	ECHDC1	only_in_union
RBP7	RBP7	only_in_union
RPL9	RPL9	only_in_union
MIR132	MIR132	only_in_union
MIR541	MIR541	only_in_union
MIR1296	MIR1296	only_in_union
ALG1	ALG1	only_in_union
SNORA60	SNORA60	only_in_union
GHITM	GHITM	only_in_union
SLC6A8	SLC6A8	only_in_union
SNORD126	SNORD126	only_in_union
ZBTB38	ZBTB38	only_in_union
SNORD58A	SNORD58A	only_in_union
PSKH1	PSKH1	only_in_union
SNORA31	SNORA31	only_in_union
SNORD15	SNORD15B	only_in_union
GBA3	GBA3	only_in_union
SLC25A14	SLC25A14	only_in_union
DYNLT1	DYNLT1	only_in_union
RN7SKP147	RN7SKP147	only_in_union
CHMP2B	CHMP2B	only_in_union
SNORD1B	SNORD1B	only_in_union
SKIC2	SKIC2	only_in_union
SNORA46	SNORA46	only_in_union
COMMD1	COMMD1	only_in_union
WSB2	WSB2	only_in_union
ZNF554	ZNF554	only_in_union
DBNDD1	DBNDD1	only_in_union
LYSET	LYSET	only_in_union
POU2AF2	POU2AF2	only_in_union
ZFP90	ZFP90	only_in_union
TUBAL3	TUBAL3	only_in_union
ATP8A1	ATP8A1	only_in_union
GPS1	GPS1	only_in_union
RNU6-607P	RNU6-607P	only_in_union
ZNF23	ZNF23	only_in_union
SNCA	SNCA	only_in_union
ZFP82	ZFP82	only_in_union
SNORD14A	SNORD14A	only_in_union
URB2	URB2	only_in_union
MPO	MPO	only_in_union
COL4A4	COL4A4	only_in_union
PIGY	PIGY	only_in_union
PKD2L1	PKD2L1	only_in_union
SLC2A2	SLC2A2	only_in_union
MIR125A	MIR125A	only_in_union
RN7SKP57	RN7SKP57	only_in_union
MIR137	MIR137	only_in_union
SLC7A7	SLC7A7	only_in_union
PLSCR1	PLSCR1	only_in_union
SNORD90	SNORD90	only_in_union
TRIM60	TRIM60	only_in_union
RTRAF	RTRAF	only_in_union
RNU6-1257P	RNU6-1257P	only_in_union
CYP4F167	CYP4F3	only_in_union
TUBA4A	TUBA4A	only_in_union
RNU2-21P	RNU2-21P	only_in_union
RAD51AP1	RAD51AP1	only_in_union
XPO6	XPO6	only_in_union
RPE	RPE	only_in_union
KRT222	KRT222	only_in_union
ABHD10	ABHD10	only_in_union
SPCS2	SPCS2	only_in_union
DACH1	DACH1	only_in_union
BRMS1L	BRMS1L	only_in_union
ATOSB	ATOSB	only_in_union
CIMAP1D	CIMAP1D	only_in_union
CSTF2T	CSTF2T	only_in_union
AK4	AK4	only_in_union
CBS	CBS	only_in_union
CRACR2B	CRACR2B	only_in_union
CHD7	CHD7	only_in_union
ACADM	ACADM	only_in_union
SLC25A30	SLC25A30	only_in_union
IL27	IL27	only_in_union
SF3A1	SF3A1	only_in_union
ZNF30	ZNF30	only_in_union
RTCB	RTCB	only_in_union
BLTP3A	BLTP3A	only_in_union
BUB1B	BUB1B	only_in_union
ALAS2	ALAS2	only_in_union
ZKSCAN4	ZKSCAN4	only_in_union
CIMIP2A	CIMIP2A	only_in_union
SLC38A9	SLC38A9	only_in_union
DDX5	DDX5	only_in_union
ZNF24	ZNF24	only_in_union
APOBEC1	APOBEC1	only_in_union
ARHGAP11A	ARHGAP11A	only_in_union
GLOD4	GLOD4	only_in_union
MIR154	MIR154	only_in_union
GOT2	GOT2	only_in_union
MIR339	MIR339	only_in_union
RPH3A	RPH3A	only_in_union
SNCAIP	SNCAIP	only_in_union
METTL15	METTL15	only_in_union
YAP1	YAP1	only_in_union
GTF3C2	GTF3C2	only_in_union
RNU6-334P	RNU6-334P	only_in_union
MRPS35	MRPS35	only_in_union
HSD3B2	HSD3B2	only_in_union
TRARG1	TRARG1	only_in_union
BOD1	BOD1	only_in_union
HAPSTR1	HAPSTR1	only_in_union
RHBG	RHBG	only_in_union
CAPN11	CAPN11	only_in_union
SULT6B1	SULT6B1	only_in_union
IL6R	IL6R	only_in_union
PLEKHH2	PLEKHH2	only_in_union
MIRLET7G	MIRLET7G	only_in_union
SLC9A3	SLC9A3	only_in_union
PIP5K1B	PIP5K1B	only_in_union
SSBP1	SSBP1	only_in_union
GPR182	GPR182	only_in_union
GPD1L	GPD1L	only_in_union
ZNF620	ZNF620	only_in_union
CCDC60	CCDC60	only_in_union
CAMK2A	CAMK2A	only_in_union
MIR146B	MIR146B	only_in_union
MTHFD1L	MTHFD1L	only_in_union
YIPF4	YIPF4	only_in_union
DGKD	DGKD	only_in_union
DAW1	DAW1	only_in_union
CRYZL1	CRYZL1	only_in_union
PNPLA8	PNPLA8	only_in_union
FCF1	FCF1	only_in_union
GMCL1	GMCL1	only_in_union
TBL1XR1	TBL1XR1	only_in_union
ST3GAL5	ST3GAL5	only_in_union
MIR653	MIR653	only_in_union
COPS7B	COPS7B	only_in_union
SNORD113-9	SNORD113-9	only_in_union
WDR6	WDR6	only_in_union
CACNA1C	CACNA1C	only_in_union
SLC7A10	SLC7A10	only_in_union
NLRC5	NLRC5	only_in_union
MCUB	MCUB	only_in_union
FANCD2	FANCD2	only_in_union
HSP90AB1	HSP90AB1	only_in_union
COMMD8	COMMD8	only_in_union
DCST2	DCST2	only_in_union
MIR502	MIR502	only_in_union
CYTIP	CYTIP	only_in_union
ANK1	ANK1	only_in_union
GLP2R	GLP2R	only_in_union
BRD9	BRD9	only_in_union
SNORD114-3	SNORD114-3	only_in_union
KCNU1	KCNU1	only_in_union
ZSCAN23	ZSCAN23	only_in_union
DPP9	DPP9	only_in_union
MIR196B	MIR196B	only_in_union
SNORD83A	SNORD83A	only_in_union
RRM2B	RRM2B	only_in_union
UMODL1	UMODL1	only_in_union
MOK	MOK	only_in_union
SLC37A1	SLC37A1	only_in_union
ZNF546	ZNF546	only_in_union
PUM2	PUM2	only_in_union
LRRC45	LRRC45	only_in_union
SERAC1	SERAC1	only_in_union
LDHA	LDHA	only_in_union
MUC20	MUC20	only_in_union
CD2	CD2	only_in_union
ENTREP3	ENTREP3	only_in_union
SOS1	SOS1	only_in_union
STXBP2	STXBP2	only_in_union
MIR433	MIR433	only_in_union
PCGF3	PCGF3	only_in_union
PSMG1	PSMG1	only_in_union
DCK	DCK	only_in_union
ERMAP	ERMAP	only_in_union
CIMIP3	CIMIP3	only_in_union
CTSV	CTSV	only_in_union
SNORD70B	SNORD70B	only_in_union
CFAP276	CFAP276	only_in_union
SLC36A2	SLC36A2	only_in_union
GRM5	GRM5	only_in_union
TSHZ3	TSHZ3	only_in_union
SNORA69	SNORA69	only_in_union
IRAK4	IRAK4	only_in_union
DOCK10	DOCK10	only_in_union
SNORA74	SNORA74C-2	only_in_union
CAT	CAT	only_in_union
ATP5F1A	ATP5F1A	only_in_union
U7	RNU7-48P	only_in_union
DZIP1L	DZIP1L	only_in_union
DGKA	DGKA	only_in_union
CYFIP2	CYFIP2	only_in_union
ZBTB8OS	ZBTB8OS	only_in_union
BNIP3	BNIP3	only_in_union
DNM2	DNM2	only_in_union
KLK6	KLK6	only_in_union
ARPP19	ARPP19	only_in_union
H2AC25	H2AC25	only_in_union
MIR708	MIR708	only_in_union
ANKRD55	ANKRD55	only_in_union
ANKRD13D	ANKRD13D	only_in_union
PSPH	PSPH	only_in_union
PDCD1LG2	PDCD1LG2	only_in_union
C4orf50	C4orf50	only_in_union
VPS28	VPS28	only_in_union
PGM2	PGM2	only_in_union
TNFSF12	TNFSF12	only_in_union
DDX50	DDX50	only_in_union
DOCK9	DOCK9	only_in_union
CHD5	CHD5	only_in_union
SNORD50B	SNORD50B	only_in_union
MROH6	MROH6	only_in_union
SNORD124	SNORD124	only_in_union
HTT	HTT	only_in_union
HDLBP	HDLBP	only_in_union
AIFM1	AIFM1	only_in_union
PEG3	PEG3	only_in_union
CHL1	CHL1	only_in_union
ZNF560	ZNF560	only_in_union
LIX1	LIX1	only_in_union
ABCB6	ABCB6	only_in_union
TXNL4A	TXNL4A	only_in_union
DCP2	DCP2	only_in_union
TSR3	TSR3	only_in_union
RFTN1	RFTN1	only_in_union
GAPDH	GAPDH	only_in_union
DHRS4	DHRS4	only_in_union
CLIP2	CLIP2	only_in_union
INSL6	INSL6	only_in_union
KDM4A	KDM4A	only_in_union
MPPE1	MPPE1	only_in_union
SNORD32A	SNORD32A	only_in_union
SNORD83B	SNORD83B	only_in_union
TP53BP2	TP53BP2	only_in_union
GLT8D1	GLT8D1	only_in_union
MIR302D	MIR302D	only_in_union
FTSJ1	FTSJ1	only_in_union
RNU6-277P	RNU6-277P	only_in_union
SNORD42A	SNORD42A	only_in_union
SLC6A5	SLC6A5	only_in_union
MIR31	MIR31	only_in_union
FABP6	FABP6	only_in_union
PLCZ1	PLCZ1	only_in_union
DLK1	DLK1	only_in_union
MCU	MCU	only_in_union
GPR173	GPR173	only_in_union
SNORA20	SNORA20	only_in_union
CEP78	CEP78	only_in_union
SNORA5C	SNORA5C	only_in_union
HEATR4	HEATR4	only_in_union
SLC26A3	SLC26A3	only_in_union
IGFBP7	IGFBP7	only_in_union
YY1	YY1	only_in_union
ABHD8	ABHD8	only_in_union
LRWD1	LRWD1	only_in_union
C7H12orf57	C12orf57	only_in_union
CIMAP2	CIMAP2	only_in_union
TUBA1C	TUBA4B	only_in_union
SPATA16	SPATA16	only_in_union
MYZAP	MYZAP	only_in_union
LIPT2	LIPT2	only_in_union
TRAF3IP2	TRAF3IP2	only_in_union
TMEM41B	TMEM41B	only_in_union
CANT1	CANT1	only_in_union
C3orf33	C3orf33	only_in_union
GARIN5A	GARIN5A	only_in_union
GARIN3	GARIN3	only_in_union
LCAT	LCAT	only_in_union
PPP2R2B	PPP2R2B	only_in_union
MIR214	MIR214	only_in_union
KLHL2	KLHL2	only_in_union
DISP3	DISP3	only_in_union
FZD3	FZD3	only_in_union
ADCY1	ADCY1	only_in_union
TANGO6	TANGO6	only_in_union
RGS6	RGS6	only_in_union
MIR19B1	MIR19B1	only_in_union
SNORA30B	SNORA30B	only_in_union
EEF1A1	EEF1A1	only_in_union
NIBAN3	NIBAN3	only_in_union
SERP2	SERP2	only_in_union
RN7SKP197	RN7SKP197	only_in_union
MIR302C	MIR302C	only_in_union
RTP5	RTP5	only_in_union
TBC1D14	TBC1D14	only_in_union
HIVEP1	HIVEP1	only_in_union
AIRIM	AIRIM	only_in_union
RN7SL471P	RN7SL471P	only_in_union
MIR542	MIR542	only_in_union
SNORA14A	SNORA14A	only_in_union
RCOR1	RCOR1	only_in_union
FAAH	FAAH	only_in_union
ZNF232	ZNF232	only_in_union
MIR599	MIR599	only_in_union
ARAP2	ARAP2	only_in_union
SNORA38	SNORA38	only_in_union
GTF2IRD2B	GTF2IRD2B	only_in_union
CNTRL	CNTRL	only_in_union
CTNNA1	CTNNA1	only_in_union
BLTP1	BLTP1	only_in_union
TRIM65	TRIM65	only_in_union
BBS1	BBS1	only_in_union
PDZD2	PDZD2	only_in_union
SLC6A19	SLC6A19	only_in_union
MT-CYB	MT-CYB	only_in_union
MIR124-1	MIR124-1	only_in_union
MIR455	MIR455	only_in_union
VNN1	VNN1	only_in_union
CHRNB3	CHRNB3	only_in_union
NDUFA1	NDUFA1	only_in_union
MIR424	MIR424	only_in_union
SNORD55	SNORD55	only_in_union
PSEN1	PSEN1	only_in_union
GRK3	GRK3	only_in_union
NR2E1	NR2E1	only_in_union
CYP27A1	CYP27A1	only_in_union
FBXO4	FBXO4	only_in_union
TCAIM	TCAIM	only_in_union
LARS1	LARS1	only_in_union
TIMM17A	TIMM17A	only_in_union
LRRC66	LRRC66	only_in_union
STIP1	STIP1	only_in_union
MIR411	MIR411	only_in_union
ZNF226	ZNF226	only_in_union
CIP2A	CIP2A	only_in_union
EEIG2	EEIG2	only_in_union
HTR3C	HTR3C	only_in_union
WDR13	WDR13	only_in_union
HACD1	HACD1	only_in_union
MIR323B	MIR323B	only_in_union
PRKCA	PRKCA	only_in_union
MZT2B	MZT2B	only_in_union
TXK	TXK	only_in_union
USP10	USP10	only_in_union
NRXN3	NRXN3	only_in_union
RARB	RARB	only_in_union
MIR494	MIR494	only_in_union
NHERF4	NHERF4	only_in_union
AHCYL2	AHCYL2	only_in_union
STRIT1	STRIT1	only_in_union
DOLPP1	DOLPP1	only_in_union
LRBA	LRBA	only_in_union
ADORA2A	ADORA2A	only_in_union
SNORD29	SNORD29	only_in_union
MYOC	MYOC	only_in_union
ANKRD27	ANKRD27	only_in_union
HSPA14	HSPA14	only_in_union
SNORD99	SNORD99	only_in_union
DCLK1	DCLK1	only_in_union
LUC7L	LUC7L	only_in_union
SARAF	SARAF	only_in_union
IPO11	IPO11	only_in_union
URGCP	URGCP	only_in_union
APCDD1	APCDD1	only_in_union
THRB	THRB	only_in_union
SAP18	SAP18	only_in_union
PPIL4	PPIL4	only_in_union
ETHE1	ETHE1	only_in_union
IQANK1	IQANK1	only_in_union
OTX1	OTX1	only_in_union
VPS29	VPS29	only_in_union
PHKG2	PHKG2	only_in_union
ZNF573	ZNF573	only_in_union
ZNF790	ZNF790	only_in_union
ADNP2	ADNP2	only_in_union
PTS	PTS	only_in_union
POLR2H	POLR2H	only_in_union
ORC2	ORC2	only_in_union
DDX4	DDX4	only_in_union
RBM43	RBM43	only_in_union
ATP23	ATP23	only_in_union
RNF148	RNF148	only_in_union
LCN6	LCN6	only_in_union
SLC25A15	SLC25A15	only_in_union
ACTA2	ACTA2	only_in_union
SNORD73	SNORD73A	only_in_union
OTOGL	OTOGL	only_in_union
ACSS2	ACSS2	only_in_union
SPTLC2	SPTLC2	only_in_union
PBX3	PBX3	only_in_union
RSL1D1	RSL1D1	only_in_union
HSBP1	HSBP1	only_in_union
ZIK1	ZIK1	only_in_union
CENPV	CENPV	only_in_union
ARHGEF40	ARHGEF40	only_in_union
