A	B	source
SLC9B1	SLC9B1	only_in_union
NUP205	NUP205	only_in_union
TRIM29	TRIM29	only_in_union
SPACA7	SPACA7	only_in_union
PIEZO1	PIEZO1	only_in_union
SNORA84	SNORA84	only_in_union
TRBV11-2	TRBV11-2	only_in_union
LMAN2L	LMAN2L	only_in_union
ZNF397	ZNF397	only_in_union
KCNJ15	KCNJ15	only_in_union
mml-mir-454	MIR454	only_in_union
DNAI4	DNAI4	only_in_union
SIGLEC9	SIGLEC9	only_in_union
RAB1B	RAB1B	only_in_union
GLS2	GLS2	only_in_union
MIR331	MIR331	only_in_union
NEK7	NEK7	only_in_union
PARP6	PARP6	only_in_union
MROH8	MROH8	only_in_union
BEND5	AGBL4	only_in_union
IRF1	IRF1	only_in_union
POLR1B	POLR1B	only_in_union
ZNF784	ZNF784	only_in_union
SFXN2	WBP1L	only_in_union
THEM6	THEM6	only_in_union
mml-mir-361	MIR361	only_in_union
MIR27B	MIR27B	only_in_union
DNAJC18	DNAJC18	only_in_union
WASHC4	WASHC4	only_in_union
RCN1	RCN1	only_in_union
SNORD114-11	SNORD114-11	only_in_union
ISY1	ISY1	only_in_union
NDUFA9	GALNT8	only_in_union
B3GNT5	B3GNT5	only_in_union
MIR3187	MIR3187	only_in_union
mml-mir-371	MIR371A	only_in_union
ZNF808	ZNF808	only_in_union
PIWIL1	PIWIL1	only_in_union
PPP2R3C	PPP2R3C	only_in_union
NDUFS4	NDUFS4	only_in_union
MXRA5	MXRA5	only_in_union
PER2	PER2	only_in_union
IFRD2	IFRD2	only_in_union
mml-mir-378d	MIR378D2	only_in_union
LRRC49	LRRC49	only_in_union
GPRASP3	GPRASP3	only_in_union
SLC38A6	SLC38A6	only_in_union
TIAM2	TIAM2	only_in_union
ARFGAP3	ARFGAP3	only_in_union
ATP9B	ATP9B	only_in_union
MIA	MIA	only_in_union
SNORA67	SNORA67	only_in_union
FAM228B	FAM228B	only_in_union
GBP6	GBP6	only_in_union
UPP1	UPP1	only_in_union
ZNF140	ZNF140	only_in_union
RXYLT1	RXYLT1	only_in_union
mml-mir-301a	MIR301A	only_in_union
GRIK2	GRIK2	only_in_union
CYSLTR2	CYSLTR2	only_in_union
KCNN4	KCNN4	only_in_union
ALLC	ALLC	only_in_union
MIR484	MIR484	only_in_union
RPRD1B	RPRD1B	only_in_union
mml-mir-770	MIR770	only_in_union
POMT1	POMT1	only_in_union
MIR381	MIR381	only_in_union
ECE2	ECE2	only_in_union
SPACA6	SPACA6	only_in_union
CAPZA2	CAPZA2	only_in_union
SYNGR2	SYNGR2	only_in_union
FPGT	TNNI3K	only_in_union
SLC7A6	SLC7A6	only_in_union
NUP214	NUP214	only_in_union
ARB2A	ARB2A	only_in_union
ZNF583	ZNF583	only_in_union
REPIN1	REPIN1	only_in_union
SLC25A42	SLC25A42	only_in_union
FAM3A	FAM3A	only_in_union
DPH2	DPH2	only_in_union
LRRCC1	LRRCC1	only_in_union
ATP4A	ATP4A	only_in_union
SNORD13D	SNORD13D	only_in_union
FOXD4L1	FOXD4L1	only_in_union
KCNAB3	KCNAB3	only_in_union
KMT5C	KMT5C	only_in_union
TOP1MT	TOP1MT	only_in_union
mml-mir-676-1	MIR676	only_in_union
RLN2	RLN2	only_in_union
CHD1	CHD1	only_in_union
TSPAN13	TSPAN13	only_in_union
FAM72A	FAM72A	only_in_union
IFT56	IFT56	only_in_union
DUSP10	DUSP10	only_in_union
STK38L	STK38L	only_in_union
mml-mir-20b	MIR20B	only_in_union
KCND1	KCND1	only_in_union
mml-mir-631	MIR631	only_in_union
INPP4B	INPP4B	only_in_union
IBA57	IBA57	only_in_union
mml-mir-194-1	MIR194-1	only_in_union
ZNF283	ZNF283	only_in_union
NEIL3	NEIL3	only_in_union
PBX1	PBX1	only_in_union
HK1	HK1	only_in_union
KIAA0100	BLTP2	only_in_union
BTF3	BTF3	only_in_union
MAMU-F	HLA-F	only_in_union
STRBP	STRBP	only_in_union
GARRE1	GARRE1	only_in_union
FBXO33	FBXO33	only_in_union
TBC1D30	TBC1D30	only_in_union
PFN2	PFN2	only_in_union
IKBKB	IKBKB	only_in_union
COPS5	COPS5	only_in_union
MIR760	MIR760	only_in_union
VIM	VIM	only_in_union
GPHN	GPHN	only_in_union
GLUD1	GLUD1	only_in_union
KRTAP10-10	KRTAP10-10	only_in_union
mml-mir-651	MIR651	only_in_union
MMP8	MMP8	only_in_union
mml-mir-218-2	MIR218-2	only_in_union
BLMH	BLMH	only_in_union
PELI2	PELI2	only_in_union
KRT23	KRT23	only_in_union
TCEAL4	TCEAL4	only_in_union
mml-mir-224	MIR224	only_in_union
SYT1	SYT1	only_in_union
DOCK6	DOCK6	only_in_union
SNORA19	SNORA19	only_in_union
CLSTN3	CLSTN3	only_in_union
NT5C1B	NT5C1B	only_in_union
SNORD114-31	SNORD114-31	only_in_union
TMEM14B	TMEM14B	only_in_union
KNSTRN	KNSTRN	only_in_union
MIR4677	MIR4677	only_in_union
REXO5	REXO5	only_in_union
ZNF354B	ZNF354B	only_in_union
AFG2A	AFG2A	only_in_union
DPY19L4	DPY19L4	only_in_union
CFDP1	CFDP1	only_in_union
PRKCZ	PRKCZ	only_in_union
PCDH12	PCDH12	only_in_union
TGIF2	TGIF2	only_in_union
PMP2	PMP2	only_in_union
SUN5	SUN5	only_in_union
mml-mir-107	MIR107	only_in_union
COQ9	COQ9	only_in_union
mml-mir-205	MIR205	only_in_union
RHOXF2	RHOXF2	only_in_union
H2AC8	H2AC8	only_in_union
ADHFE1	ADHFE1	only_in_union
TVP23B	TVP23B	only_in_union
SIGLEC5	SIGLEC5	only_in_union
TSPEAR	TSPEAR	only_in_union
YIPF3	YIPF3	only_in_union
ICMT	ICMT	only_in_union
SNORD19	SNORD19	only_in_union
CCDC88C	CCDC88C	only_in_union
ZNF319	CNGB1	only_in_union
OR2A1	OR2A1	only_in_union
mml-mir-155	MIR155	only_in_union
CIDEA	CIDEA	only_in_union
RBMY	RBMY1A1	only_in_union
INTS5	INTS5	only_in_union
mml-mir-302c	MIR302C	only_in_union
ANKRD30A	ANKRD30A	only_in_union
SLC6A6	SLC6A6	only_in_union
PARD6G	PARD6G	only_in_union
SNORD79	SNORD79	only_in_union
TMEM63C	TMEM63C	only_in_union
GPR108	GPR108	only_in_union
ZNF658	ZNF658	only_in_union
ZNF181	ZNF181	only_in_union
SNORD45C	SNORD45C	only_in_union
PIWIL3	PIWIL3	only_in_union
AFMID	AFMID	only_in_union
MIR4282	MIR4282	only_in_union
IGBP1C	IGBP1C	only_in_union
MYORG	MYORG	only_in_union
DPPA3	DPPA3	only_in_union
KIR3DL2	KIR3DL3	only_in_union
DPYSL4	DPYSL4	only_in_union
RGSL1	RGSL1	only_in_union
SNORD5	SNORD5	only_in_union
BMT2	SAMTOR	only_in_union
GRHL2	GRHL2	only_in_union
ZNF84	ZNF84	only_in_union
ZNF19	ZNF19	only_in_union
ADIPOR1	ADIPOR1	only_in_union
LARP6	LARP6	only_in_union
LAMC3	LAMC3	only_in_union
mml-mir-302d	MIR302D	only_in_union
TNFRSF10B	TNFRSF10B	only_in_union
ZNF420	ZNF420	only_in_union
TCF7L1	TCF7L1	only_in_union
SMDT1	SMDT1	only_in_union
NCOA2	NCOA2	only_in_union
mml-mir-1226	MIR1226	only_in_union
LIMS1	LIMS3	only_in_union
ORMDL1	ORMDL1	only_in_union
PRSS55	PRSS55	only_in_union
TPM3	TPM3	only_in_union
IPO7	IPO7	only_in_union
FBXO15	FBXO15	only_in_union
ETAA1	ETAA1	only_in_union
IFNL3	IFNL3	only_in_union
C4orf52	SMIM20	only_in_union
ZNF708	ZNF708	only_in_union
mml-mir-222	MIR222	only_in_union
EPN3	EPN3	only_in_union
FOXA1	FOXA1	only_in_union
NKAIN1	NKAIN1	only_in_union
PAPOLA	PAPOLA	only_in_union
GABRA5	GABRA5	only_in_union
NHSL1	NHSL1	only_in_union
RBP7	RBP7	only_in_union
IGKV1D-42	IGKV1-8	only_in_union
SEC61A2	DHTKD1	only_in_union
TK2	TK2	only_in_union
MYL6B	MYL6B	only_in_union
TRIM75	TRIM75	only_in_union
SNORA1	SNORA1	only_in_union
mml-mir-449a	MIR449A	only_in_union
SLC6A8	SLC6A8	only_in_union
OMA1	OMA1	only_in_union
SNORD126	SNORD126	only_in_union
CYP11B2	CYP11B2	only_in_union
mml-mir-95	MIR95	only_in_union
SNORA31	SNORA31	only_in_union
SLC2A14	SLC2A14	only_in_union
GBA3	GBA3	only_in_union
SNORA46	SNORA46	only_in_union
ERBB3	ERBB3	only_in_union
SKIC2	SKIC2	only_in_union
COMMD1	COMMD1	only_in_union
mml-mir-545	MIR545	only_in_union
WSB2	WSB2	only_in_union
ZNF554	ZNF554	only_in_union
mml-mir-581	MIR581	only_in_union
IL3RA	IL3RA	only_in_union
DBNDD1	DBNDD1	only_in_union
OR9H1P	OR9H1P	only_in_union
LYSET	LYSET	only_in_union
POU2AF2	POU2AF2	only_in_union
ZFP90	ZFP90	only_in_union
ATP8A1	ATP8A1	only_in_union
GPS1	GPS1	only_in_union
ZNF23	ZNF23	only_in_union
ZFP82	ZFP82	only_in_union
URB2	URB2	only_in_union
MPO	MPO	only_in_union
RPL3L	RPL3L	only_in_union
COL4A4	COL4A4	only_in_union
MALL	MALL	only_in_union
PKD2L1	PKD2L1	only_in_union
EML1	EML1	only_in_union
SLC7A7	SLC7A7	only_in_union
SNORD90	SNORD90	only_in_union
mml-mir-1255b	MIR1255B2	only_in_union
TUBA4A	TUBA4A	only_in_union
mml-mir-654	MIR654	only_in_union
SNORA65	SNORA65	only_in_union
XPO6	XPO6	only_in_union
KRT222	KRT222	only_in_union
TMEM108	TMEM108	only_in_union
SNORD104	SNORD104	only_in_union
ABHD10	ABHD10	only_in_union
PPP1CB	PPP1CB	only_in_union
ATOSB	ATOSB	only_in_union
CIMAP1D	CIMAP1D	only_in_union
SNORD38D	SNORD38D	only_in_union
SNORA31B	SNORA31B	only_in_union
AK4	AK4	only_in_union
TBC1D25	TBC1D25	only_in_union
ACADM	ACADM	only_in_union
SLC25A30	SLC25A30	only_in_union
IL27	IL27	only_in_union
SF3A1	SF3A1	only_in_union
ZNF30	ZNF30	only_in_union
BLTP3A	BLTP3A	only_in_union
BUB1B	BUB1B	only_in_union
SELENOF	SELENOF	only_in_union
SNORD88B	SNORD88B	only_in_union
TNNC2	TNNC2	only_in_union
PIM1	PIM1	only_in_union
DGUOK	DGUOK	only_in_union
ZNF689	ZNF689	only_in_union
CIMIP2A	CIMIP2A	only_in_union
SNORD63	SNORD63B	only_in_union
SLC38A9	SLC38A9	only_in_union
DDX5	DDX5	only_in_union
ZNF24	ZNF24	only_in_union
MRLN	MRLN	only_in_union
MARK4	MARK4	only_in_union
APOBEC1	APOBEC1	only_in_union
SCGB1D4	SCGB1D4	only_in_union
GOT2	GOT2	only_in_union
ACTR1A	ACTR1A	only_in_union
MRPL10	SCRN2	only_in_union
SLC41A3	SLC41A3	only_in_union
mml-mir-30e	MIR30E	only_in_union
mml-mir-517b	MIR519A2	only_in_union
mml-mir-523b	MIR518E	only_in_union
PTPA	PTPA	only_in_union
SNCAIP	SNCAIP	only_in_union
SAGE1	SAGE1	only_in_union
GTF3C2	GTF3C2	only_in_union
HSD3B2	HSD3B2	only_in_union
ZNF391	ZNF391	only_in_union
TRARG1	TRARG1	only_in_union
RHBG	RHBG	only_in_union
HAPSTR1	HAPSTR1	only_in_union
PLEKHH2	PLEKHH2	only_in_union
SULT6B1	SULT6B1	only_in_union
MIRLET7G	MIRLET7G	only_in_union
ATP8B4	ATP8B4	only_in_union
TUBB3	TUBB3	only_in_union
mml-mir-579	MIR579	only_in_union
GPR182	GPR182	only_in_union
GPD1L	GPD1L	only_in_union
PSMC6	PSMC6	only_in_union
KCNH5	KCNH5	only_in_union
CCDC60	CCDC60	only_in_union
SNORD114-7	SNORD114-7	only_in_union
ZNF620	ZNF620	only_in_union
SPANXN2	SPANXN2	only_in_union
GABRB1	GABRB1	only_in_union
mml-mir-876	MIR876	only_in_union
YIPF4	YIPF4	only_in_union
SCHIP1	SCHIP1	only_in_union
DAW1	DAW1	only_in_union
SIGLEC16	SIGLEC16	only_in_union
GALNT14	GALNT14	only_in_union
mml-mir-195	MIR195	only_in_union
ST3GAL5	ST3GAL5	only_in_union
C2CD4A	C2CD4A	only_in_union
ATP1A2	ATP1A4	only_in_union
ESPNL	ESPNL	only_in_union
BIRC3	BIRC3	only_in_union
COPS7B	COPS7B	only_in_union
SNORD113-9	SNORD113-9	only_in_union
WDR6	WDR6	only_in_union
ST8SIA1	ST8SIA1	only_in_union
SLC7A10	SLC7A10	only_in_union
HSP90AB1	HSP90AB1	only_in_union
DCST2	DCST2	only_in_union
CYTIP	CYTIP	only_in_union
MAPK13	MAPK13	only_in_union
ANK1	ANK1	only_in_union
SNORD114-3	SNORD114-3	only_in_union
BRD9	BRD9	only_in_union
SLC43A2	SLC43A2	only_in_union
MIR3926-2	MIR3926-2	only_in_union
DPP9	DPP9	only_in_union
MIR196B	MIR196B	only_in_union
SNORD83A	SNORD83A	only_in_union
RRM2B	RRM2B	only_in_union
MOK	MOK	only_in_union
ZFP92	ZFP92	only_in_union
SLC37A1	SLC37A1	only_in_union
ZNF546	ZNF546	only_in_union
PUM2	PUM2	only_in_union
ABCA4	ABCA4	only_in_union
SERAC1	SERAC1	only_in_union
LRRC45	LRRC45	only_in_union
LDHA	LDHA	only_in_union
ENTREP3	ENTREP3	only_in_union
PCGF3	PCGF3	only_in_union
PSMG1	PSMG1	only_in_union
DCK	DCK	only_in_union
SNORD62	SNORD62B	only_in_union
CIMIP3	CIMIP3	only_in_union
SNORD70B	SNORD70B	only_in_union
RPL14	RPL14	only_in_union
CEP295	CEP295	only_in_union
CFAP276	CFAP276	only_in_union
FANCA	FANCA	only_in_union
URM1	URM1	only_in_union
TSHZ3	TSHZ3	only_in_union
SNORA69	SNORA69	only_in_union
IRAK4	IRAK4	only_in_union
DOCK10	DOCK10	only_in_union
SELENOI	DRC1	only_in_union
ZNF224	ZNF224	only_in_union
CCT5	CCT5	only_in_union
SPATA31J1	SPATA31J1	only_in_union
CAT	CAT	only_in_union
PLXNC1	PLXNC1	only_in_union
KCNMB4	KCNMB4	only_in_union
HOXA6	HOXA6	only_in_union
DZIP1L	DZIP1L	only_in_union
SAA1	SAA1	only_in_union
CYFIP2	CYFIP2	only_in_union
CCDC191	CCDC191	only_in_union
SEC31B	SEC31B	only_in_union
mml-mir-203	MIR203B	only_in_union
RFNG	RFNG	only_in_union
KLK6	KLK6	only_in_union
UNCX	UNCX	only_in_union
PEX13	PEX13	only_in_union
PL-5283	STMP1	only_in_union
SNORD113-4	SNORD113-4	only_in_union
FBXL12	FBXL12	only_in_union
mml-mir-186	MIR186	only_in_union
ANKRD13D	ANKRD13D	only_in_union
TUBB	TUBB	only_in_union
NR1H4	NR1H4	only_in_union
PSPH	PSPH	only_in_union
SCARNA17	SCARNA17	only_in_union
PRPH	PRPH	only_in_union
GAD1	GAD1	only_in_union
ANKRD13A	ANKRD13A	only_in_union
ROS1	ROS1	only_in_union
MED24	MED24	only_in_union
PGM2	PGM2	only_in_union
DDX50	DDX50	only_in_union
TNFSF12	TNFSF12	only_in_union
ZNF230	ZNF230	only_in_union
DOCK9	DOCK9	only_in_union
CHD5	CHD5	only_in_union
RPS6KA1	RPS6KA1	only_in_union
SNORD50B	SNORD50B	only_in_union
MROH6	MROH6	only_in_union
OVGP1	OVGP1	only_in_union
SNORD124	SNORD124	only_in_union
HTT	HTT	only_in_union
HDLBP	HDLBP	only_in_union
TSR3	TSR3	only_in_union
LIX1	LIX1	only_in_union
ZNF432	ZNF432	only_in_union
GZMB	GZMB	only_in_union
SNORD83B	SNORD83B	only_in_union
mml-mir-509-2	MIR509-1	only_in_union
TP53BP2	TP53BP2	only_in_union
GLT8D1	GLT8D1	only_in_union
ADARB2	ADARB2	only_in_union
SLC6A5	SLC6A5	only_in_union
COQ7	COQ7	only_in_union
SNORD114-9	SNORD114-9	only_in_union
MIR31	MIR31	only_in_union
mml-mir-124a-1	MIR124-2	only_in_union
MCU	MCU	only_in_union
SEC14L4	SEC14L4	only_in_union
mml-mir-101-1	MIR101-1	only_in_union
TSPAN17	TSPAN17	only_in_union
SNORA20	SNORA20	only_in_union
U3	U3	only_in_union
EIF5A	EIF5AL1	only_in_union
SNORA5C	SNORA5C	only_in_union
TRBV29-1	TRBV29-1	only_in_union
SLC26A3	SLC26A3	only_in_union
MCEE	MCEE	only_in_union
YY1	YY1	only_in_union
ABHD8	ABHD8	only_in_union
LRWD1	LRWD1	only_in_union
DGCR6	DGCR6	only_in_union
SNORD70	SNORD70	only_in_union
mml-mir-143	MIR143	only_in_union
CIMAP2	CIMAP2	only_in_union
AJUBA	AJUBA	only_in_union
mml-mir-600	MIR600	only_in_union
SPATA16	SPATA16	only_in_union
MYZAP	MYZAP	only_in_union
LIPT2	LIPT2	only_in_union
CANT1	CANT1	only_in_union
GARIN3	GARIN3	only_in_union
LCAT	LCAT	only_in_union
KLHL41	KLHL41	only_in_union
PPP2R2B	PPP2R2B	only_in_union
SNORD59A	SNORD59A	only_in_union
LRRC37A	LRRC37B	only_in_union
ANKRD2	ANKRD2	only_in_union
SNORD114-13	SNORD114-13	only_in_union
TMEM202	TMEM202	only_in_union
DISP3	DISP3	only_in_union
ARL6	CRYBG3	only_in_union
SNORD52	SNORD52	only_in_union
TANGO6	TANGO6	only_in_union
C1orf70	TMEM240	only_in_union
CEP192	CEP192	only_in_union
ZNF37A	ZNF37A	only_in_union
SNORA30B	SNORA30B	only_in_union
MYL3	MYL3	only_in_union
RTP5	RTP5	only_in_union
AIRIM	AIRIM	only_in_union
SNORD116	SNORD116-17	only_in_union
RCOR1	RCOR1	only_in_union
SNORA14A	SNORA14A	only_in_union
ARAP2	ARAP2	only_in_union
HMGA1	HMGA1	only_in_union
SNORA38	SNORA38	only_in_union
CNTRL	CNTRL	only_in_union
CTNNA1	CTNNA1	only_in_union
BLTP1	BLTP1	only_in_union
PDZD2	PDZD2	only_in_union
mml-mir-885	MIR885	only_in_union
SLC6A19	SLC6A19	only_in_union
TRGV1	TRGV1	only_in_union
CHRNB3	CHRNB3	only_in_union
CACNA1H	CACNA1H	only_in_union
SNORD15	SNORD15A	only_in_union
MIR424	MIR424	only_in_union
CACNA1I	CACNA1I	only_in_union
PGAM4	PGAM4	only_in_union
PSEN1	PSEN1	only_in_union
GRK3	GRK3	only_in_union
CYP27A1	CYP27A1	only_in_union
VPS8	VPS8	only_in_union
BEX3	BEX3	only_in_union
RFC2	RFC2	only_in_union
ZNF226	ZNF226	only_in_union
CIP2A	CIP2A	only_in_union
mml-mir-590	MIR590	only_in_union
EEIG2	EEIG2	only_in_union
RPL3	RPL3	only_in_union
HTR3C	HTR3C	only_in_union
TBX18	TBX18	only_in_union
WDR13	WDR13	only_in_union
HACD1	HACD1	only_in_union
mml-mir-599	MIR599	only_in_union
TRBV7-3	TRBV7-3	only_in_union
MIR323B	MIR323B	only_in_union
GIMAP1	GIMAP1	only_in_union
PRKCA	PRKCA	only_in_union
USP10	USP10	only_in_union
CDK11B	CDK11B	only_in_union
NRXN3	NRXN3	only_in_union
NHERF4	NHERF4	only_in_union
RCN3	RCN3	only_in_union
mml-mir-26a-2	MIR26A2	only_in_union
BMP8B	BMP8B	only_in_union
RAB4B	RAB4B	only_in_union
C15H9orf78	TOR1A	only_in_union
DOLPP1	DOLPP1	only_in_union
ZNF749	ZNF749	only_in_union
SNORD28	SNORD28	only_in_union
SNORD29	SNORD29	only_in_union
VAMP5	VAMP5	only_in_union
MYOC	MYOC	only_in_union
ANKRD27	ANKRD27	only_in_union
HSPA14	HSPA14	only_in_union
TERB2	TERB2	only_in_union
ZSCAN21	ZSCAN21	only_in_union
HOXA3	HOXA3	only_in_union
SNORD99	SNORD99	only_in_union
LUC7L	LUC7L	only_in_union
mml-mir-16-2	MIR16-2	only_in_union
URGCP	URGCP	only_in_union
APCDD1	APCDD1	only_in_union
mml-mir-524	MIR524	only_in_union
PPIL4	PPIL4	only_in_union
OTX1	OTX1	only_in_union
ZNF790	ZNF790	only_in_union
ZNF573	ZNF573	only_in_union
RDH11	RDH11	only_in_union
ADNP2	ADNP2	only_in_union
PTS	PTS	only_in_union
KRAS	KRAS	only_in_union
ORC2	ORC2	only_in_union
PYY	PYY	only_in_union
RBM43	RBM43	only_in_union
ATP23	ATP23	only_in_union
DAB2	DAB2	only_in_union
SNORD73	SNORD73A	only_in_union
ZNF655	ZNF655	only_in_union
OTOGL	OTOGL	only_in_union
ZDHHC14	ZDHHC14	only_in_union
C11orf21	C11orf21	only_in_union
SPTLC2	SPTLC2	only_in_union
mml-mir-491	MIR491	only_in_union
PBX3	PBX3	only_in_union
ZNF552	ZNF552	only_in_union
mml-mir-518f	MIR518F	only_in_union
mml-mir-196a-1	MIR196A1	only_in_union
ZIK1	ZIK1	only_in_union
SNORA68B	SNORA68B	only_in_union
CENPV	CENPV	only_in_union
SNORD1C	SNORD1C	only_in_union
RNF31	RNF31	only_in_union
SAMD15	SAMD15	only_in_union
mml-mir-519e	MIR515-2	only_in_union
SHISAL2A	SHISAL2A	only_in_union
DNAJB6	DNAJB6	only_in_union
IGSF10	IGSF10	only_in_union
EIF4A1	EIF4A1	only_in_union
DIS3L	DIS3L	only_in_union
YPEL1	YPEL1	only_in_union
CDKN2AIP	CDKN2AIP	only_in_union
GBP7	GBP7	only_in_union
FTSJ3	FTSJ3	only_in_union
ZNF514	MRPS5	only_in_union
METTL1	METTL1	only_in_union
ST8SIA6	ST8SIA6	only_in_union
ABHD12B	ABHD12B	only_in_union
SNORD101	SNORD101	only_in_union
SNORA4	SNORA4	only_in_union
RUFY3	ENAM	only_in_union
mml-mir-100	MIR100	only_in_union
ZNF497	ZNF497	only_in_union
SNORD16	SNORD16	only_in_union
CFAP119	CFAP119	only_in_union
EXT1	EXT1	only_in_union
PVRIG	PVRIG	only_in_union
MIR151A	MIR151A	only_in_union
PRDM13	PRDM13	only_in_union
MAGEA9	MAGEA9B	only_in_union
DCAF11	DCAF11	only_in_union
mml-mir-873	MIR873	only_in_union
PPP1R2	PPP1R2	only_in_union
ZNF26	ZNF26	only_in_union
CASP12	CASP12	only_in_union
SNORD4A	SNORD4A	only_in_union
