A	B	source
Mir144	ssc-mir-144	only_in_union
Neto1	NETO1	only_in_union
Mir96	ssc-mir-96	only_in_union
Ddx5	DDX5	only_in_union
Paqr7	PAQR7	only_in_union
Prss33	PRSS33	only_in_union
Ahsa1	AHSA1	only_in_union
Gm26163	SNORA73	only_in_union
Lhfpl1	LHFPL1	only_in_union
Bmt2	SAMTOR	only_in_union
Pierce2	PIERCE2	only_in_union
Prop1	PROP1	only_in_union
4833420G17Rik	C5orf34	only_in_union
Frrs1l	FRRS1L	only_in_union
Nup188	NUP188	only_in_union
Mir128-1	MIR128-1	only_in_union
Psmd1	PSMD1	only_in_union
Il2ra	IL2RA	only_in_union
Eno3	ENO3	only_in_union
Ext1	EXT1	only_in_union
Atp6v0a2	ATP6V0A2	only_in_union
Adam39	ADAM20	only_in_union
Snord99	SNORD99	only_in_union
Cnn3	CNN3	only_in_union
Apba2	APBA2	only_in_union
Dnaaf6	DNAAF6	only_in_union
Chfr	CHFR	only_in_union
Camta1	CAMTA1	only_in_union
Msc	MSC	only_in_union
Pradc1	PRADC1	only_in_union
Zfp691	ZNF691	only_in_union
Mir374b	MIR374B	only_in_union
Atp5f1d	ATP5F1D	only_in_union
Slc12a4	SLC12A4	only_in_union
Mettl13	METTL13	only_in_union
Ube3b	UBE3B	only_in_union
Snord19	SNORD19	only_in_union
Mir186	ssc-mir-186	only_in_union
Dnaaf11	DNAAF11	only_in_union
Tmem151a	TMEM151A	only_in_union
Mir374c	ssc-mir-374a	only_in_union
Pou2af2	POU2AF2	only_in_union
F8	F8	only_in_union
Rcan1	RCAN1	only_in_union
Stxbp6	STXBP6	only_in_union
Snord57	SNORD57	only_in_union
Fhip2a	FHIP2A	only_in_union
Pgm2	PGM2	only_in_union
Adamts7	ADAMTS7	only_in_union
Mylpf	MYL11	only_in_union
Gm24497	U2	only_in_union
Il22	IL22	only_in_union
Pcf11	PCF11	only_in_union
Snx6	SNX6	only_in_union
Rrm1	RRM1	only_in_union
Otog	OTOG	only_in_union
Pmp2	PMP2	only_in_union
Pls3	PLS3	only_in_union
Ahcyl1	AHCYL1	only_in_union
Cdk18	CDK18	only_in_union
Cdkn2a	CDKN2A	only_in_union
Man2c1	MAN2C1	only_in_union
Oca2	OCA2	only_in_union
Rem1	REM1	only_in_union
Ppm1a	PPM1A	only_in_union
Trio	TRIO	only_in_union
Tspan13	TSPAN13	only_in_union
Kpna7	KPNA7	only_in_union
Gnb4	GNB4	only_in_union
Rnf25	RNF25	only_in_union
Mir130b	ssc-mir-130b	only_in_union
Myh9	MYH9	only_in_union
Csf2rb	CSF2RB	only_in_union
Sypl1	SYPL1	only_in_union
Mir150	ssc-mir-150-1	only_in_union
Chpf	CHPF	only_in_union
Setx	SETX	only_in_union
Brf2	BRF2	only_in_union
Uqcc4	UQCC4	only_in_union
Coq8a	COQ8A	only_in_union
Gabarapl2	GABARAPL2	only_in_union
Bend4	BEND4	only_in_union
Cish	CISH	only_in_union
Tars1	TARS1	only_in_union
Lratd1	LRATD1	only_in_union
Adarb1	ADARB1	only_in_union
Pisd	PISD	only_in_union
Chrna10	CHRNA10	only_in_union
Arf3	ARF3	only_in_union
Fhip1a	FHIP1A	only_in_union
Pla2g2a	PLA2G2A	only_in_union
Slc7a10	SLC7A10	only_in_union
Mir125b-1	ssc-mir-125b-1	only_in_union
Spag4	SPAG4	only_in_union
Wdfy4	WDFY4	only_in_union
Prmt5	PRMT5	only_in_union
Prss23	PRSS23	only_in_union
Hunk	HUNK	only_in_union
Rbm6	RBM6	only_in_union
Tmem200c	TMEM200C	only_in_union
Galnt10	GALNT10	only_in_union
Snord32a	SNORD33	only_in_union
Ank3	ANK3	only_in_union
Mir652	MIR652	only_in_union
Atp11b	ATP11B	only_in_union
Tbl2	TBL2	only_in_union
Tars3	TARS3	only_in_union
Garin1b	GARIN1B	only_in_union
Pgc	PGC	only_in_union
Csad	CSAD	only_in_union
Insc	INSC	only_in_union
Pkd1	PKD1	only_in_union
Pga5	PPAG3	only_in_union
Ncor2	NCOR2	only_in_union
Kank3	KANK3	only_in_union
Vkorc1l1	VKORC1L1	only_in_union
Eftud2	EFTUD2	only_in_union
Abhd12b	ABHD12B	only_in_union
Ppp2cb	PPP2CB	only_in_union
Ncaph	NCAPH	only_in_union
Tspoap1	TSPOAP1	only_in_union
Kplce	KPLCE	only_in_union
Chn1	CHN1	only_in_union
Rad54l2	RAD54L2	only_in_union
Ccdc179	CCDC179	only_in_union
Mir30d	ssc-mir-30d	only_in_union
Mir7-2	ssc-mir-7-1	only_in_union
Asah1	ASAH1	only_in_union
Hmg20a	HMG20A	only_in_union
Kdelr1	KDELR1	only_in_union
Cacna1h	CACNA1H	only_in_union
Vti1b	VTI1B	only_in_union
Nherf1	NHERF1	only_in_union
Hspa1a	HSP70.2	only_in_union
Phb1	PHB1	only_in_union
Col16a1	COL16A1	only_in_union
Ptpn4	PTPN4	only_in_union
Gm23130	SNORD101	only_in_union
Or52m1	OR52M1	only_in_union
Asf1b	ASF1B	only_in_union
Drg1	DRG1	only_in_union
Fhip2b	FHIP2B	only_in_union
Cimap1b	CIMAP1B	only_in_union
Dcp2	DCP2	only_in_union
Mir21a	ssc-mir-21	only_in_union
Cercam	CERCAM	only_in_union
Ciita	CIITA	only_in_union
Dot1l	DOT1L	only_in_union
Fam53a	FAM53A	only_in_union
Garnl3	GARNL3	only_in_union
Fgf12	FGF12	only_in_union
Nkiras2	NKIRAS2	only_in_union
Mir222	ssc-mir-222	only_in_union
Nsg1	NSG1	only_in_union
Fign	FIGN	only_in_union
Kpna4	KPNA4	only_in_union
Gm55357	SNORD83A	only_in_union
Tmem88b	TMEM88B	only_in_union
Ctdsp2	CTDSP2	only_in_union
Eddm13	EDDM13	only_in_union
Hhatl	HHATL	only_in_union
Nceh1	NCEH1	only_in_union
Racgap1	RACGAP1	only_in_union
Serpinb7	SERPINB7	only_in_union
Mir1a-1	ssc-mir-1	only_in_union
Ints7	INTS7	only_in_union
Erh	ERH	only_in_union
Or51f2	OR51F2	only_in_union
Ifna16	IFN-ALPHA-15	only_in_union
Peg3	PEG3	only_in_union
Aasdhppt	AASDHPPT	only_in_union
Fabp5	FABP5	only_in_union
Tom1	TOM1	only_in_union
Ppm1m	PPM1M	only_in_union
Hs3st2	HS3ST2	only_in_union
Surf1	SURF1	only_in_union
Tnfrsf1b	TNFRSF1B	only_in_union
Atp2a1	ATP2A1	only_in_union
Gm11939	KRTAP3-1	only_in_union
Olfml3	OLFML3	only_in_union
Pbx3	PBX3	only_in_union
Kansl3	KANSL3	only_in_union
Cdh4	CDH4	only_in_union
Zfp292	ZNF292	only_in_union
Mis12	MIS12	only_in_union
Rnf227	RNF227	only_in_union
Cars2	CARS2	only_in_union
Nepro	NEPRO	only_in_union
Tcl1b1	TCL1B	only_in_union
Commd2	COMMD2	only_in_union
Ttll3	TTLL3	only_in_union
Rps6kc1	RPS6KC1	only_in_union
Spi1	SPI1	only_in_union
Prr33	PRR33	only_in_union
Ankrd12	ANKRD12	only_in_union
Mir135a-1	ssc-mir-135-1	only_in_union
Snord98	SNORD98	only_in_union
Snord93	SNORD93	only_in_union
Adamts17	ADAMTS17	only_in_union
Clcn1	CLCN1	only_in_union
Zfp62	ZFP62	only_in_union
Dpm1	DPM1	only_in_union
Cfl2	CFL2	only_in_union
Gnb1	GNB1	only_in_union
Mypn	MYPN	only_in_union
Hspe1	HSPE1	only_in_union
Myo1f	MYO1F	only_in_union
Il5ra	IL5RA	only_in_union
Tmem63a	TMEM63A	only_in_union
Mir208a	MIR208A	only_in_union
Gm25064	U6	only_in_union
Bex1	BEX1	only_in_union
Afg2b	AFG2B	only_in_union
Smim35	SMIM35	only_in_union
Dlx1	DLX1	only_in_union
Tenm4	TENM4	only_in_union
Dpep2	DPEP2	only_in_union
Ackr3	ACKR3	only_in_union
Adam10	ADAM10	only_in_union
Ano5	ANO5	only_in_union
Pfkl	PFKL	only_in_union
Rn7s2	Metazoa_SRP	only_in_union
E2f7	E2F7	only_in_union
Zfp286	ZNF286A	only_in_union
Mir542	ssc-mir-542	only_in_union
Aicda	AICDA	only_in_union
Btg3	BTG3	only_in_union
Mlh1	MLH1	only_in_union
Ifi44l	IFI44L	only_in_union
Pcdha12	PCDHA13	only_in_union
Gm13285	IFN-DELTA-10	only_in_union
Mir330	MIR330	only_in_union
Rgs1	RGS1	only_in_union
Abtb1	ABTB1	only_in_union
Pitpnm1	PITPNM1	only_in_union
Il17b	IL17B	only_in_union
Smim32	SMIM32	only_in_union
Gmfb	GMFB	only_in_union
Sapcd1	SAPCD1	only_in_union
Gls2	GLS2	only_in_union
Plac9	PLAC9	only_in_union
Plekhm1	PLEKHM1	only_in_union
Ypel1	YPEL1	only_in_union
Snord123	SNORD123	only_in_union
Cnbp	CNBP	only_in_union
Hycc2	HYCC2	only_in_union
Mir92b	ssc-mir-92b	only_in_union
Pcnx3	PCNX3	only_in_union
Klf2	KLF2	only_in_union
Rnf167	RNF167	only_in_union
Ncs1	NCS1	only_in_union
Mir221	ssc-mir-221	only_in_union
Gm23201	SNORD12B	only_in_union
Iqsec3	IQSEC3	only_in_union
Smim34	SMIM34	only_in_union
Fbln2	FBLN2	only_in_union
Ajap1	AJAP1	only_in_union
Aars1	AARS1	only_in_union
Abl1	ABL1	only_in_union
Ifit1bl1	IFIT1	only_in_union
Mir23a	ssc-mir-23a	only_in_union
Ovol1	OVOL1	only_in_union
Spata31f3	SPATA31F3	only_in_union
Hecw1	HECW1	only_in_union
Mir145a	ssc-mir-145	only_in_union
Eeig2	EEIG2	only_in_union
Or2k2	OR2K2	only_in_union
Snord49b	SNORD49B	only_in_union
Tapbp	TAPBP	only_in_union
Myh8	MYH8	only_in_union
B4gat1	B4GAT1	only_in_union
Cmtm5	CMTM5	only_in_union
Ntmt2	NTMT2	only_in_union
Tmem106b	TMEM106B	only_in_union
Celsr1	CELSR1	only_in_union
Rrm2b	RRM2B	only_in_union
Syndig1	SYNDIG1	only_in_union
Ankrd34b	ANKRD34B	only_in_union
Gmpr	GMPR	only_in_union
Atxn3	ATXN3	only_in_union
Fblim1	FBLIM1	only_in_union
Il21r	IL21R	only_in_union
Atp2b1	ATP2B1	only_in_union
Det1	DET1	only_in_union
Stac	STAC	only_in_union
Snora69	SNORA69	only_in_union
Snph	SNPH	only_in_union
Gm56102	ssc-mir-628	only_in_union
Xpo4	XPO4	only_in_union
Pld1	PLD1	only_in_union
Mirlet7f-2	ssc-let-7f-1	only_in_union
Or9q2	OR9Q2	only_in_union
Gm24299	SNORD5	only_in_union
Gli3	GLI3	only_in_union
Rax	RAX	only_in_union
Fkbpl	FKBPL	only_in_union
Mir32	ssc-mir-32	only_in_union
Zdhhc3	ZDHHC3	only_in_union
Ergic1	ERGIC1	only_in_union
Pdilt	PDILT	only_in_union
Hk1	HK1	only_in_union
Tmem275	TMEM275	only_in_union
Tbc1d8	TBC1D8	only_in_union
Vars2	VARS2	only_in_union
Gm23442	SNORA38	only_in_union
Snord111	SNORD111	only_in_union
Pdf	PDF	only_in_union
Atp5f1c	ATP5F1C	only_in_union
Trmt5	TRMT5	only_in_union
Rbm4	RBM4	only_in_union
Tead3	TEAD3	only_in_union
Nherf4	NHERF4	only_in_union
Phf11b	PHF11	only_in_union
Snora34	SNORA2C	only_in_union
Atp2b4	ATP2B4	only_in_union
Myo18b	MYO18B	only_in_union
Brwd3	BRWD3	only_in_union
Pnrc2	PNRC2	only_in_union
Lims2	LIMS2	only_in_union
Cimap1c	CIMAP1C	only_in_union
Map1s	MAP1S	only_in_union
Asb6	ASB6	only_in_union
Or51q1	OR51Q1	only_in_union
Tubgcp3	TUBGCP3	only_in_union
Ube2v2	UBE2V2	only_in_union
Mmp14	MMP14	only_in_union
Plppr3	PLPPR3	only_in_union
Or10j5	OR10J5	only_in_union
Dctn5	DCTN5	only_in_union
Cyp2j9	CYP2J34	only_in_union
Stt3a	STT3A	only_in_union
Klk1b5	KLK1	only_in_union
Snord60	SNORD60	only_in_union
Mir322	ssc-mir-424	only_in_union
Clxn	CLXN	only_in_union
Mr1	MR1	only_in_union
Il2rg	IL2RG	only_in_union
Serpinb11	SERPINB11	only_in_union
Ndrg1	NDRG1	only_in_union
Tmem238	TMEM238	only_in_union
Acta2	ACTA2	only_in_union
Stab1	STAB1	only_in_union
Atp6v0a4	ATP6V0A4	only_in_union
Nsd1	NSD1	only_in_union
Or52k2	OR52K1	only_in_union
Snord96a	SNORD96	only_in_union
Fads2	FADS2	only_in_union
Cacna1b	CACNA1B	only_in_union
N4bp3	N4BP3	only_in_union
Tenm3	TENM3	only_in_union
Bcam	BCAM	only_in_union
Pwwp3a	PWWP3A	only_in_union
Or6n2	OR6N2	only_in_union
Ccdc102a	CCDC102A	only_in_union
Adipor2	ADIPOR2	only_in_union
Rpl13a	RPL13A	only_in_union
Rlig1	RLIG1	only_in_union
Golgb1	GOLGB1	only_in_union
Nutf2	NUTF2	only_in_union
Ube2l6	UBE2L6	only_in_union
Drg2	DRG2	only_in_union
Puf60	PUF60	only_in_union
Ntrk3	NTRK3	only_in_union
Mirlet7c-1	ssc-let-7c	only_in_union
Smc6	SMC6	only_in_union
Zfp263	ZNF263	only_in_union
Ifrd2	IFRD2	only_in_union
Gm22980	SNORD38B	only_in_union
Sar1a	SAR1A	only_in_union
Gm24119	SNORA53	only_in_union
Zmynd10	ZMYND10	only_in_union
U2af1l4	U2AF1L4	only_in_union
Sec23ip	SEC23IP	only_in_union
Rps20	RPS20	only_in_union
Or8d2	OR8D2	only_in_union
Mir18b	ssc-mir-18b	only_in_union
Slc23a1	SLC23A1	only_in_union
Ppm1f	PPM1F	only_in_union
Pmpcb	PMPCB	only_in_union
Cited1	CITED1	only_in_union
Gtf2a2	GTF2A2	only_in_union
Kcnq1	KCNQ1	only_in_union
Zbtb42	ZBTB42	only_in_union
Mir202	ssc-mir-202	only_in_union
Ybx2	YBX2	only_in_union
Myo1g	MYO1G	only_in_union
Letm1	LETM1	only_in_union
Fgf4	FGF4	only_in_union
Zbtb9	ZBTB9	only_in_union
Map3k4	MAP3K4	only_in_union
Mir423	ssc-mir-423	only_in_union
Ppfibp2	PPFIBP2	only_in_union
Adam30	ADAM30	only_in_union
Gask1b	GASK1B	only_in_union
Gm25128	SNORD83	only_in_union
Ache	ACHE	only_in_union
Ak7	AK7	only_in_union
Pcdhgb1	PCDHGB1	only_in_union
Dnah8	DNAH8	only_in_union
Mirlet7a-1	ssc-let-7a-2	only_in_union
Socs5	SOCS5	only_in_union
Mybpc2	MYBPC2	only_in_union
Sh3gl3	SH3GL3	only_in_union
Wdr75	WDR75	only_in_union
Ctxnd1	CTXND1	only_in_union
Mir101a	ssc-mir-101-2	only_in_union
Fryl	FRYL	only_in_union
Gm24016	SNORD54	only_in_union
Bmal1	BMAL1	only_in_union
Rb1	RB1	only_in_union
Prkch	PRKCH	only_in_union
Farp2	FARP2	only_in_union
Trpm1	TRPM1	only_in_union
Snord55	SNORD39	only_in_union
Lcp1	LCP1	only_in_union
Ube2s	UBE2S	only_in_union
Nrip3	NRIP3	only_in_union
Mettl3	METTL3	only_in_union
Nabp1	NABP1	only_in_union
Ankrd37	ANKRD37	only_in_union
Dscam	DSCAM	only_in_union
Asb14	ASB14	only_in_union
Afg2a	AFG2A	only_in_union
Abcc8	ABCC8	only_in_union
Pcdh19	PCDH19	only_in_union
Samd7	SAMD7	only_in_union
Snora20	SNORA20	only_in_union
Zfp69	ZFP69	only_in_union
Amotl1	AMOTL1	only_in_union
Msl2	MSL2	only_in_union
Dnai7	DNAI7	only_in_union
Pcid2	PCID2	only_in_union
Mir488	MIR488	only_in_union
Adap2	ADAP2	only_in_union
Syngr3	SYNGR3	only_in_union
Stard8	STARD8	only_in_union
Rnpepl1	RNPEPL1	only_in_union
Zc3h12b	ZC3H12B	only_in_union
Ints15	INTS15	only_in_union
Psma3	PSMA3	only_in_union
Actmap	ACTMAP	only_in_union
Zfp777	ZNF777	only_in_union
Ufsp2	UFSP2	only_in_union
Nwd2	NWD2	only_in_union
Lamc2	LAMC2	only_in_union
Grb10	GRB10	only_in_union
Ccl3	CCL3L1	only_in_union
Snord67	SNORD67	only_in_union
Slc43a2	SLC43A2	only_in_union
Gm23090	SNORD121A	only_in_union
Six5	SIX5	only_in_union
Snord100	SNORD100	only_in_union
Tmprss2	TMPRSS2	only_in_union
Samd10	SAMD10	only_in_union
Atn1	ATN1	only_in_union
Mir1224	ssc-mir-1224	only_in_union
Ifit3b	IFIT3	only_in_union
Zfp516	ZNF516	only_in_union
Cbr3	CBR3	only_in_union
Hmox1	HMOX1	only_in_union
Actn4	ACTN4	only_in_union
Zfp287	ZNF287	only_in_union
Pcdh7	PCDH7	only_in_union
Gm22059	SNORD124	only_in_union
Xrcc2	XRCC2	only_in_union
Or4d11	OR4D11	only_in_union
Ctnna1	CTNNA1	only_in_union
Mix23	MIX23	only_in_union
Mir181a-1	ssc-mir-181a-1	only_in_union
Chil5	CHIA	only_in_union
Fli1	FLI1	only_in_union
Ahcy	AHCY	only_in_union
Sdr42e2	SDR42E2	only_in_union
Mir140	MIR140	only_in_union
Spmip3	SPMIP3	only_in_union
Ifna5	IFN-ALPHA-17	only_in_union
Atp6v0d2	ATP6V0D2	only_in_union
Cmtr2	CMTR2	only_in_union
Cdk14	CDK14	only_in_union
Ifna15	IFN-ALPHA-13	only_in_union
Naa25	NAA25	only_in_union
Cilp	CILP	only_in_union
Serpinb10	SERPINB10	only_in_union
Pnp	PNP	only_in_union
Col8a2	COL8A2	only_in_union
Ctnna2	CTNNA2	only_in_union
Efcab7	EFCAB7	only_in_union
Saxo5	SAXO5	only_in_union
Mir155	ssc-mir-155	only_in_union
Sfmbt2	SFMBT2	only_in_union
Rasgrf1	RASGRF1	only_in_union
Pcdhb15	PCDHB7	only_in_union
Fam241a	FAM241A	only_in_union
Pdrg1	PDRG1	only_in_union
Stoml1	STOML1	only_in_union
Mir16-2	ssc-mir-16-1	only_in_union
Carns1	CARNS1	only_in_union
Lacc1	LACC1	only_in_union
Cers1	CERS1	only_in_union
Iqgap1	IQGAP1	only_in_union
Dcaf11	DCAF11	only_in_union
Eprs1	EPRS1	only_in_union
Cwf19l1	CWF19L1	only_in_union
Dguok	DGUOK	only_in_union
Adss2	ADSS2	only_in_union
Ift25	IFT25	only_in_union
Crlf3	CRLF3	only_in_union
Trpm2	TRPM2	only_in_union
Cimap2	CIMAP2	only_in_union
Rcan3	RCAN3	only_in_union
Klrk1	KLRK1	only_in_union
Itgb7	ITGB7	only_in_union
Dcaf6	DCAF6	only_in_union
Entrep3	ENTREP3	only_in_union
