A	B	source
ZNF19	ZNF19	only_in_union
CYP2C8	CYP2C93	only_in_union
ADIPOR1	ADIPOR1	only_in_union
LARP6	LARP6	only_in_union
LAMC3	LAMC3	only_in_union
TCF7L1	TCF7L1	only_in_union
MIR877	mml-mir-877	only_in_union
GTF3C6	GTF3C6	only_in_union
ORMDL1	ORMDL1	only_in_union
MIR422A	mml-mir-422a	only_in_union
EPN3	EPN3	only_in_union
MIR98	mml-mir-98	only_in_union
MIR196A2	mml-mir-196a-2	only_in_union
MIR21	mml-mir-21	only_in_union
MRI1	MRI1	only_in_union
EEF1D	PYCR3	only_in_union
RBP7	RBP7	only_in_union
RNU12	U12	only_in_union
HS3ST3B1	HS3ST3B1	only_in_union
MIR520B	mml-mir-519a	only_in_union
SNORA1	SNORA1	only_in_union
SLC6A8	SLC6A8	only_in_union
SNORD126	SNORD126	only_in_union
CYP11B2	CYP11B2	only_in_union
SNORA31	SNORA31	only_in_union
SLC2A14	SLC2A14	only_in_union
WBP1L	SFXN2	only_in_union
BHLHE41	BHLHE41	only_in_union
SNORA46	SNORA46	only_in_union
ERBB3	ERBB3	only_in_union
SKIC2	SKIC2	only_in_union
ZFP90	ZFP90	only_in_union
MIR584	mml-mir-584	only_in_union
GALNT8	NDUFA9	only_in_union
MIR521-1	mml-mir-521	only_in_union
RAET1E	RAET1E	only_in_union
SNORA65	SNORA65	only_in_union
TMEM108	TMEM108	only_in_union
SNORD104	SNORD104	only_in_union
SBK2	SBK2	only_in_union
SNORD38D	SNORD38D	only_in_union
SNORA31B	SNORA31B	only_in_union
AK4	AK4	only_in_union
MT-ND4	ND4	only_in_union
MIR554	mml-mir-554	only_in_union
ZNF30	ZNF30	only_in_union
BUB1B	BUB1B	only_in_union
SNORD88B	SNORD88B	only_in_union
TNNC2	TNNC2	only_in_union
PIM1	PIM1	only_in_union
MIR211	mml-mir-211	only_in_union
ZNF689	ZNF689	only_in_union
ABLIM2	ABLIM2	only_in_union
MIR342	mml-mir-342	only_in_union
SCGB1D4	SCGB1D4	only_in_union
GOT2	GOT2	only_in_union
YAP1	YAP1	only_in_union
SNORD36	SNORD36	only_in_union
PITPNM2	PITPNM2	only_in_union
SYTL4	TSPAN6	only_in_union
TRAV8-3	TRAV8-3	only_in_union
MIRLET7G	MIRLET7G	only_in_union
TUBB3	TUBB3	only_in_union
KCNH5	KCNH5	only_in_union
CCDC60	CCDC60	only_in_union
SNORD114-7	SNORD114-7	only_in_union
SPANXN2	SPANXN2	only_in_union
MIR208A	mml-mir-208a	only_in_union
SCHIP1	SCHIP1	only_in_union
FCF1	FCF1	only_in_union
MIR448	mml-mir-448	only_in_union
SNORD113-9	SNORD113-9	only_in_union
MIR145	mml-mir-145	only_in_union
HOXD10	HOXD10	only_in_union
HSP90AB1	HSP90AB1	only_in_union
MIR504	mml-mir-504	only_in_union
MRPS5	ZNF514	only_in_union
MAPK13	MAPK13	only_in_union
SNORD114-3	SNORD114-3	only_in_union
MIR583	mml-mir-583	only_in_union
MIR196B	MIR196B	only_in_union
SNORD83A	SNORD83A	only_in_union
ABCA4	ABCA4	only_in_union
SNORD70B	SNORD70B	only_in_union
TSHZ3	TSHZ3	only_in_union
SNORA69	SNORA69	only_in_union
RPL39	RPL39	only_in_union
PTPMT1	PTPMT1	only_in_union
KCNMB4	KCNMB4	only_in_union
HOXA6	HOXA6	only_in_union
FAM110D	FAM110D	only_in_union
SNORD113-4	SNORD113-4	only_in_union
SCARNA17	SCARNA17	only_in_union
PDE6A	PDE6A	only_in_union
PCDHB4	PCDHB4	only_in_union
NLGN4Y	NLGN4Y	only_in_union
ROS1	ROS1	only_in_union
TNFSF12	TNFSF12	only_in_union
SNORD50B	SNORD50B	only_in_union
DPP3	DPP3	only_in_union
OVGP1	OVGP1	only_in_union
SNORD124	SNORD124	only_in_union
ZNF398	ZNF398	only_in_union
MIA2	MIA2	only_in_union
SNORD83B	SNORD83B	only_in_union
ATP5MC3	ATP5MC3	only_in_union
SLC6A5	SLC6A5	only_in_union
SNORD114-9	SNORD114-9	only_in_union
MIR31	MIR31	only_in_union
MIR92A2	mml-mir-92a-2	only_in_union
MIR340	mml-mir-340	only_in_union
SNORA20	SNORA20	only_in_union
U3	U3	only_in_union
SNORA5C	SNORA5C	only_in_union
MIR670	mml-mir-670	only_in_union
SNORD70	SNORD70	only_in_union
TUBA3C	TUBA3E	only_in_union
GARIN5A	GARIN5A	only_in_union
CRYGN	CRYGN	only_in_union
SNORD59A	SNORD59A	only_in_union
SNORD114-13	SNORD114-13	only_in_union
DISP3	DISP3	only_in_union
SNORD52	SNORD52	only_in_union
CEP192	CEP192	only_in_union
SNORA30B	SNORA30B	only_in_union
MYL3	MYL3	only_in_union
ZNF541	ZNF541	only_in_union
MIR95	mml-mir-95	only_in_union
MIR491	mml-mir-491	only_in_union
SNORA14A	SNORA14A	only_in_union
MIR302C	mml-mir-302c	only_in_union
SNORA38	SNORA38	only_in_union
CIMIP5	C13H2orf50	only_in_union
FAM111B	FAM111B	only_in_union
CPEB3	CPEB3	only_in_union
MIR424	MIR424	only_in_union
CACNA1I	CACNA1I	only_in_union
MIR206	mml-mir-206	only_in_union
ZNF226	ZNF226	only_in_union
MIR323B	MIR323B	only_in_union
GIMAP1	GIMAP1	only_in_union
NRXN3	NRXN3	only_in_union
AHCYL2	AHCYL2	only_in_union
DUSP23	DUSP23	only_in_union
RAB4B	RAB4B	only_in_union
ZNF749	ZNF749	only_in_union
SNORD29	SNORD29	only_in_union
VAMP5	VAMP5	only_in_union
SNORD99	SNORD99	only_in_union
CACNA1A	CACNA1A	only_in_union
LUC7L	LUC7L	only_in_union
MIR581	mml-mir-581	only_in_union
MIR302D	mml-mir-302d	only_in_union
MIR155	mml-mir-155	only_in_union
KRAS	KRAS	only_in_union
MIR146B	mml-mir-146b	only_in_union
FAM117A	SLC35B1	only_in_union
ACTA2	ACTA2	only_in_union
PAPSS2	PAPSS2	only_in_union
ZDHHC14	ZDHHC14	only_in_union
MIR30A	mml-mir-30a	only_in_union
MIR1-1	mml-mir-1-1	only_in_union
SOX9	SOX9	only_in_union
SNORA68B	SNORA68B	only_in_union
CENPV	CENPV	only_in_union
ERICH2	ERICH2	only_in_union
SNORD1C	SNORD1C	only_in_union
SNORD101	SNORD101	only_in_union
MIR214	mml-mir-214	only_in_union
SNORA4	SNORA4	only_in_union
SNORD16	SNORD16	only_in_union
MIR105-1	mml-mir-105-1	only_in_union
CNTNAP2	CNTNAP2	only_in_union
MIR151A	MIR151A	only_in_union
MIR640	mml-mir-640	only_in_union
SNORD4A	SNORD4A	only_in_union
SHC3	SHC3	only_in_union
SNORD22	SNORD22	only_in_union
MIR450A1	mml-mir-450a-1	only_in_union
ATP11A	ATP11A	only_in_union
SNORD19B	SNORD19B	only_in_union
CBLN2	CBLN2	only_in_union
TLK2	TLK2	only_in_union
CASP7	CASP7	only_in_union
5_8S_rRNA	5_8S_rRNA	only_in_union
KRT1	KRT1	only_in_union
MIR10B	mml-mir-10b	only_in_union
MIR599	mml-mir-599	only_in_union
MIR579	mml-mir-579	only_in_union
SNORD94	SNORD94	only_in_union
SRSF9	SRSF9	only_in_union
SCN1A	SCN1A	only_in_union
SNORA17B	SNORA17B	only_in_union
DOC2A	DOC2A	only_in_union
JAKMIP1	JAKMIP1	only_in_union
DSTN	DSTN	only_in_union
SNORD88C	SNORD88C	only_in_union
MIR5004	MIR5004	only_in_union
SNTB2	VPS4A	only_in_union
CD302	CD302	only_in_union
RNase_MRP	RNase_MRP	only_in_union
LYSMD2	LYSMD2	only_in_union
AP2B1	AP2B1	only_in_union
SNORD71	SNORD71	only_in_union
SNORA12	SNORA12	only_in_union
MIR363	MIR363	only_in_union
SNORD65B	SNORD65B	only_in_union
SNORA36C	SNORA36C	only_in_union
DUT	DUT	only_in_union
SCARNA1	SCARNA1	only_in_union
MIR30E	mml-mir-30e	only_in_union
CAPN13	CAPN13	only_in_union
PER1	PER1	only_in_union
VWCE	VWCE	only_in_union
H2BC4	H2BC6	only_in_union
SNORD6	SNORD6	only_in_union
MIR205	mml-mir-205	only_in_union
MORC4	MORC4	only_in_union
PACSIN1	PACSIN1	only_in_union
MIR708	mml-mir-708	only_in_union
MIR7850	MIR7850	only_in_union
MIR4317	MIR4317	only_in_union
SNORA40	SNORA40	only_in_union
AKIRIN1	AKIRIN1	only_in_union
SNORD113-7	SNORD113-7	only_in_union
SNORA35B	SNORA35B	only_in_union
NSMAF	NSMAF	only_in_union
EMILIN3	EMILIN3	only_in_union
SNORD114-20	SNORD114-20	only_in_union
SNORA20B	SNORA20B	only_in_union
GXYLT1	YAF2	only_in_union
CCDC13	CCDC13	only_in_union
MIR188	mml-mir-188	only_in_union
MIR203B	mml-mir-203	only_in_union
MIR143	mml-mir-143	only_in_union
SNORD67	SNORD67	only_in_union
ZNF286A	ZNF286A	only_in_union
NHERF2	NHERF2	only_in_union
MIR28	mml-mir-28	only_in_union
ZNF106	ZNF106	only_in_union
RPS23	RPS23	only_in_union
SNORD108	SNORD108	only_in_union
MIR101-2	MIR101-2	only_in_union
MIR107	mml-mir-107	only_in_union
MIR449A	mml-mir-449a	only_in_union
MIR553	mml-mir-553	only_in_union
RNU7-8P	U7	only_in_union
GASK1A	GASK1A	only_in_union
MIR582	mml-mir-582	only_in_union
SNORA36B	SNORA36B	only_in_union
IDH3A	IDH3A	only_in_union
MT-ND4L	ND4L	only_in_union
LAT	LAT	only_in_union
SNORA25	SNORA25	only_in_union
UBE2E2	UBE2E2	only_in_union
MIR136	mml-mir-136	only_in_union
SNORA11F	SNORA11F	only_in_union
PKD1L1	PKD1L1	only_in_union
SNORD42B	SNORD42	only_in_union
MIR552	mml-mir-552	only_in_union
MIR502	mml-mir-502	only_in_union
CRTC2	CRTC2	only_in_union
SCARNA18B	SCARNA18B	only_in_union
PRSS36	PRSS36	only_in_union
RAB34	RAB34	only_in_union
SNORA80E	SNORA80E	only_in_union
TMEM201	TMEM201	only_in_union
MIR140	mml-mir-140	only_in_union
SNORD53	SNORD53	only_in_union
PNPLA2	PNPLA2	only_in_union
MIR873	mml-mir-873	only_in_union
SNORD51	SNORD51	only_in_union
UGT1A1	UGT1A1	only_in_union
SPATA13	SPATA13	only_in_union
GNG5	GNG5	only_in_union
TNKS	TNKS	only_in_union
MIR26A1	mml-mir-26a-1	only_in_union
MIR891B	mml-mir-891a	only_in_union
CIB4	CIB4	only_in_union
MIR944	mml-mir-944	only_in_union
RNU6-481P	U6	only_in_union
RAP1B	RAP1B	only_in_union
RAB8B	RAB8B	only_in_union
SNORA11	SNORA11	only_in_union
MIR199A2	mml-mir-199a-1	only_in_union
CLTC	CLTC	only_in_union
UBB	UBB	only_in_union
IRX2	IRX2	only_in_union
CSMD2	CSMD2	only_in_union
SAMTOR	BMT2	only_in_union
TEAD1	TEAD1	only_in_union
SNORA66	SNORA66	only_in_union
CHKB	CHKB	only_in_union
PCNP	PCNP	only_in_union
SNRPC	SNRPC	only_in_union
SNORA40B	SNORA40B	only_in_union
H2BC15	H2BC15	only_in_union
COX5A	COX5A	only_in_union
UBE2QL1	UBE2QL1	only_in_union
MIR133A1	mml-mir-133a	only_in_union
SNORA1B	SNORA1B	only_in_union
MIR544A	mml-mir-544	only_in_union
MIR1282	MIR1282	only_in_union
SNORA48	SNORA48	only_in_union
HAND2	HAND2	only_in_union
MIR33A	mml-mir-33a	only_in_union
MIR128-1	MIR128-1	only_in_union
ITPRIP	ITPRIP	only_in_union
LOXL1	LOXL1	only_in_union
TCF23	TCF23	only_in_union
DMAC2	DMAC2	only_in_union
MIR643	mml-mir-643	only_in_union
STUB1	STUB1	only_in_union
SNORA48B	SNORA48B	only_in_union
SNORD62B	SNORD62	only_in_union
CYP3A7	CYP3A7	only_in_union
COL11A2	COL11A2	only_in_union
CLEC2L	CLEC2L	only_in_union
PCSK9	PCSK9	only_in_union
RTN4	RTN4	only_in_union
YWHAB	YWHAB	only_in_union
SNORD46	SNORD46	only_in_union
PLK5	PLK5	only_in_union
SNORA28	SNORA28	only_in_union
MIR127	mml-mir-127	only_in_union
DNAH9	DNAH9	only_in_union
MIR23A	mml-mir-23a	only_in_union
MIR4736	MIR4736	only_in_union
SNORA50D	SNORA50D	only_in_union
MIR96	mml-mir-96	only_in_union
SNORA73A	SNORA73	only_in_union
MIRLET7A3	MIRLET7A3	only_in_union
UTS2	UTS2	only_in_union
ELOB	TCEB2	only_in_union
MIR335	MIR335	only_in_union
MIR92A1	mml-mir-92a-1	only_in_union
CDH22	CDH22	only_in_union
SNORD74B	SNORD74B	only_in_union
MIR330	MIR330	only_in_union
RNU6ATAC	RNU6ATAC	only_in_union
DNAH12	DNAH12	only_in_union
MIRLET7E	MIRLET7E	only_in_union
SMN1	SMN1	only_in_union
SNORD117	SNORD83	only_in_union
AHRR	AHRR	only_in_union
SNORD72	SNORD72	only_in_union
SNORA80C	SNORA80C	only_in_union
TRAF7	TRAF7	only_in_union
SNORD45A	SNORD45A	only_in_union
TALDO1	TALDO1	only_in_union
MIR671	mml-mir-671	only_in_union
AKIP1	AKIP1	only_in_union
ZNF263	ZNF263	only_in_union
PANK1	PANK1	only_in_union
NPLOC4	NPLOC4	only_in_union
MIR487B	mml-mir-487b	only_in_union
AHCY	AHCY	only_in_union
KLHL18	KLHL18	only_in_union
ADCY2	ADCY2	only_in_union
LHFPL4	LHFPL4	only_in_union
MIR577	mml-mir-577	only_in_union
SNORA30	SNORA30	only_in_union
TRIM33	TRIM33	only_in_union
TLX2	TLX2	only_in_union
MIR450B	mml-mir-450b	only_in_union
SNORA2B	SNORA2B	only_in_union
MIR626	mml-mir-626	only_in_union
PABPC1L	PABPC1L	only_in_union
CCNO	CCNO	only_in_union
MIR30D	mml-mir-30d	only_in_union
ZNF8	ZNF8	only_in_union
RNU6ATAC8P	RNU6ATAC8P	only_in_union
ZNF875	ZNF875	only_in_union
SUPT4H1	SUPT4H1	only_in_union
CYP2A26	CYP2A24	only_in_union
HOXA13	HOXA13	only_in_union
MIR337	MIR337	only_in_union
MIR3610	MIR3610	only_in_union
SNORD10	SNORD10	only_in_union
MIR10A	mml-mir-10a	only_in_union
SNORD13E	SNORD13E	only_in_union
SNORD102	SNORD102	only_in_union
TEX56	TEX56P	only_in_union
ETV3	ETV3	only_in_union
SNORD61	SNORD61	only_in_union
MIR199B	MIR199B	only_in_union
SNORD54	SNORD54	only_in_union
ZNF682	ZNF682	only_in_union
SNORD73B	SNORD73	only_in_union
C6	C6	only_in_union
EIF4B	EIF4B	only_in_union
GPR12	GPR12	only_in_union
PRDX1	PRDX1	only_in_union
FAM161B	FAM161B	only_in_union
ACTG2	ACTG2	only_in_union
GSTM3	GSTM3	only_in_union
ZNF331	ZNF331	only_in_union
SNORD31	SNORD31	only_in_union
MIR29B1	mml-mir-29b-1	only_in_union
ZNF345	ZNF345	only_in_union
MIR302A	mml-mir-302a	only_in_union
SNORA59A	SNORA59A	only_in_union
MIR193B	mml-mir-193b	only_in_union
MIRLET7C	MIRLET7C	only_in_union
SNORA75	SNORA75	only_in_union
LIME1	LIME1	only_in_union
PTDSS2	PTDSS2	only_in_union
ZNF425	ZNF425	only_in_union
SMIM20	C4orf52	only_in_union
MIR126	mml-mir-126	only_in_union
CCDC188	CCDC188	only_in_union
SNORA54	SNORA54	only_in_union
LIPH	TMEM41A	only_in_union
MIR186	mml-mir-186	only_in_union
SIRT3	SIRT3	only_in_union
TIMP2	TIMP2	only_in_union
EML2	EML2	only_in_union
SNORD114-27	SNORD114-27	only_in_union
MAPDA	ADAL	only_in_union
CLK3	CLK3	only_in_union
SNORD69	SNORD69	only_in_union
PRSS50	PRSS50	only_in_union
MIR1226	mml-mir-1226	only_in_union
RPL36	RPL36	only_in_union
AAK1	AAK1	only_in_union
YTHDF1	YTHDF1	only_in_union
SNORD86	SNORD86	only_in_union
SNORD38A	SNORD38A	only_in_union
EIF5A	EIF5A	only_in_union
EIF4E2	EIF4E2	only_in_union
ZNF429	ZNF429	only_in_union
RAD54B	RAD54B	only_in_union
SNORD114-22	SNORD114-22	only_in_union
FAM237B	FAM237B	only_in_union
SNORA25B	SNORA25B	only_in_union
MIR367	mml-mir-367	only_in_union
HEATR5A	HEATR5A	only_in_union
TBCA	TBCA	only_in_union
CUEDC2	CUEDC2	only_in_union
SYN3	SYN3	only_in_union
MIR517A	mml-mir-517a	only_in_union
MPDU1	MPDU1	only_in_union
MIR651	mml-mir-651	only_in_union
GRIN2B	GRIN2B	only_in_union
MIR148B	mml-mir-148b	only_in_union
MIR181B2	mml-mir-181b-2	only_in_union
PARP4	PARP4	only_in_union
TRIP6	TRIP6	only_in_union
SNORD57	SNORD57	only_in_union
SNORD114-15	SNORD114-15	only_in_union
ATP2A1	ATP2A1	only_in_union
MIR598	MIR598	only_in_union
SNORD125	SNORD125	only_in_union
GATD3	GATD3	only_in_union
GTF2E1	GTF2E1	only_in_union
USF2	USF2	only_in_union
MIR6506	MIR6506	only_in_union
MISFA	MISFA	only_in_union
SNORA11B	SNORA11B	only_in_union
MIR147B	mml-mir-147b	only_in_union
ID1	ID1	only_in_union
VWA3B	VWA3B	only_in_union
SOAT2	SOAT2	only_in_union
MIR532	mml-mir-532	only_in_union
FCN1	FCN1	only_in_union
SNORA78	SNORA78	only_in_union
ZNF614	ZNF614	only_in_union
PDGFRA	PDGFRA	only_in_union
MIR628	mml-mir-628	only_in_union
CYP4F12	CYP4F2	only_in_union
GID4	GID4	only_in_union
MIR29A	MIR29A	only_in_union
MIR522	mml-mir-518e	only_in_union
SLC25A29	SLC25A29	only_in_union
VBP1	VBP1	only_in_union
MIR3666	MIR3666	only_in_union
LEPROT	LEPROT	only_in_union
TCAF2C	TCAF2	only_in_union
SNORD56	SNORD56	only_in_union
NEURL3	NEURL3	only_in_union
PGAM1	PGAM4	only_in_union
SNORD60	SNORD60	only_in_union
RAMP2	RAMP2	only_in_union
MIR139	MIR139	only_in_union
SNORD1A	SNORD1A	only_in_union
PPP2CB	PPP2CB	only_in_union
SNORD65C	SNORD65C	only_in_union
ARID1B	ARID1B	only_in_union
MIR770	mml-mir-770	only_in_union
AFAP1	AFAP1	only_in_union
SNORA11G	SNORA11G	only_in_union
BCL2L12	BCL2L12	only_in_union
RNU6ATAC6P	RNU6ATAC6P	only_in_union
SCARNA15	SCARNA15	only_in_union
MIR488	mml-mir-488	only_in_union
MIR452	MIR452	only_in_union
ZNF527	ZNF527	only_in_union
SNORD114-18	SNORD114-18	only_in_union
SNORD113-6	SNORD113-6	only_in_union
PRC1	PRC1	only_in_union
R3HDM4	R3HDM4	only_in_union
MIR200A	mml-mir-200a	only_in_union
SNORD111B	SNORD111B	only_in_union
MIR455	mml-mir-455	only_in_union
SNORD15A	SNORD15	only_in_union
ZNF549	ZNF549	only_in_union
TTC19	TTC19	only_in_union
SCARNA13	SCARNA13	only_in_union
SNORA61	SNORA61	only_in_union
TMEM120B	TMEM120B	only_in_union
SNORD114-5	SNORD114-5	only_in_union
TBC1D24	TBC1D24	only_in_union
TIMM50	TIMM50	only_in_union
ANKRD49	ANKRD49	only_in_union
VTRNA1-1	Vault	only_in_union
SNORA58B	SNORA58B	only_in_union
TECTA	TBCEL	only_in_union
MIR5047	MIR5047	only_in_union
MFSD14A	SLC35A3	only_in_union
ZNF493	ZNF493	only_in_union
NECTIN4	NECTIN4	only_in_union
MIR346	MIR346	only_in_union
MIR18A	MIR18A	only_in_union
PSME3IP1	PSME3IP1	only_in_union
HOXD8	HOXD8	only_in_union
MIR26A2	mml-mir-26a-2	only_in_union
MAGOHB	MAGOHB	only_in_union
STIMATE	STIMATE	only_in_union
UBXN10	UBXN10	only_in_union
MIR802	mml-mir-802	only_in_union
UBE2E3	UBE2E3	only_in_union
NT5C	NT5C	only_in_union
MIR192	mml-mir-192	only_in_union
OSGIN2	OSGIN2	only_in_union
MIR298	mml-mir-298	only_in_union
MIR652	mml-mir-652	only_in_union
MIR20B	mml-mir-20b	only_in_union
CHRFAM7A	CHRNA7	only_in_union
IQCA1L	IQCA1L	only_in_union
MIRLET7I	mml-let-7i	only_in_union
LCE1C	LCE1C	only_in_union
PPP6C	PPP6C	only_in_union
OR3A2	OR3A2	only_in_union
MIR365B	mml-mir-365-2	only_in_union
SNORD12C	SNORD12C	only_in_union
CDT1	CDT1	only_in_union
VPS4B	VPS4B	only_in_union
SNORA5A	SNORA5A	only_in_union
SNORD7	SNORD7	only_in_union
MIR433	mml-mir-433	only_in_union
SNORA5B	SNORA5B	only_in_union
MIR609	mml-mir-609	only_in_union
SEPTIN10	SEPTIN10	only_in_union
SNORD114-4	SNORD114-4	only_in_union
TBX19	TBX19	only_in_union
STK31	STK31	only_in_union
TTLL3	TTLL3	only_in_union
RIMS2	RIMS2	only_in_union
SHH	SHH	only_in_union
MIR1224	mml-mir-1224	only_in_union
ZNF528	ZNF528	only_in_union
CRISP3	CRISP3	only_in_union
MT-ND3	ND3	only_in_union
SNORD11B	SNORD11B	only_in_union
FAM161A	FAM161A	only_in_union
BTBD18	BTBD18	only_in_union
CNNM4	CNNM4	only_in_union
MIR22	MIR22	only_in_union
OSBPL1A	OSBPL1A	only_in_union
TDRD7	TDRD7	only_in_union
ZSWIM3	ZSWIM3	only_in_union
SCARNA12	SCARNA12	only_in_union
KCNH1	KCNH1	only_in_union
SMARCE1	SMARCE1	only_in_union
SNORD114-29	SNORD114-29	only_in_union
VAMP1	VAMP1	only_in_union
EPHA8	EPHA8	only_in_union
CD99	CD99	only_in_union
U5	U5	only_in_union
GLTP	GLTP	only_in_union
ADAM10	ADAM10	only_in_union
SPOUT1	SPOUT1	only_in_union
RNaseP_nuc	RNaseP_nuc	only_in_union
SNORD63B	SNORD63	only_in_union
MIR183	mml-mir-183	only_in_union
ZNF846	ZNF846	only_in_union
CORO1B	CORO1B	only_in_union
MIR374A	mml-mir-374a	only_in_union
DHFR2	DHFR2	only_in_union
SNORD65	SNORD65	only_in_union
SNORD114-10	SNORD114-10	only_in_union
MIR518F	mml-mir-518f	only_in_union
FGF16	FGF16	only_in_union
SNORA3A	SNORA3A	only_in_union
ZNF177	ZNF177	only_in_union
FAM89B	FAM89B	only_in_union
OR6Y1	OR6Y1	only_in_union
MIR27A	mml-mir-27a	only_in_union
MIR592	MIR592	only_in_union
SNORD107	SNORD107	only_in_union
