A	B	source
GET1	GET1-SH3BGR	only_in_union
FAM156A	FAM156A	only_in_union
CBS	CBSL	only_in_union
ZP3	ZP3	only_in_union
DECR2	DECR2	only_in_union
TRGV10	TRGV10	only_in_union
HCFC1R1	HCFC1R1	only_in_union
CSH3	CSHL1	only_in_union
DNTTIP2	DNTTIP2	only_in_union
RPL32	RPL32	only_in_union
RPL26	RPL26L1	only_in_union
LHB	LHB	only_in_union
ISCA1	ISCA1	only_in_union
CKLF	CKLF-CMTM1	only_in_union
ATP5MG	ATP5MGL	only_in_union
UBE2L3	UBE2L3	only_in_union
PRSS1	PRSS2	only_in_union
DEFB122	DEFB106A	only_in_union
SEC11A	SEC11A	only_in_union
KGD4	MRPS36	only_in_union
SLC35A5	SLC35A5	only_in_union
PMAIP1	ST20	only_in_union
SPIC	SPIC	only_in_union
MT2A	MT2A	only_in_union
RPSA	RPSAP58	only_in_union
CD200R1	CD200R1	only_in_union
EXOSC1	EXOSC1	only_in_union
ACTB	ACTB	only_in_union
NAP1L1	NAP1L1	only_in_union
MYL6	MYL6	only_in_union
ATP5MC2	ATP5MC2	only_in_union
C4BPA	C4BPA	only_in_union
OXCT1	OXCT2	only_in_union
ANP32B	ANP32B	only_in_union
VDAC1	VDAC1	only_in_union
H4C1	H4-16	only_in_union
KIR2DL4	KIR2DL4	only_in_union
RPL7A	RPL7A	only_in_union
LGALS2	LGALS9B	only_in_union
COPZ1	COPZ1	only_in_union
SAR1A	SAR1A	only_in_union
RPL39	RPL39	only_in_union
CAMK2D	CAMK2D	only_in_union
GNG2	SNHG32	only_in_union
RPS26	RPS26	only_in_union
RPL24	RPL24	only_in_union
AQP12	AQP12A	only_in_union
RPL12	RPL12	only_in_union
IGKV1-9	IGKV1-33	only_in_union
KIF16B	KIF16B	only_in_union
KIR3DH	KIR3DL1	only_in_union
UBE2Q2	UBE2Q2	only_in_union
CCL23	CCL23	only_in_union
EDF1	EDF1	only_in_union
RMDN2	RMDN2	only_in_union
NDUFB1	NDUFB1	only_in_union
TMSB4X	IGLJ3	only_in_union
RAN	RAN	only_in_union
ERICH2	AGGF1	only_in_union
RXFP4	RXFP4	only_in_union
OR12D2	OR12D2	only_in_union
C5orf60	CDRT15L2	only_in_union
LILRA3	LILRA4	only_in_union
PSAT1	PSAT1	only_in_union
CELF5	CELF5	only_in_union
RPL30	RPL30	only_in_union
RPS12	RPS12	only_in_union
BEND7	BEND7	only_in_union
MAP6D1	ZNF468	only_in_union
GP1BA	GP1BA	only_in_union
MAMU-A	HLA-A	only_in_union
ZNF726	ZNF492	only_in_union
ZNF681	ZNF718	only_in_union
C2H3orf18	MYEOV	only_in_union
RPL28	RPL28	only_in_union
COX19	COX19	only_in_union
FABP5	FABP5	only_in_union
ZNF92	ZNF92	only_in_union
H3-3A	H3-5	only_in_union
PEBP1	PEBP1	only_in_union
FXYD6	FXYD6-FXYD2	only_in_union
DAXX	DAXX	only_in_union
TICAM2	TICAM2	only_in_union
GARIN5A	FAM86B1	only_in_union
SERINC2	TINAGL1	only_in_single
RAK2	RNASE9	only_in_single
FAM156A	FAM156B	only_in_single
ERICH2	ERICH2	only_in_single
CBS	CBS	only_in_single
GET1	SH3BGR	only_in_single
TSPY2	TSPY10	only_in_single
DECR2	NME4	only_in_single
ZP3	POMZP3	only_in_single
AMY2B	AMY2A	only_in_single
GPR89A	GPR89B	only_in_single
SULT1A3	SULT1A4	only_in_single
NUDT4	NUDT4	only_in_single
C3H7orf50	ZFAND2A	only_in_single
LGALS2	LGALS2	only_in_single
EIF3C	EIF3C	only_in_single
H3-3A	H3-3B	only_in_single
TUBA3E	TUBA3C	only_in_single
AQP12	AQP12B	only_in_single
IFT25	IFT25	only_in_single
PGA4	PGA4	only_in_single
GNG3	GNG3	only_in_single
ZNF726	ZNF726	only_in_single
ZNF681	ZNF681	only_in_single
RHCE	RHCE	only_in_single
GRAP	GRAPL	only_in_single
ATG9A	ABCB6	only_in_single
GTF2H2	GTF2H2	only_in_single
MT2A	MT1G	only_in_single
TICAM2	TMED7	only_in_single
MAGED1	MAGED4	only_in_single
CSNK2A1	CSNK2A1	only_in_single
RABL2B	RABL2B	only_in_single
GARIN5A	GARIN5A	only_in_single
DUSP13B	DUSP13B	only_in_single
CCL4L1	CCL4	only_in_single
BOLA2B	BOLA2	only_in_single
RPE	RPE	only_in_single
DIO2	DIO2	only_in_single
SMN1	SMN2	only_in_single
