A	B	source
CRHR2	CRHR2	only_in_union
SSBP4	SSBP4	only_in_union
CLIC4	CLIC4	only_in_union
RPS23	RPS23	only_in_union
CYP2A7	CYP2A6	only_in_union
PFDN5	PFDN5	only_in_union
FAM25A	FAM25A	only_in_union
DCK	DCK	only_in_union
NAP1L1	NAP1L1	only_in_union
CRLF2	IL3RA	only_in_union
H2AC7	H2AC7	only_in_union
SSU72	SSU72	only_in_union
FCRL1	FCRL1	only_in_union
APOL2	APOL1	only_in_union
RPL14	RPL14	only_in_union
OR10G7	OR10G9	only_in_union
OR5M8	OR5M3	only_in_union
CHMP1A	CHMP1A	only_in_union
MX1	MX1	only_in_union
CAMK2D	CAMK2D	only_in_union
IGLV2-8	IGLV1-51	only_in_union
KRTAP5-9	KRTAP5-10	only_in_union
RPL10A	RPL10A	only_in_union
EEF2KMT	EEF2KMT	only_in_union
OR8G2P	OR8G1	only_in_union
G3BP1	G3BP1	only_in_union
CNGB1	CNGB1	only_in_union
GCH1	GCH1	only_in_union
COPRS	COPRS	only_in_union
COL6A2	COL6A2	only_in_union
SLC29A4	CLN3	only_in_union
DEFB127	DEFB128	only_in_union
ZNF420	ZNF420	only_in_union
COL27A1	COL27A1	only_in_union
OR2T11	OR2T27	only_in_union
OR6C68	OR6C2	only_in_union
KRTAP10-2	KRTAP10-7	only_in_union
FAM89A	FAM89B	only_in_union
MKRN1	MKRN1	only_in_union
OR2Y1	OR2C1	only_in_union
GK	GK	only_in_union
KRTAP20-2	KRTAP19-6	only_in_union
UBE2J1	UBE2J1	only_in_union
PCDHB14	PCDHB7	only_in_union
RPL30	RPL30	only_in_union
NSA2	NSA2	only_in_union
KCNC3	PTDSS2	only_in_union
MINDY2	MINDY2	only_in_union
H3C10	H3C1	only_in_union
OR1J4	OR1J1	only_in_union
GPRASP1	ARMCX4	only_in_union
MAVS	MAVS	only_in_union
OR8B2	OR8B8	only_in_union
MUC22	MUC21	only_in_union
ATP6V0E2	ADM5	only_in_union
IMPDH1	IMPDH	only_in_union
SLN	SLN	only_in_union
ARHGEF5	ARHGEF35	only_in_union
TMSB4Y	TMSB4Y	only_in_union
ZNF92	ZNF92	only_in_union
ADSL	ACOXL	only_in_union
OR9A1P	OR9A4	only_in_union
PAGE5	PAGE5	only_in_union
PI4KA	PI4KA	only_in_union
ACTBL2	ACTBL2	only_in_union
RPL26	RPL26	only_in_union
CSNKA2IP	CSNKA2IP	only_in_union
ZNF730	ZNF730	only_in_union
ZDHHC11	ZDHHC11B	only_in_union
OR8H3	OR8H1	only_in_union
OR2B6	OR2B2	only_in_union
SLC25A51	SLC25A52	only_in_union
TARDBP	HNRNPH1	only_in_union
ARL4A	ARL4A	only_in_union
IMPDH2	IMPDH	only_in_single
ZFAND2A	ZFAND2A	only_in_single
CES1	CES1	only_in_single
TMSB4Y	TMSB4X	only_in_single
PEX26	TUBA8	only_in_single
H2BC4	H2BC10	only_in_single
USP6	USP32	only_in_single
ZFP14	ZFP14	only_in_single
FAM90A1	FAM90A1	only_in_single
MUC21	MUC21	only_in_single
SPANXN5	SPANXN1	only_in_single
SLC6A19	SLC6A19	only_in_single
FOXD4	FOXD4	only_in_single
SMIM45	SMIM45	only_in_single
PSG4	PSG4	only_in_single
PABPC4L	PABPC4L	only_in_single
FAM89B	FAM89B	only_in_single
ZNF383	ZNF383	only_in_single
PABPC1L	PABPC1L	only_in_single
SPATA31D1	SPATA31D1	only_in_single
CLN3	CLN3	only_in_single
