A	B	source
PIP4K2B	PIP4K2B	only_in_union
PKP3	PKP3	only_in_union
GPA33	GPA33	only_in_union
CFAP210	CFAP210	only_in_union
HBG1	HBG1	only_in_union
CCDC66	CCDC66	only_in_union
KCTD10	KCTD10	only_in_union
C21orf140	C21orf140	only_in_union
MIR4729	MIR4729	only_in_union
PRMT1	PRMT1	only_in_union
Vault	Vault	only_in_union
TSGA10IP	TSGA10IP	only_in_union
RBM24	RBM24	only_in_union
VWF	VWF	only_in_union
MIR192	ptr-mir-192	only_in_union
SNORD13	SNORD13	only_in_union
FRY	FRY	only_in_union
MIR8067	MIR8067	only_in_union
GABRR1	GABRR1	only_in_union
RINT1	RINT1	only_in_union
HLA-C	PATR-B	only_in_union
MIR374A	ptr-mir-374a	only_in_union
FDPS	FDPS	only_in_union
MCM4	MCM4	only_in_union
MIR5708	MIR5708	only_in_union
MIR1184-3	ptr-mir-1184-1	only_in_union
ACTA1	ACTA1	only_in_union
RASIP1	RASIP1	only_in_union
ZNF630	ZNF630	only_in_union
KATNAL1	KATNAL1	only_in_union
SAFB2	SAFB2	only_in_union
MIR649	ptr-mir-649	only_in_union
CPSF1	CPSF1	only_in_union
TRIM51G	TRIM51G	only_in_union
SNORD26	SNORD26	only_in_union
FAM76B	FAM76B	only_in_union
SNORA53	SNORA53	only_in_union
LIFR	LIFR	only_in_union
ZNF41	ZNF41	only_in_union
ZNF202	ZNF202	only_in_union
MIR6795	MIR6795	only_in_union
XPO5	XPO5	only_in_union
POM121L2	POM121L2	only_in_union
WWP2	WWP2	only_in_union
PRAME	PRAME	only_in_union
CAMSAP2	CAMSAP2	only_in_union
PCYOX1	PCYOX1	only_in_union
TPRX2	TPRX2	only_in_union
MTCL3	MTCL3	only_in_union
RPSA2	RPSA	only_in_union
WDR7	WDR7	only_in_union
MIR10B	ptr-mir-10b	only_in_union
MIR320E	MIR320E	only_in_union
CIMIP5	C2AH2orf50	only_in_union
SNORA60	SNORA71	only_in_union
OSMR	OSMR	only_in_union
ACP5	ACP5	only_in_union
VPS52	VPS52	only_in_union
COPG1	COPG1	only_in_union
ZNF625	ZNF625	only_in_union
SEPTIN3	SEPTIN3	only_in_union
MAGEA2	MAGEA2	only_in_union
SNORD49B	SNORD49B	only_in_union
CDYL	CDYL	only_in_union
SYBU	SYBU	only_in_union
MIR760	ptr-mir-760	only_in_union
RN7SL98P	Metazoa_SRP	only_in_union
NXPH4	NXPH4	only_in_union
PDIA2	PDIA2	only_in_union
SLC9B1	SLC9B1	only_in_union
DBP	DBP	only_in_union
ZNF212	ZNF212	only_in_union
NUP205	NUP205	only_in_union
MIR25	ptr-mir-25	only_in_union
TRIM29	TRIM29	only_in_union
ACTN1	ACTN1	only_in_union
SNORA84	SNORA84	only_in_union
TRBV11-2	TRBV11-2	only_in_union
KATNIP	KATNIP	only_in_union
ZNF585B	ZNF585B	only_in_union
LMAN2L	LMAN2L	only_in_union
ZNF324	ZNF324	only_in_union
KCNJ15	KCNJ15	only_in_union
PDE1B	PDE1B	only_in_union
DNAI4	DNAI4	only_in_union
MIR324	ptr-mir-324	only_in_union
ZNF443	ZNF443	only_in_union
MIR488	ptr-mir-488	only_in_union
SNORD35B	SNORD35B	only_in_union
RNF20	RNF20	only_in_union
GIGYF2	GIGYF2	only_in_union
MROH8	MROH8	only_in_union
IRF1	IRF1	only_in_union
HLA-DMA	MAMU-DMA	only_in_union
ZNF624	ZNF624	only_in_union
ZNF784	ZNF784	only_in_union
MIR26A2	ptr-mir-26a-2	only_in_union
THEM6	THEM6	only_in_union
FBXO25	FBXO25	only_in_union
NT5DC2	NT5DC2	only_in_union
DNAJC18	DNAJC18	only_in_union
MIR516A1	ptr-mir-516a-1	only_in_union
MIR513A2	MIR513A-3	only_in_union
WASHC4	WASHC4	only_in_union
PCDHB10	PCDHB10	only_in_union
MIR1182	ptr-mir-1182	only_in_union
SNORD114-11	SNORD114-11	only_in_union
RCN1	RCN1	only_in_union
ZNF548	ZNF548	only_in_union
TPM2	TPM2	only_in_union
MAN1A2	MAN1A2	only_in_union
B3GNT5	B3GNT5	only_in_union
RAET1L	RAET1L	only_in_union
MIR185	ptr-mir-185	only_in_union
CYP20A1	CYP20A1	only_in_union
UBE2T	UBE2T	only_in_union
MIR3187	MIR3187	only_in_union
SNORD114-24	SNORD114-24	only_in_union
PIWIL1	PIWIL1	only_in_union
PPP2R3C	PPP2R3C	only_in_union
JMJD7	JMJD7	only_in_union
GMIP	GMIP	only_in_union
PER2	PER2	only_in_union
LRRC49	LRRC49	only_in_union
EPHX1	EPHX1	only_in_union
GPRASP3	GPRASP3	only_in_union
MIR4458	MIR4458	only_in_union
H3C2	H3C11	only_in_union
SLC38A6	SLC38A6	only_in_union
TIAM2	TIAM2	only_in_union
MIR381	ptr-mir-381	only_in_union
ATP9B	ATP9B	only_in_union
MIA	MIA	only_in_union
SNORA67	SNORA67	only_in_union
MIR337	ptr-mir-337	only_in_union
FAM228B	FAM228B	only_in_union
MIR298	ptr-mir-298	only_in_union
MIR92A1	ptr-mir-92-1	only_in_union
MIR4510	MIR4510	only_in_union
SNORD39	SNORD39	only_in_union
UPP1	UPP1	only_in_union
MIR6743	MIR6743	only_in_union
ZNF140	ZNF140	only_in_union
RXYLT1	RXYLT1	only_in_union
MIR6741	MIR6741	only_in_union
PCDHB15	PCDHB15	only_in_union
ABL1	ABL1	only_in_union
CYSLTR2	CYSLTR2	only_in_union
KCNN4	KCNN4	only_in_union
MIR548H5	MIR548H5	only_in_union
SNORD114-6	SNORD114-6	only_in_union
SNORD114-2	SNORD114-2	only_in_union
MIR519C	ptr-mir-519c	only_in_union
FAM220A	FAM220A	only_in_union
RPRD1B	RPRD1B	only_in_union
TRIM77	TRIM77	only_in_union
SPACA6	SPACA6	only_in_union
CAPZA2	CAPZA2	only_in_union
ECE2	ECE2	only_in_union
MIR6769A	MIR6769A	only_in_union
GRAPL	GRAPL	only_in_union
SNORA68	SNORA68	only_in_union
MIR200B	MIR200B	only_in_union
MIR1250	ptr-mir-1250	only_in_union
MIR597	ptr-mir-597	only_in_union
MIR575	ptr-mir-575	only_in_union
ARB2A	ARB2A	only_in_union
ZNF583	ZNF583	only_in_union
MIR492	ptr-mir-492	only_in_union
LRRCC1	LRRCC1	only_in_union
FAM3A	FAM3A	only_in_union
CLDN9	CLDN9	only_in_union
ATP4A	ATP4A	only_in_union
SNORD13D	SNORD13D	only_in_union
KCNAB3	KCNAB3	only_in_union
KMT5C	KMT5C	only_in_union
TOP1MT	TOP1MT	only_in_union
RLN2	RLN2	only_in_union
CHD1	CHD1	only_in_union
MIR4712	MIR4712	only_in_union
MIR668	ptr-mir-668	only_in_union
FAM72A	FAM72A	only_in_union
LYRM9	LYRM9	only_in_union
IFT56	IFT56	only_in_union
DUSP10	DUSP10	only_in_union
YIPF7	YIPF7	only_in_union
STK38L	STK38L	only_in_union
KCND1	KCND1	only_in_union
CAMSAP1	CAMSAP1	only_in_union
NEIL3	NEIL3	only_in_union
HK1	HK1	only_in_union
LASP1NB	LASP1NB	only_in_union
STRBP	STRBP	only_in_union
MIR516B1	ptr-mir-516b-1	only_in_union
MIR6887	MIR6887	only_in_union
FBXO33	FBXO33	only_in_union
GARRE1	GARRE1	only_in_union
TBC1D30	TBC1D30	only_in_union
CSRP3	CSRP3	only_in_union
MIR4633	MIR4633	only_in_union
VIM	VIM	only_in_union
GPHN	GPHN	only_in_union
GLUD1	GLUD1	only_in_union
MIR548N	MIR548N	only_in_union
SAMD1	SAMD1	only_in_union
MMP8	MMP8	only_in_union
BLMH	BLMH	only_in_union
MIR1587	MIR1587	only_in_union
PELI2	PELI2	only_in_union
ANP32D	ANP32D	only_in_union
MTMR10	MTMR10	only_in_union
KRT23	KRT23	only_in_union
MIR486-1	ptr-mir-486	only_in_union
DOCK6	DOCK6	only_in_union
SNORA19	SNORA19	only_in_union
MIR4706	MIR4706	only_in_union
NT5C1B	NT5C1B	only_in_union
SNORD114-31	SNORD114-31	only_in_union
SAT1	SAT1	only_in_union
SCARNA8	SCARNA8	only_in_union
MIR124-2	ptr-mir-124a	only_in_union
MIR4677	MIR4677	only_in_union
REXO5	REXO5	only_in_union
KPLCE	KPLCE	only_in_union
ZNF354B	ZNF354B	only_in_union
DPY19L4	DPY19L4	only_in_union
FZD1	FZD1	only_in_union
CFDP1	CFDP1	only_in_union
AFG2A	AFG2A	only_in_union
ZNF155	ZNF155	only_in_union
PCDH12	PCDH12	only_in_union
MIR339	ptr-mir-339	only_in_union
OR1F1	OR1F1	only_in_union
DNAAF10	PPP3R1	only_in_union
MIR5579	MIR5579	only_in_union
ADHFE1	ADHFE1	only_in_union
STAT5B	STAT5B	only_in_union
CCDC74B	CCDC74B	only_in_union
ZC3H10	ZC3H10	only_in_union
TSPEAR	TSPEAR	only_in_union
YIPF3	YIPF3	only_in_union
SNORD19	SNORD19	only_in_union
MIR374B	ptr-mir-374b	only_in_union
CIDEA	CIDEA	only_in_union
COL26A1	COL26A1	only_in_union
SLC6A6	SLC6A6	only_in_union
MIR518B	ptr-mir-518b	only_in_union
AMY2A	AMY2A	only_in_union
TMEM63C	TMEM63C	only_in_union
ZNF658	ZNF658	only_in_union
ZNF181	ZNF181	only_in_union
SNORD45C	SNORD45C	only_in_union
SMN1	SMN2	only_in_union
PIWIL3	PIWIL3	only_in_union
TOR1AIP2	TOR1AIP2	only_in_union
MIR4282	MIR4282	only_in_union
ACTB	ACTB	only_in_union
MIRLET7A3	ptr-let-7a-3	only_in_union
MYORG	MYORG	only_in_union
VDAC2	VDAC2	only_in_union
RGSL1	RGSL1	only_in_union
PCDHGC5	PCDHGA4	only_in_union
MIR609	ptr-mir-609	only_in_union
MIR127	ptr-mir-127	only_in_union
ZNF84	ZNF84	only_in_union
SLC26A2	SLC26A2	only_in_union
MIR335	ptr-mir-335	only_in_union
OR2L3	OR2L3	only_in_union
ZNF19	ZNF19	only_in_union
MIR6500	MIR6500	only_in_union
LAMC3	LAMC3	only_in_union
PPP4R3A	PPP4R3A	only_in_union
TCF7L1	TCF7L1	only_in_union
SMDT1	SMDT1	only_in_union
NCOA2	NCOA2	only_in_union
MIR3169	MIR3169	only_in_union
H2AC19	H2AC19	only_in_union
FBXO15	FBXO15	only_in_union
ETAA1	ETAA1	only_in_union
KLHL24	KLHL24	only_in_union
IFNL3	IFNL3	only_in_union
ZNF708	ZNF708	only_in_union
EPN3	EPN3	only_in_union
MIR208B	ptr-mir-208b	only_in_union
NTAN1	NTAN1	only_in_union
MIR1251	ptr-mir-1251	only_in_union
MIR1208	ptr-mir-1208	only_in_union
FOXA1	FOXA1	only_in_union
FGF10	FGF10	only_in_union
RBP7	RBP7	only_in_union
MIR548P	ptr-mir-548p	only_in_union
MIR541	MIR541	only_in_union
HSPA1A	HSPA1B	only_in_union
MIR8080	MIR8080	only_in_union
MIRLET7A1	ptr-let-7a-1	only_in_union
MIR885	ptr-mir-885	only_in_union
TRIM75	TRIM75	only_in_union
SNORA1	SNORA1	only_in_union
UGT1A3	UGT1A3	only_in_union
ZFAND2A	ZFAND2A	only_in_union
KIF27	KIF27	only_in_union
SLC6A8	SLC6A8	only_in_union
OMA1	OMA1	only_in_union
SNORD126	SNORD126	only_in_union
WBP1	WBP1	only_in_union
SNORA31	SNORA31	only_in_union
GBA3	GBA3	only_in_union
SLC37A3	SLC37A3	only_in_union
RPS13	RPS13	only_in_union
SNORA46	SNORA46	only_in_union
MIR1226	ptr-mir-1226	only_in_union
SNORD1B	SNORD1B	only_in_union
SKIC2	SKIC2	only_in_union
MIR122	ptr-mir-122	only_in_union
COMMD1	COMMD1	only_in_union
ZNF554	ZNF554	only_in_union
ZNF761	ZNF761	only_in_union
EOLA1	EOLA2	only_in_union
LYSET	LYSET	only_in_union
MIR103A2	ptr-mir-103-2	only_in_union
OR9H1P	OR9H1P	only_in_union
ZFP90	ZFP90	only_in_union
POU2AF2	POU2AF2	only_in_union
MIR7853	MIR7853	only_in_union
SNORA21B	SNORA21B	only_in_union
MIR610	ptr-mir-610	only_in_union
ATP8A1	ATP8A1	only_in_union
MTX1	MTX1	only_in_union
NUDT11	NUDT11	only_in_union
MIR4520-1	MIR4520-1	only_in_union
ZFP82	ZFP82	only_in_union
CEP120	CEP120	only_in_union
RPL7	RPL7	only_in_union
MPO	MPO	only_in_union
RPLP0	RPLP0	only_in_union
URB2	URB2	only_in_union
RPL3L	RPL3L	only_in_union
MIR32	ptr-mir-32	only_in_union
COL4A4	COL4A4	only_in_union
MIR26A1	ptr-mir-26a-1	only_in_union
PKD2L1	PKD2L1	only_in_union
PLSCR1	PLSCR1	only_in_union
SNORD90	SNORD90	only_in_union
TUBA4A	TUBA4A	only_in_union
SNORA65	SNORA65	only_in_union
XPO6	XPO6	only_in_union
MIR2114	MIR2114	only_in_union
MIR4437	MIR4437	only_in_union
RPE	RPE	only_in_union
KRT222	KRT222	only_in_union
SNORD104	SNORD104	only_in_union
MIR628	ptr-mir-628	only_in_union
ABHD10	ABHD10	only_in_union
ATOSB	ATOSB	only_in_union
SNORD38D	SNORD38D	only_in_union
SNORA31B	SNORA31B	only_in_union
CBS	CBS	only_in_union
CHD7	CHD7	only_in_union
ACADM	ACADM	only_in_union
SLC25A30	SLC25A30	only_in_union
IL27	IL27	only_in_union
SF3A1	SF3A1	only_in_union
BLTP3A	BLTP3A	only_in_union
BUB1B	BUB1B	only_in_union
MIR548S	MIR548S	only_in_union
MIR4760	MIR4760	only_in_union
C13orf46	C13H13orf46	only_in_union
SNORD88B	SNORD88B	only_in_union
MIR371A	ptr-mir-371	only_in_union
ZNF627	ZNF627	only_in_union
PIM1	PIM1	only_in_union
CIMIP2A	CIMIP2A	only_in_union
SLC38A9	SLC38A9	only_in_union
DDX5	DDX5	only_in_union
MIR6851	MIR6851	only_in_union
ZNF24	ZNF24	only_in_union
MIR4681	MIR4681	only_in_union
APOBEC1	APOBEC1	only_in_union
MIR3680-2	MIR3680-2	only_in_union
ALG9	ALG9	only_in_union
MIR361	ptr-mir-361	only_in_union
ACTR1A	ACTR1A	only_in_union
PMF1	PMF1	only_in_union
RNU7-167P	U7	only_in_union
SNORA77	SNORA77	only_in_union
SNORA7A	SNORA7A	only_in_union
MIR199B	ptr-mir-199b	only_in_union
GTF3C2	GTF3C2	only_in_union
TMEM33	TMEM33	only_in_union
ZNF391	ZNF391	only_in_union
MIR137	ptr-mir-137	only_in_union
MIR126	ptr-mir-126	only_in_union
TRARG1	TRARG1	only_in_union
RHBG	RHBG	only_in_union
HAPSTR1	HAPSTR1	only_in_union
CAPN11	CAPN11	only_in_union
SULT6B1	SULT6B1	only_in_union
PLEKHH2	PLEKHH2	only_in_union
TUBB3	TUBB3	only_in_union
PIP5K1B	PIP5K1B	only_in_union
GPR182	GPR182	only_in_union
MIR587	ptr-mir-587	only_in_union
ZNF620	ZNF620	only_in_union
SNORD114-7	SNORD114-7	only_in_union
GABRB1	GABRB1	only_in_union
YIPF4	YIPF4	only_in_union
DGKD	DGKD	only_in_union
SCHIP1	SCHIP1	only_in_union
MIR548X	MIR548X	only_in_union
DAW1	DAW1	only_in_union
GALNT14	GALNT14	only_in_union
ST3GAL5	ST3GAL5	only_in_union
MIR3145	MIR3145	only_in_union
PRKCH	PRKCH	only_in_union
SNORD113-9	SNORD113-9	only_in_union
MIR346	ptr-mir-346	only_in_union
GAN	GAN	only_in_union
SNORD114-3	SNORD114-3	only_in_union
BRD9	BRD9	only_in_union
KCNC1	KCNC1	only_in_union
ZSCAN23	ZSCAN23	only_in_union
TNFRSF9	TNFRSF9	only_in_union
DPP9	DPP9	only_in_union
MIR4486	MIR4486	only_in_union
SNORD83A	SNORD83A	only_in_union
MIR148A	ptr-mir-148a	only_in_union
C14orf39	C14H14orf39	only_in_union
SATL1	SATL1	only_in_union
SLC37A1	SLC37A1	only_in_union
ZNF546	ZNF546	only_in_union
PUM2	PUM2	only_in_union
LRRC45	LRRC45	only_in_union
SERAC1	SERAC1	only_in_union
MIR19B2	ptr-mir-19b-2	only_in_union
MAP4K5	MAP4K5	only_in_union
ENTREP3	ENTREP3	only_in_union
STXBP2	STXBP2	only_in_union
MIR21	ptr-mir-21	only_in_union
PCGF3	PCGF3	only_in_union
ZSWIM6	ZSWIM6	only_in_union
CIMIP3	CIMIP3	only_in_union
PIK3R6	PIK3R6	only_in_union
ABCC6	ABCC6	only_in_union
CFAP276	CFAP276	only_in_union
MIR522	ptr-mir-522	only_in_union
SNORA69	SNORA69	only_in_union
DOCK10	DOCK10	only_in_union
MIR4793	MIR4793	only_in_union
DAP3	DAP3	only_in_union
ZNF224	ZNF224	only_in_union
TOGARAM2	TOGARAM2	only_in_union
CAT	CAT	only_in_union
TMEM141	TMEM141	only_in_union
MIR320B2	ptr-mir-320b-2	only_in_union
MIR4495	MIR4495	only_in_union
SNRPA	SNRPA	only_in_union
MIR802	ptr-mir-802	only_in_union
DGKA	DGKA	only_in_union
DZIP1L	DZIP1L	only_in_union
HS3ST6	HS3ST6	only_in_union
CYFIP2	CYFIP2	only_in_union
CCDC191	CCDC191	only_in_union
NBPF3	NBPF3	only_in_union
SEC31B	SEC31B	only_in_union
ZNF441	ZNF441	only_in_union
KLK6	KLK6	only_in_union
MIR299	ptr-mir-299	only_in_union
H2AC25	H2AC25	only_in_union
DPY19L1	DPY19L1	only_in_union
MIR3140	MIR3140	only_in_union
SNORD113-4	SNORD113-4	only_in_union
PAK2	PAK2	only_in_union
ANKRD13D	ANKRD13D	only_in_union
SCARNA17	SCARNA17	only_in_union
MIR6855	MIR6855	only_in_union
PCDHB4	PCDHB4	only_in_union
KDM5A	KDM5A	only_in_union
MIR3614	MIR3614	only_in_union
VPS28	VPS28	only_in_union
RBM14	RBM4	only_in_union
ZNF230	ZNF230	only_in_union
DOCK9	DOCK9	only_in_union
CHD5	CHD5	only_in_union
MIR5585	MIR5585	only_in_union
MIR514A1	MIR514-1	only_in_union
SNORD50B	SNORD50B	only_in_union
MIR889	ptr-mir-889	only_in_union
MIR6832	MIR6832	only_in_union
HTT	HTT	only_in_union
HDLBP	HDLBP	only_in_union
SNORD124	SNORD124	only_in_union
CPHXL2	CPHXL2	only_in_union
CHL1	CHL1	only_in_union
TSR3	TSR3	only_in_union
LIX1	LIX1	only_in_union
ABCB6	ABCB6	only_in_union
MCRIP2	MCRIP2	only_in_union
ZNF432	ZNF432	only_in_union
KDM4A	KDM4A	only_in_union
MIR4451	MIR4451	only_in_union
GZMB	GZMB	only_in_union
BCR	BCR	only_in_union
SNORD83B	SNORD83B	only_in_union
TP53BP2	TP53BP2	only_in_union
MIR369	ptr-mir-369	only_in_union
GLT8D1	GLT8D1	only_in_union
MIR1302-1	ptr-mir-1302-1	only_in_union
SLC38A5	SLC38A5	only_in_union
CDC42EP1	CDC42EP1	only_in_union
UGT2B4	UGT2B4	only_in_union
MIR3119-2	MIR3119-2	only_in_union
SNORD114-9	SNORD114-9	only_in_union
MCU	MCU	only_in_union
GPR173	GPR173	only_in_union
SEC14L4	SEC14L4	only_in_union
GABRR2	UBE2J1	only_in_union
SNORA20	SNORA20	only_in_union
SERPINB11	SERPINB11	only_in_union
MIR6791	MIR6791	only_in_union
U3	U3	only_in_union
ZSCAN5B	ZSCAN5B	only_in_union
SNORA5C	SNORA5C	only_in_union
HEATR4	HEATR4	only_in_union
PGPEP1L	PGPEP1L	only_in_union
MCM9	MCM9	only_in_union
SLC26A3	SLC26A3	only_in_union
MIR4699	MIR4699	only_in_union
TVP23C	TVP23C	only_in_union
ABHD8	ABHD8	only_in_union
YY1	YY1	only_in_union
MCEE	MCEE	only_in_union
DGCR6	DGCR6	only_in_union
CIMAP2	CIMAP2	only_in_union
SPATA16	SPATA16	only_in_union
LIPT2	LIPT2	only_in_union
ANPEP	ANPEP	only_in_union
IFIT1B	IFIT1B	only_in_union
CANT1	CANT1	only_in_union
GARIN5A	GARIN5A	only_in_union
GARIN3	GARIN3	only_in_union
LCAT	LCAT	only_in_union
PPP2R2B	PPP2R2B	only_in_union
SNORD59A	SNORD59A	only_in_union
SNORD114-13	SNORD114-13	only_in_union
FZD3	FZD3	only_in_union
MIR181A1	ptr-mir-181a-1	only_in_union
SNORD36A	SNORD36	only_in_union
SNORD52	SNORD52	only_in_union
MIR3065	MIR3065	only_in_union
TANGO6	TANGO6	only_in_union
UBE2S	UBE2S	only_in_union
MIR1-2	ptr-mir-1-2	only_in_union
FRMD8	FRMD8	only_in_union
SNORA30B	SNORA30B	only_in_union
SERP2	SERP2	only_in_union
MIR934	ptr-mir-934	only_in_union
RTP5	RTP5	only_in_union
AIRIM	AIRIM	only_in_union
MIR542	MIR542	only_in_union
MIR6806	MIR6806	only_in_union
RCOR1	RCOR1	only_in_union
FAAH	FAAH	only_in_union
ZNF232	ZNF232	only_in_union
MIR4735	MIR4735	only_in_union
ARAP2	ARAP2	only_in_union
MIR6747	MIR6747	only_in_union
SNORA38	SNORA38	only_in_union
CTNNA1	CTNNA1	only_in_union
BLTP1	BLTP1	only_in_union
CALML4	CALML4	only_in_union
MIR433	ptr-mir-433	only_in_union
TRIM65	TRIM65	only_in_union
BBS1	BBS1	only_in_union
MIR635	ptr-mir-635	only_in_union
PDZD2	PDZD2	only_in_union
SLC6A19	SLC6A19	only_in_union
RSKR	RSKR	only_in_union
SLITRK2	SLITRK2	only_in_union
MIR124-1	MIR124-1	only_in_union
CHRNB3	CHRNB3	only_in_union
MIR4661	MIR4661	only_in_union
MIR4475	MIR4475	only_in_union
PSEN1	PSEN1	only_in_union
MIR17	ptr-mir-17	only_in_union
GRK3	GRK3	only_in_union
VPS8	VPS8	only_in_union
NR2E1	NR2E1	only_in_union
TEKTL1	CCDC105	only_in_union
PSG2	PSG2	only_in_union
ZNF226	ZNF226	only_in_union
MIR1260B	MIR1260B	only_in_union
CREBBP	CREBBP	only_in_union
EEIG2	EEIG2	only_in_union
MIR181B1	ptr-mir-181b-1	only_in_union
WDR13	WDR13	only_in_union
PRKCA	PRKCA	only_in_union
MIR323B	MIR323B	only_in_union
TNFRSF10C	TNFRSF10C	only_in_union
MIR3671	MIR3671	only_in_union
USP10	USP10	only_in_union
RARB	RARB	only_in_union
MIR181A2	ptr-mir-181a-2	only_in_union
NHERF4	NHERF4	only_in_union
AHCYL2	AHCYL2	only_in_union
MIR367	ptr-mir-367	only_in_union
MIR3529	MIR3529	only_in_union
MIR487B	ptr-mir-487b	only_in_union
MIR6782	MIR6782	only_in_union
MIR425	ptr-mir-425	only_in_union
DOLPP1	DOLPP1	only_in_union
ZNF749	ZNF749	only_in_union
LRBA	LRBA	only_in_union
ADORA2A	ADORA2A	only_in_union
SNORD29	SNORD29	only_in_union
MYOC	MYOC	only_in_union
ANKRD27	ANKRD27	only_in_union
HSPA14	HSPA14	only_in_union
TERB2	TERB2	only_in_union
FMO2	FMO2	only_in_union
MIR1180	MIR1180	only_in_union
HOXA3	HOXA3	only_in_union
RAP2C	RAP2C	only_in_union
DCLK1	DCLK1	only_in_union
APCDD1	APCDD1	only_in_union
MIR4727	MIR4727	only_in_union
MIR935	ptr-mir-935	only_in_union
THRB	THRB	only_in_union
SCARNA21	SCARNA21	only_in_union
PPIL4	PPIL4	only_in_union
OTX1	OTX1	only_in_union
PSG4	PSG4	only_in_union
MIR4275	MIR4275	only_in_union
MIR129-2	ptr-mir-129-2	only_in_union
MIR10A	ptr-mir-10a	only_in_union
SLC22A9	SLC22A9	only_in_union
ZNF573	ZNF573	only_in_union
LYZL2	LYZL2	only_in_union
ADNP2	ADNP2	only_in_union
ORC2	ORC2	only_in_union
MYH2	MYH2	only_in_union
MIR548AN	MIR548AN	only_in_union
ATP23	ATP23	only_in_union
MIR7703	MIR7703	only_in_union
ACTA2	ACTA2	only_in_union
SLC25A15	SLC25A15	only_in_union
MIR4662B	MIR4662B	only_in_union
OTOGL	OTOGL	only_in_union
ACSS2	ACSS2	only_in_union
MIR138-1	MIR138-1	only_in_union
TUBA1B	TUBA1B	only_in_union
SPTLC2	SPTLC2	only_in_union
MIR4447	MIR4447	only_in_union
ZNF552	ZNF552	only_in_union
MIR3135A	MIR3135A	only_in_union
ZIK1	ZIK1	only_in_union
SNORA68B	SNORA68B	only_in_union
CENPV	CENPV	only_in_union
SNORD1C	SNORD1C	only_in_union
ZSCAN1	ZSCAN1	only_in_union
RNF31	RNF31	only_in_union
MIR4692	MIR4692	only_in_union
MIR451A	ptr-mir-451	only_in_union
MIR5187	MIR5187	only_in_union
IGSF10	IGSF10	only_in_union
DIS3L	DIS3L	only_in_union
RNFT1	RNFT1	only_in_union
MIR8087	MIR8087	only_in_union
AQP12B	AQP12B	only_in_union
MIR4653	MIR4653	only_in_union
ACSM2B	ACSM2B	only_in_union
MIR6807	MIR6807	only_in_union
FTSJ3	FTSJ3	only_in_union
MTG1	MTG1	only_in_union
MIR874	ptr-mir-874	only_in_union
METTL1	METTL1	only_in_union
ABHD12B	ABHD12B	only_in_union
ERCC6	ERCC6	only_in_union
ECH1	ECH1	only_in_union
ZNF497	ZNF497	only_in_union
