A	B	source
pwp2h	pwp2	only_in_union
vipas39	vipas39	only_in_union
il1rl2	il1r1	only_in_union
guca1g	guca1bl	only_in_union
plppr3b	plppr3	only_in_union
tefa	tef	only_in_union
jakmip1	jakmip1	only_in_union
prc1a	prc1	only_in_union
megf8	megf8	only_in_union
tedc1	TEDC1	only_in_union
steap2	steap2	only_in_union
stx7l	stx7	only_in_union
smpd3	smpd3	only_in_union
zgc:163014	klhdc1	only_in_union
slc12a2	slc12a2	only_in_union
tbc1d23	tbc1d23	only_in_union
smad1	smad1	only_in_union
csad	csad	only_in_union
sf3a2	sf3a2	only_in_union
myl10	myl10	only_in_union
rgs14a	rgs10	only_in_union
dnajc22	dnajc22	only_in_union
acp2	acp3	only_in_union
dcaf5	dcaf5	only_in_union
ric8a	ric8a	only_in_union
mrpl34	MRPL34	only_in_union
gulp1b	gulp1	only_in_union
tspan10	tspan10	only_in_union
vcam1b	vcam1	only_in_union
mrpl40	mrpl40	only_in_union
anapc7	anapc7	only_in_union
has2	has2	only_in_union
acad11	acad11	only_in_union
hcrtr2	hcrtr2	only_in_union
gal3st1b	gal3st1	only_in_union
zgc:113443	znf470	only_in_union
vbp1	UXT	only_in_union
fam110c	fam110d	only_in_union
ikzf5	ikzf5	only_in_union
ddhd1a	ddhd1	only_in_union
fbln7	fbln7	only_in_union
mettl15	mettl15	only_in_union
grin2ca	grin2d	only_in_union
dhdds	dhdds	only_in_union
dph2	dph2	only_in_union
mrpl21	mrpl21	only_in_union
fyco1a	ankrd35	only_in_union
tfap2d	tfap2d	only_in_union
manea	manea	only_in_union
si:dkey-1h4.4	lrrc30	only_in_union
si:dkey-63d15.12	XB5720005	only_in_union
igsf3	igsf3	only_in_union
slc23a2	rassf2	only_in_union
il1rapl1a	il1rap	only_in_union
si:rp71-45g20.11	rpp14	only_in_union
insl3	rflcii	only_in_union
ttc4	ttc4	only_in_union
clic1	clic1	only_in_union
hsp90aa1.2	hsp90aa1.1	only_in_union
slc25a48	slc25a48	only_in_union
kiaa0895l	matcap1	only_in_union
strn	strn	only_in_union
krit1	krit1	only_in_union
ube2t	ube2t	only_in_union
sirt7	sirt7	only_in_union
cishb	cish	only_in_union
si:ch211-198m17.1	muc4	only_in_union
ift81	ift81	only_in_union
clmnb	clmn	only_in_union
zfand1	zfand1	only_in_union
gabra2a	gabra2	only_in_union
arv1	arv1	only_in_union
adgrl1a	adgrl1	only_in_union
ist1	ist1	only_in_union
atp1a1b	atp1a1	only_in_union
bzw1a	bzw1	only_in_union
ppil3	ppil3	only_in_union
gabrr3a	gabrr3	only_in_union
slc3a2b	slc3a2	only_in_union
plp2a	cmtm5	only_in_union
st13	st13	only_in_union
mepceb	mepce	only_in_union
pidd1	pidd1	only_in_union
nipal3	nipal3	only_in_union
si:ch73-359m17.2	XB5767169	only_in_union
tfpt	tfpt	only_in_union
si:ch211-191a24.4	XB5872520	only_in_union
hhipl1	hhipl1	only_in_union
cdc7	cdc7	only_in_union
bpnt2	bpnt2	only_in_union
cd248b	CD93	only_in_union
satb2	satb2	only_in_union
acsl4a	acsl4	only_in_union
cldn34a	cldn34	only_in_union
mdga2a	mdga2	only_in_union
etsrp	etv4	only_in_union
cthrc1a	cthrc1	only_in_union
cd276	cd276	only_in_union
si:dkey-125i10.3	nsl1	only_in_union
cdc20	cdc20	only_in_union
arf6b	arf6.2	only_in_union
gucy2f	gucy2f	only_in_union
bltp3a	bltp3a	only_in_union
sncaip	sncaip	only_in_union
uqcc6	c12orf73	only_in_union
pde4cb	pde4c	only_in_union
msx3	msx2	only_in_union
scp2a	scp2	only_in_union
krt93	krt9.1	only_in_union
zmynd19	zmynd19	only_in_union
dnajc27	dnajc27	only_in_union
bri3	bri3	only_in_union
chd4b	chd4	only_in_union
sp1	sp1	only_in_union
mier1b	mier1	only_in_union
cyp2v1	cyp2c8.2	only_in_union
pdyn	xt6l	only_in_union
atrn	atrn	only_in_union
lef1	lef1	only_in_union
dynlt5	dynlt5	only_in_union
gtf3c3	gtf3c3	only_in_union
phactr3a	phactr1	only_in_union
timm50	timm50	only_in_union
tmtc1	tmtc1	only_in_union
gtf3c5	gtf3c5	only_in_union
dusp27	styxl2	only_in_union
fxyd2	fxyd2	only_in_union
nos2a	nos3	only_in_union
si:dkey-9i23.16	tmem212	only_in_union
atp1a1a.5	atp4a	only_in_union
gjb9b	gjb4	only_in_union
tmem216	tmem80	only_in_union
cdpf1	cdpf1	only_in_union
ift46	ift46	only_in_union
fam167b	fam167b	only_in_union
zgc:153044	dusp18	only_in_union
bmal1a	bmal1	only_in_union
tcp11l1	tcp11l1	only_in_union
paox1	XB5760632	only_in_union
med31	med31	only_in_union
cyp27c1	cyp27b1	only_in_union
slc2a8	slc2a8	only_in_union
rgl2	rgl2	only_in_union
llph	llph	only_in_union
tcap	spmip8	only_in_union
pip5k1bb	pip5k1b	only_in_union
vmac	vmac	only_in_union
flt3	flt3	only_in_union
spata20	spata20	only_in_union
lamc1	lamc1	only_in_union
cep63	brk1	only_in_union
mpdu1b	mpdu1	only_in_union
si:ch1073-440b2.1	lonrf3	only_in_union
relch	relch	only_in_union
RSBN1	rsbn1l	only_in_union
map10	c2cd3	only_in_union
slc25a47a	slc25a47	only_in_union
SAMD9	cenpj	only_in_union
kcnj8	kcnj8	only_in_union
zgc:162941	tmem121	only_in_union
si:ch211-154o6.4	pianp	only_in_union
sdf4	sdf4	only_in_union
bves	bves	only_in_union
lig3	lig3	only_in_union
golga7	golga7	only_in_union
ubxn4	ubxn4	only_in_union
klhl8	klhl8	only_in_union
rangap1a	rangap1	only_in_union
crabp2b	crabp2	only_in_union
tspan31	tspan31	only_in_union
derl2	derl2	only_in_union
CD109	cd109	only_in_union
unk	unk	only_in_union
adpgk2	XB5992952	only_in_union
gclm	gclm	only_in_union
znf511	znf511	only_in_union
krt4	krt8.1	only_in_union
tppp	XB5852327	only_in_union
suclg1	suclg1	only_in_union
nkapd1	nkapd1	only_in_union
msna	msn	only_in_union
ntsr1	ntsr2	only_in_union
col1a1b	col3a1	only_in_union
si:ch73-173h19.3	efemp1	only_in_union
sh3bgrl3	sh3bgrl3	only_in_union
ppef1	ppef1	only_in_union
cby1	cby1	only_in_union
slc12a4	slc12a6	only_in_union
efhd1	efhd2	only_in_union
si:dkey-7f3.14	XB5857568	only_in_union
si:dkeyp-82a1.6	tor1aip1	only_in_union
42sp43	42sp43	only_in_union
adck5	adck5	only_in_union
tmem38a	tmem38a	only_in_union
daxx	daxx	only_in_union
hsbp1a	hsbp1	only_in_union
nxnl1	nxnl1	only_in_union
grb2a	grb2	only_in_union
wu:fc63a07	glis1	only_in_union
snx30	snx30	only_in_union
vangl2	vangl2	only_in_union
rasd1	rasd1	only_in_union
fdxr	fdxr	only_in_union
pcdh17	pcdh17	only_in_union
ankrd40	ankrd40	only_in_union
chrnb3a	chrnb3	only_in_union
rnf122	rnf24	only_in_union
pebp1	pebp1.1	only_in_union
pygb	pygm	only_in_union
dnmt3ba	zswim3	only_in_union
cnot11	cnot11	only_in_union
surf1	surf1	only_in_union
CACUL1	cacul1	only_in_union
exosc10	exosc10	only_in_union
mylpfb	myl11	only_in_union
heatr6	heatr6	only_in_union
psph	psph	only_in_union
prg4b	tff3.2	only_in_union
sephs3	sephs3	only_in_union
vps33b	vps33b	only_in_union
otub1a	otub1	only_in_union
zrsr2	zrsr2	only_in_union
ddi2	ddi2	only_in_union
ndufaf4	ndufaf4	only_in_union
ppp3ca	ppp3cc	only_in_union
galnt11	galnt11	only_in_union
coq2	coq2	only_in_union
tmem251	lyset	only_in_union
mgat1a	mgat1	only_in_union
sult1st6	sult1b1	only_in_union
cldn11b	cldn8.3	only_in_union
gtf2e2	gtf2e2	only_in_union
tmem178a	tmem178a	only_in_union
rfx7b	rfx7	only_in_union
lin28aa	lin28a	only_in_union
pxk	pxk	only_in_union
elmo3	elmo3	only_in_union
spsb1	spsb4	only_in_union
npm1a	npm1	only_in_union
ubtd2	ubtd2	only_in_union
phf8	phf8	only_in_union
skic3	skic3	only_in_union
prdm4	prdm4	only_in_union
slc39a14	slc39a14	only_in_union
crfb12	il22ra1	only_in_union
hmgcrb	tymp	only_in_union
olig3	olig3	only_in_union
ets1	ets1	only_in_union
crp7	crp.3	only_in_union
p3h4	crtap	only_in_union
st3gal7	st3gal5	only_in_union
diras1a	diras3	only_in_union
mkrn1	mkrn1	only_in_union
pex10	pex10	only_in_union
tdrd9	tdrd9	only_in_union
rad54l	rad54l	only_in_union
rb1cc1	rb1cc1	only_in_union
RNF208	RNF208	only_in_union
clk4a	clk1	only_in_union
hmgn7	hmgn1	only_in_union
pla2g15	pla2g15	only_in_union
cox7b	cox7b	only_in_union
slc17a5	fam200c	only_in_union
nphp3	nphp3	only_in_union
znf646	ZNF646	only_in_union
si:dkey-33c14.6	znf519	only_in_union
rimkla	rimklb	only_in_union
arhgap24	arhgap24	only_in_union
uggt2	uggt2	only_in_union
rab43	rab43	only_in_union
coro1a	coro1a	only_in_union
rundc3ab	rundc3a	only_in_union
tmem74b	tmem74b	only_in_union
gpr52	gpr52	only_in_union
stat4	stat1	only_in_union
umps	umps	only_in_union
acin1b	acin1	only_in_union
abca3b	abca3	only_in_union
safb	safb	only_in_union
ccdc97	ccdc97	only_in_union
acadl	acadl	only_in_union
sall1b	sall2	only_in_union
h2ax1	h2ac14	only_in_union
hspd1	hspd1	only_in_union
caln1	caln1	only_in_union
fbxo33	fbxo33	only_in_union
adh5	adh5	only_in_union
edc4	edc4	only_in_union
calb1	calb1	only_in_union
rnpep	rnpep	only_in_union
ganabb	ganc	only_in_union
nap1l4a	nap1l4	only_in_union
n4bp1	n4bp1	only_in_union
znf804a	znf804b	only_in_union
sycn.2	sycn	only_in_union
foxm1	foxm1	only_in_union
cacnb1	cacnb1	only_in_union
lpin2	lpin1	only_in_union
scpp5	amelx	only_in_union
atp23	atp23	only_in_union
acyp1	CKS1B	only_in_union
pimr128	morc3.3	only_in_union
hspa12b	hspa12b	only_in_union
ecpas	ecpas	only_in_union
fam135b	fam135b	only_in_union
bysl	bysl	only_in_union
apoa4a	apoa5	only_in_union
hmgcl	hmgcl	only_in_union
rbm39b	rbm39	only_in_union
rprd2b	znf318	only_in_union
shox	shox2	only_in_union
psmb4	psmb4	only_in_union
prdm11	prdm11	only_in_union
C2H7orf25	c6h7orf25	only_in_union
aktip	aktip	only_in_union
map1sa	MAP1S	only_in_union
casp6a	casp6	only_in_union
rasl12	rasl12	only_in_union
fbxl7	fbxl7	only_in_union
cd63	cd63	only_in_union
fam83ga	fam83g	only_in_union
ptcd1	ptcd1	only_in_union
si:ch211-175m2.5	XB22169562	only_in_union
ctdnep1a	ctdnep1	only_in_union
acat1	atm	only_in_union
slc29a1a	slc29a1	only_in_union
wscd1b	wscd1	only_in_union
abcf1	abcf1	only_in_union
si:dkey-12e7.1	XB5919442	only_in_union
tmx1	tmx1	only_in_union
pan2	pan2	only_in_union
edem1	edem1	only_in_union
brinp3a.1	brinp3	only_in_union
nudt3b	nudt4	only_in_union
spock2	spock2	only_in_union
efhd2	efhd1	only_in_union
cpt2	cpt2	only_in_union
uqcrfs1	uqcrfs1	only_in_union
eral1	eral1	only_in_union
prmt2	prmt2	only_in_union
cox6a1	cox6a1	only_in_union
ddx56	ddx56	only_in_union
msx1a	msx1	only_in_union
prex1	prex1	only_in_union
trim3a	trim3	only_in_union
gpr161b	gpr161	only_in_union
prdm9	znf268	only_in_union
csnk1da	csnk1e	only_in_union
mrm3a	mrm3	only_in_union
spry4	spry4	only_in_union
ube4b	ube4b	only_in_union
lhfpl5a	fbxl3	only_in_union
timm10	timm10	only_in_union
si:dkey-117a8.1	mas1l	only_in_union
mat2b	mat2b	only_in_union
spra	spr	only_in_union
lama4	lama4	only_in_union
arhgap4b	fchsd1	only_in_union
atp1b1a	atp4b	only_in_union
caly	nsg1	only_in_union
sdhc	sdhc	only_in_union
glula	glull.1	only_in_union
iqgap1	iqgap1	only_in_union
ralbb	rhoc	only_in_union
intu	intu	only_in_union
pla2g1b	pla2g1b	only_in_union
vps53	vps53	only_in_union
scyl2	scyl2	only_in_union
tagln2	tagln	only_in_union
cmbl	cmbl	only_in_union
ripply2	ripply2.1	only_in_union
sult1st7	sult1e1	only_in_union
mhc2d8.37a1	mhc2-dma	only_in_union
tor1	tor1a	only_in_union
coro6	coro6	only_in_union
fbxw7	fbxw7	only_in_union
lamtor3	lamtor3l	only_in_union
ppt2a.2	aoah	only_in_union
cep76	cep76	only_in_union
glb1	glb1l	only_in_union
mrasa	mras	only_in_union
ppp1r3aa	cfap44	only_in_union
ccnk	ccnk	only_in_union
ahdc1	ahdc1	only_in_union
drg1	fzd3	only_in_union
prpf19	prpf19	only_in_union
prpf3	prpf3	only_in_union
mboat1	mboat1	only_in_union
rpl10	rpl10	only_in_union
cd151l	cd151	only_in_union
arpp21	r3hdm1	only_in_union
vsig8a	vsig1	only_in_union
pdia4	pdia4	only_in_union
c2cd5	c2cd5	only_in_union
afap1l1a	afap1l1	only_in_union
ppih	ppih	only_in_union
myh11a	myh14	only_in_union
sar1ab	sar1b	only_in_union
lyrm5b	etfrf1	only_in_union
homer2	pmfbp1	only_in_union
nagpa	nagpa	only_in_union
muc13b	cdhr5	only_in_union
cenpw	CENPW	only_in_union
slc25a25b	slc25a25	only_in_union
ripk4	ripk4	only_in_union
rgl1	rgl3	only_in_union
lpar4	lpar4	only_in_union
rplp2l	rplp2	only_in_union
casp17	XB5812047	only_in_union
bcl11ab	bcl11b	only_in_union
olfml3b	olfml3	only_in_union
nkpd1	XB5936512	only_in_union
irs2a	irs4	only_in_union
fam76b	fam76b	only_in_union
txnb	XB5909790	only_in_union
tmlhe	tmlhe	only_in_union
casp8	casp8	only_in_union
timm17b	timm17a	only_in_union
fgf16	fgf16	only_in_union
dspa	dsp	only_in_union
otub1b	otub2	only_in_union
entpd1	entpd1	only_in_union
dph1	kdm4b	only_in_union
smg8	smg8	only_in_union
nhsl1b	nhsl1	only_in_union
rgs18	rgs4	only_in_union
jpt1a	jpt1	only_in_union
sebox	homeobox100496651-provisional	only_in_union
ufl1	ufl1	only_in_union
necab2	necab2	only_in_union
metap1	metap1	only_in_union
si:dkey-3h3.3	dtx3	only_in_union
slc25a14	slc25a30	only_in_union
camkk1b	camkk2	only_in_union
tppp2	tppp3	only_in_union
chmp1b	chmp1b	only_in_union
chrac1	chrac1	only_in_union
mapk6	mapk6	only_in_union
phpt1	phpt1	only_in_union
b3gat1a	b3gat1	only_in_union
kif6	kif6	only_in_union
ggh	ggh	only_in_union
ctu1	ctu1	only_in_union
ensab	ensa	only_in_union
lrrc75bb	lrrc75b	only_in_union
slc22a4	slc22a4	only_in_union
zmp:0000000951	irgq	only_in_union
slc22a7b.1	SLC22A7	only_in_union
oxgr1a.2	XB5844514	only_in_union
aanat2	aanat	only_in_union
sulf2b	sulf2	only_in_union
zcchc8	zcchc8	only_in_union
lhx5	lhx5	only_in_union
pdxdc1	pdxdc1	only_in_union
fcf1	fcf1	only_in_union
gabbr2	gabbr2	only_in_union
rufy1	rufy1	only_in_union
wbp2	wbp2nl	only_in_union
malrd1	mamdc4	only_in_union
rnps1	rnps1	only_in_union
eps8l2	eps8l2	only_in_union
rasa3	rasa3	only_in_union
mccc2	mccc2	only_in_union
bnc2	bnc2	only_in_union
lap3	lap3	only_in_union
mark3a	mark1	only_in_union
si:dkey-229e3.2	clba1	only_in_union
slc48a1a	slc48a1	only_in_union
tmem30c	tmem30c	only_in_union
enpp4	enpp4	only_in_union
cdhr2	cdhr2	only_in_union
fam149a	fam149a	only_in_union
thoc5	thoc5	only_in_union
smco4	smco4	only_in_union
ctsh	ctsh	only_in_union
arhgap12b	arhgap12	only_in_union
mkrn2	mkrn2	only_in_union
notch2	notch2	only_in_union
zgc:91999	MGC147475	only_in_union
itga9	itga9	only_in_union
gps1	gps1	only_in_union
trappc6b	trappc6a	only_in_union
pls3	pls3	only_in_union
aifm1	aifm1	only_in_union
pqbp1	pqbp1	only_in_union
slc25a16	slc25a16	only_in_union
lrrc28	lrrc28	only_in_union
scyl1	scyl1	only_in_union
nfatc3b	nfatc3	only_in_union
ppil1	ppil1	only_in_union
lats1	lats1	only_in_union
fam169aa	fam169b	only_in_union
pds5b	pds5b	only_in_union
cyp24a1	cyp24a1	only_in_union
uts2d	uts2b	only_in_union
slc35e4	slc35e4	only_in_union
armt1	armt1	only_in_union
aff2	aff4	only_in_union
cbx3a	cbx3	only_in_union
fgf23	fgf23.1	only_in_union
capn5a	capn6	only_in_union
tnfb	tnfsf15	only_in_union
setb	set	only_in_union
gig2e	dmbt1	only_in_union
cfap298	cfap298	only_in_union
hmgb3b	hmgb3	only_in_union
si:ch211-251b21.1	grik5l	only_in_union
med14	med14	only_in_union
acadm	acadm	only_in_union
gripap1	gripap1	only_in_union
si:dkey-30e9.6	spats1	only_in_union
map1lc3a	map1lc3a	only_in_union
nin	nin	only_in_union
col15a1b	col16a1	only_in_union
cldne	cldn6.1	only_in_union
mak16	mak16	only_in_union
plcb3	plcb3	only_in_union
or30bt5	or52m1	only_in_union
zc3h15	zc3h15	only_in_union
lmna	lmna	only_in_union
nfatc4	nfatc4	only_in_union
pnkd	pnkd	only_in_union
hdgfl2	hdgfl2	only_in_union
pkp1b	pkp2	only_in_union
si:dkey-25o16.4	spag5	only_in_union
fabp2	fabp2	only_in_union
sub1b	sub1	only_in_union
pde6ga	pde6h	only_in_union
foxj3	foxj2	only_in_union
cuedc1b	cuedc1	only_in_union
pleca	plec	only_in_union
ret	ret	only_in_union
gna11a	gnas	only_in_union
srp14	srp14	only_in_union
ralbp1	ralbp1	only_in_union
atg2a	atg2a	only_in_union
gnai1	gnai1	only_in_union
slc35a2	SLC35A2	only_in_union
hsd11b1lb	hsd11b1l.2	only_in_union
kif1b	kif1c	only_in_union
prpsap2	prpsap2	only_in_union
foxred1	foxred1	only_in_union
fam49a	cyria	only_in_union
acot17	baat	only_in_union
ccnf	ccnf	only_in_union
s1pr2	s1pr2	only_in_union
slc25a19	slc25a19	only_in_union
dop1a	dop1a	only_in_union
oma1	oma1	only_in_union
UTP14A	utp14a	only_in_union
stimate	stimate	only_in_union
taf5l	taf5l	only_in_union
ccdc125	ccdc125	only_in_union
rpl18	rpl18	only_in_union
atp1b3b	atp1b3	only_in_union
maea	maea	only_in_union
mtmr9	mtmr9	only_in_union
si:ch211-145o7.3	foxj1.2	only_in_union
cnih1	cnih1	only_in_union
tob1b	tob1	only_in_union
polr2g	polr2g	only_in_union
gmeb2	gmeb1	only_in_union
ppfibp1b	samd15	only_in_union
kcnj13	kcnj13	only_in_union
mrps35	mrps35	only_in_union
dclre1b	dclre1b	only_in_union
si:ch211-188c16.1	fyb2	only_in_union
bltp3b	bltp3b	only_in_union
slc43a1b	slc43a1	only_in_union
sgo2	sgo1	only_in_union
ubxn1	ubxn1	only_in_union
mtnr1bb	MTNR1B	only_in_union
fes	fes	only_in_union
si:dkey-264d12.5	ccdc30	only_in_union
sppl3	sppl3	only_in_union
serac1	serac1	only_in_union
fstl3	fstl3	only_in_union
ftr86	trim47	only_in_union
egr3	egr3	only_in_union
ripor1	ripor1	only_in_union
mfsd12a	XB5954422	only_in_union
cc2d1a	cc2d1a	only_in_union
tmem59	tmem59l	only_in_union
mrto4	mrto4	only_in_union
ccdc124	ccdc124	only_in_union
fyna	fyn	only_in_union
rps25	rps25	only_in_union
wnt5a	wnt5a	only_in_union
fam20cb	fam20c	only_in_union
st8sia5	st8sia5	only_in_union
si:ch211-160o17.2	inpp1	only_in_union
pter	pter	only_in_union
rab40b	rab40b	only_in_union
mpv17l	mpv17l	only_in_union
ppp1r15b	ppargc1b	only_in_union
ranbp3a	ranbp3	only_in_union
trnau1apa	trnau1ap	only_in_union
spx	NPS	only_in_union
TNK2	tnk2	only_in_union
si:ch73-238c9.1	whamm	only_in_union
necap1	necap2	only_in_union
cyp4f3	cyp4f22	only_in_union
stt3a	stt3a	only_in_union
ehmt1b	ehmt2	only_in_union
rbms2a	rbms2	only_in_union
ing2	ing2	only_in_union
krt18a.2	krt20	only_in_union
rbx1	rbx1	only_in_union
znf367	znf367	only_in_union
samm50	taf13	only_in_union
igf1rb	igf1r	only_in_union
rpl13a	rpl13a	only_in_union
mettl5	mettl5	only_in_union
dusp7	dusp7	only_in_union
dcakd	dcakd	only_in_union
ankrd13c	ankrd13c	only_in_union
si:dkey-29p10.4	trim14	only_in_union
polg2	polg2	only_in_union
uhrf1	uhrf1	only_in_union
si:ch73-347e22.4	crybg2	only_in_union
pola2	pola2	only_in_union
si:dkey-126g1.9	XB5809687	only_in_union
mntb	mnt	only_in_union
sphkap	sphkap	only_in_union
sanbr	sanbr	only_in_union
lrfn5a	lrfn5	only_in_union
trappc14	trappc14	only_in_union
lysmd4	lysmd4	only_in_union
btbd11b	abtb3	only_in_union
slc17a8	slc17a8	only_in_union
clec19a	clec19a	only_in_union
chst12b.4	chst9l.1	only_in_union
cops4	cops4	only_in_union
alkbh5	alkbh5	only_in_union
prkcbb	prkcb	only_in_union
xrn2	xrn2	only_in_union
ssrp1b	ssrp1	only_in_union
stmn4l	stmn4	only_in_union
meaf6	meaf6	only_in_union
pias2	pias2	only_in_union
caap1	caap1	only_in_union
opn3	opn3	only_in_union
rpl35	rpl35	only_in_union
gjc4a.1	gjc1	only_in_union
rnf128a	rnf128	only_in_union
atic	atic	only_in_union
kdr	flt1	only_in_union
dnajc9	dnajc9	only_in_union
cdkn2aip	cdkn2aip	only_in_union
si:ch73-380l3.4	siglecl2	only_in_union
sdcbp2	sdcbp	only_in_union
nitr8	XB989856	only_in_union
slc30a2	slc30a2	only_in_union
trim46a	TRIM46	only_in_union
crtc1b	crtc3	only_in_union
hddc3	hddc3	only_in_union
dapk3	dapk3	only_in_union
obsl1a	obscn	only_in_union
abcc1	abcc3	only_in_union
cactin	cactin	only_in_union
abhd18	abhd18	only_in_union
mei4	mei4	only_in_union
vma21	vma21	only_in_union
rpl29	rpl29	only_in_union
c1galt1c1	c1galt1c1	only_in_union
pitrm1	pitrm1	only_in_union
mtr	mtr	only_in_union
chtf18	chtf18	only_in_union
itgav	itgav	only_in_union
bace2	bace2	only_in_union
mtcl3a	mtcl1	only_in_union
chpfb	chpf2	only_in_union
mysm1	mysm1	only_in_union
gpx8	gpx8	only_in_union
ift20	ift20	only_in_union
pdia7	pdia3	only_in_union
rorca	rorb.2	only_in_union
ankef1a	ankef1	only_in_union
zgc:103625	mettl26	only_in_union
phb	phb1	only_in_union
insig2	insig2	only_in_union
pimr213	megs	only_in_union
ndufa3	ndufa3	only_in_union
