A	B	source
Zfp597	ZNF473	only_in_union
Tspan8	TSPAN8	only_in_union
Gm28168	ZNF829	only_in_union
Map1lc3b	MAP1LC3C	only_in_union
Rbm12	RBM12	only_in_union
Trav8n-2	TRAV6	only_in_union
Olfr1322	OR11L1	only_in_union
Lce3f	LCE3B	only_in_union
Slc22a13	SLC22A13	only_in_union
Smr2	FDCSP	only_in_union
Tmem167	TMEM167A	only_in_union
Zfp935	ZNF649	only_in_union
Fcrl1	FCRL1	only_in_union
Iars	IARS1	only_in_union
B230217C12Rik	LASP1NB	only_in_union
Kirrel	KIRREL1	only_in_union
Col10a1	COL10A1	only_in_union
Csn1s2a	CSN1S1	only_in_union
Rps4x	RPS4X	only_in_union
Olfr370	OR10K2	only_in_union
Fthl17b	FTHL17	only_in_union
Ap3s1	AP3S1	only_in_union
Olfr1276	OR4K17	only_in_union
1700029I15Rik	HILPDA	only_in_union
Zfp111	ZNF227	only_in_union
5430403G16Rik	ZNF883	only_in_union
Cela3b	CTRC	only_in_union
Olfr1162	OR5D14	only_in_union
Gm47969	SCYGR6	only_in_union
Rpl32	RPL32	only_in_union
Olfr18	OR7D2	only_in_union
Zfp708	ZNF660	only_in_union
Muc2	MUC2	only_in_union
Smim6	SMIM42	only_in_union
1700020A23Rik	C20orf141	only_in_union
Cd300ld	CD300LB	only_in_union
Ttll5	TTLL5	only_in_union
Slx4ip	TASOR2	only_in_union
Rpl15	RPL15	only_in_union
Gk	OAT	only_in_union
Gm13547	C12orf54	only_in_union
Mrps35	MRPS35	only_in_union
Raet1d	ULBP1	only_in_union
Myl12a	MYL5	only_in_union
Olfr418	OR10J1	only_in_union
Bnip3	BNIP3	only_in_union
Tmem202	TMEM202	only_in_union
Hyi	HYI	only_in_union
Cd200r2	CD200R1	only_in_union
Cntnap5a	CNTNAP5	only_in_union
Ifi205	MNDA	only_in_union
Krt88	KRT78	only_in_union
Ccl26	CCL26	only_in_union
Rest	MAP4	only_in_union
Mrpl42	MRPL42	only_in_union
Prm1	PRM1	only_in_union
Ttc24	TTC24	only_in_union
Zfp110	ZNF215	only_in_union
Zfp459	ZNF793	only_in_union
Rab18	RAB18	only_in_union
Dynlt1a	DYNLT1	only_in_union
Olfr1469	OR5B3	only_in_union
Cd209d	CLEC17A	only_in_union
Slc37a3	SLC37A3	only_in_union
Zfp599	ZNF782	only_in_union
Txnl4a	TXNL4A	only_in_union
Prss1	PRSS2	only_in_union
Rpl24	RPL24	only_in_union
Arf2	ARF1	only_in_union
Ltb4r1	LTB4R	only_in_union
Jaml	JAML	only_in_union
Ms4a14	TSBP1	only_in_union
Gsdmc3	GSDMB	only_in_union
C1s1	PSP-II	only_in_union
Zgrf1	ZGRF1	only_in_union
Peg10	PEG10	only_in_union
Fam71e2	GARIN5B	only_in_union
Bet1	BET1	only_in_union
Defb7	DEFB114	only_in_union
Slc5a3	SLC5A3	only_in_union
Cpne7	CPNE1	only_in_union
Rpsa	RPSA	only_in_union
Lor	LORICRIN	only_in_union
Zfp93	ZNF235	only_in_union
Ptges3	PTGES3	only_in_union
Dnaja1	DNAJA1	only_in_union
Tas2r144	TAS2R39	only_in_union
Zfp605	ZNF81	only_in_union
Olfr796	OR10P1	only_in_union
Cyp2b10	CYP2B6B	only_in_union
4930407I10Rik	SPATA31G1	only_in_union
Zfp772	ZNF514	only_in_union
Fyco1	ANKRD24	only_in_union
Pwwp2a	PWWP2A	only_in_union
Ppp1r7	PPP1R7	only_in_union
Gm20708	URM1	only_in_union
Zfp51	ZNF624	only_in_union
Cyp4f15	CYP4F3	only_in_union
Ccl6	CCL14	only_in_union
Cxcl11	CXCL11	only_in_union
Zfp35	ZNF594	only_in_union
Cyp2c37	CYP2C42	only_in_union
Gsta3	GSTA4	only_in_union
Trbv12-2	TRBV9	only_in_union
Clic1	CLIC2	only_in_union
C1d	C1D	only_in_union
Muc21	MUC13	only_in_union
Zfp114	ZNF554	only_in_union
1700014B07Rik	RPL36AL	only_in_union
Zfp952	ZNF268	only_in_union
Naa12	NAA11	only_in_union
Gpr84	GPR84	only_in_union
Ppih	PPIH	only_in_union
Ptgds	LCN15	only_in_union
Zfp954	ZNF311	only_in_union
Pmf1	PMF1	only_in_union
Zfp84	ZNF140	only_in_union
Zfp936	ZNF3	only_in_union
Zfp986	ZNF300	only_in_union
Zfp27	ZNF26	only_in_union
Aqp7	AQP10	only_in_union
Olfr398	OR1K1	only_in_union
Cldn4	CLDN4	only_in_union
2900026A02Rik	CRACDL	only_in_union
Olfr414	OR6P1	only_in_union
Calm1	CALM1	only_in_union
Ppp4r2	PPP4R2	only_in_union
Ninl	CCDC69	only_in_union
Kif16b	KIF16B	only_in_union
Gbp2b	GBP1	only_in_union
Gm45716	SMIM36	only_in_union
Smad9	SMAD9	only_in_union
Olfr631	OR51M1	only_in_union
Gm13420	PRRT1B	only_in_union
Ngp	NPG3-PG-2	only_in_union
Mterf1b	MTERF1	only_in_union
Zfp964	ZNF555	only_in_union
Zcchc18	ZCCHC18	only_in_union
4932429P05Rik	PPP4R3C	only_in_union
Krtap22-2	KRTAP20-2	only_in_union
Zfp658	ZNF7	only_in_union
Zfp268	ZNF461	only_in_union
Gsta5	GSTA1	only_in_union
Eif3i	EIF3I	only_in_union
Pmm2	PMM2	only_in_union
Rpl10a	RPL10A	only_in_union
Smim43	SMIM43	only_in_union
1700028J19Rik	TMEM225B	only_in_union
Nudt21	NUDT21	only_in_union
Spint3	PTI	only_in_union
Ccdc63	CCDC63	only_in_union
Gm12845	KLF17	only_in_union
Gal3st2b	GAL3ST2	only_in_union
Fbxw2	PAAF1	only_in_union
Pnma3	PNMA5	only_in_union
Gm4125	NFILZ	only_in_union
Trbv13-3	TRBV25-1	only_in_union
Chrna7	CHRFAM7A	only_in_union
Rps26	RPS26	only_in_union
Rps16	RPS16	only_in_union
Kifc5b	KIFC1	only_in_union
Olfr745	OR11H6	only_in_union
Gm3854	ZFP69B	only_in_union
Olfr401	OR3A2	only_in_union
Nlrp4a	NLRP9	only_in_union
Trim54	TRIM54	only_in_union
Olfr309	OR13G1	only_in_union
Fam25c	ADIRF	only_in_union
Ctsll3	CTSL	only_in_union
Ctsl	CTSV	only_in_union
Olfr986	OR6X1	only_in_union
Tarm1	VSTM1	only_in_union
Zfp683	ZNF683	only_in_union
Zfp819	ZNF333	only_in_union
Fcna	FCN2	only_in_union
Gpx5	GPX5	only_in_union
Slc47a2	SLC47A2	only_in_union
Pom121l12	C22orf31	only_in_union
Hmgn2	HMGN2	only_in_union
Rfpl4	RFPL4B	only_in_union
Bik	PXT1	only_in_union
Smcp	SMCP	only_in_union
Trim43c	TRIM77	only_in_union
Zfp119a	ZNF527	only_in_union
Olfr305	OR14K1	only_in_union
Prr13	PRR13	only_in_union
H2bu1-ps	H2BC26	only_in_union
Rnf135	RNF135	only_in_union
Serpina1f	UABP-2	only_in_union
Zxdb	ZXDC	only_in_union
Gja6	GJB7	only_in_union
Pramel37	PRAME	only_in_union
Myadm	MYADM	only_in_union
Ftl1	FTL	only_in_union
Gm7298	A2ML1	only_in_union
Gpr150	GPR150	only_in_union
Cmtm2a	CMTM2	only_in_union
Tmem86b	TMEM86B	only_in_union
Iqce	IQCE	only_in_union
Rpl10	RPL10	only_in_union
1190007I07Rik	UQCC6	only_in_union
Anp32e	ANP32E	only_in_union
Zrsr1	ZRSR2	only_in_union
A630001G21Rik	SP110	only_in_union
Cuzd1	SPMI	only_in_union
Zfp386	ZNF891	only_in_union
Cops9	COPS9	only_in_union
Rpl22l1	RPL22L1	only_in_union
Rps15	RPS15	only_in_union
Olfr461	OR9A1P	only_in_union
Glrx	GLRX	only_in_union
Zfp3	ZNF70	only_in_union
C1s2	C1S	only_in_union
Olfr178	OR5K4	only_in_union
4930469K13Rik	C5orf58	only_in_union
Cd1d2	CD1D	only_in_union
Camp	PMAP-36	only_in_union
Aadacl4fm4	AADACL4	only_in_union
Scgb2b27	SCGB1D1	only_in_union
Olfr412	OR1D5	only_in_union
Obox3	DPRX	only_in_union
Prp2	TP23	only_in_union
Rpl5	RPL5	only_in_union
Olfr31	OR2T1	only_in_union
Ubl5b	EIF1	only_in_union
Spdye4b	SPDYC	only_in_union
Acpp	ACP3	only_in_union
Crct1	CRCT1	only_in_union
Sln	SLN	only_in_union
Olfr109	OR12D3	only_in_union
Agtr1b	AGTR1	only_in_union
Perm1	DNAAF8	only_in_union
Nupr1l	NUPR2	only_in_union
Nlrp9a	NLRP11	only_in_union
Olfr1499	OR9I1	only_in_union
Olfr588-ps1	OR51L1	only_in_union
Gnaq	GNAQ	only_in_union
Meis3	MEIS3	only_in_union
Chmp4b	CHMP4B	only_in_union
Rpl35a	RPL35A	only_in_union
Rps2	RPS2	only_in_union
Zfp934	ZNF613	only_in_union
Tcl1b4	TCL1A	only_in_union
Rplp0	RPLP0	only_in_union
Zbed3	ZBED2	only_in_union
Rpp14	HTD2	only_in_union
Kdm5c	KDM5C	only_in_union
Ifna11	IFN-OMEGA-6	only_in_union
Pbld2	PBLD	only_in_union
Trbv13-1	TRBV27	only_in_union
Siglece	CEACAM20	only_in_union
Defb34	DEFB116	only_in_union
Rnf212b	RNF212	only_in_union
Gm21833	SCAND3	only_in_union
Ik	IK	only_in_union
Olfr368	OR5C1	only_in_union
Nuggc	NUGGC	only_in_union
Bsph1	BSP1	only_in_union
Dynlt2a1	DYNLT2	only_in_union
4921517D22Rik	CT83	only_in_union
Sinhcaf	SINHCAF	only_in_union
Fam47c	FAM47E	only_in_union
Gimap3	GIMAP2	only_in_union
Olfr303	OR6M1	only_in_union
Gm9844	TMSB10	only_in_union
Dbf4	DBF4B	only_in_union
Olfr479	OR10T2	only_in_union
Lamp3	LAMP3	only_in_union
Eif5	EIF5	only_in_union
Zfp119b	ZNF596	only_in_union
Ercc6l2	ERCC6L2	only_in_union
Kcnb2	KCNB2	only_in_union
Gm45618	SCYGR8	only_in_union
Olfr222	OR2B11	only_in_union
Olfr746	OR11H7	only_in_union
Zscan4-ps2	ZNF165	only_in_union
Efcab3	EFCAB3	only_in_union
1700092M07Rik	TEX54	only_in_union
Ndufa2	NDUFA2	only_in_union
Olfr791	OR6C2	only_in_union
Rps12	RPS12	only_in_union
Akt1	AKT1	only_in_union
Tmem196	TMEM196	only_in_union
Srek1	SREK1	only_in_union
CN725425	REDIC1	only_in_union
Tcte2	NLRP2B	only_in_union
Proc	PROC	only_in_union
Vwde	VWDE	only_in_union
Cycs	CYCS	only_in_union
Cd3eap	POLR1G	only_in_union
Olfr330	OR2T27	only_in_union
Olfr1014	OR9G1	only_in_union
Sumo3	SUMO3	only_in_union
Rnf187	RNF187	only_in_union
Oosp1	OOSP3	only_in_union
Gm12166	SFT2D1	only_in_union
Tox4	TOX4	only_in_union
9530077C05Rik	MATCAP2	only_in_union
Chil6	CHI3L2	only_in_union
Mup13	PAEP	only_in_union
Mug2	A2M	only_in_union
Olfr720	OR2T6	only_in_union
Olfr372	OR2Z1	only_in_union
Ywhae	YWHAE	only_in_union
Rtl1	RTL1	only_in_union
Olfr1408	OR10R2	only_in_union
Olfr432	OR6V1	only_in_union
Tmprss11c	TMPRSS11B	only_in_union
Ccl2	CCL16	only_in_union
Olfr164	OR2M4	only_in_union
Trim75	TRIM4	only_in_union
Atox1	ATOX1	only_in_union
Ccl12	CCL2	only_in_union
1110057P08Rik	KRTAP22-1	only_in_union
Fdxr	FDXR	only_in_union
Zfp712	ZNF546	only_in_union
Tmem254a	TMEM254	only_in_union
Zfyve16	ZFYVE16	only_in_union
Serpina1c	SERPINA1	only_in_union
Col9a3	COL9A3	only_in_union
Snu13	SNU13	only_in_union
Olfr984	OR4D5	only_in_union
Tchp	CFAP53	only_in_union
Olfr933	OR8D1	only_in_union
Skint6	ZNF658	only_in_union
Prokr1	PROKR1	only_in_union
1700007K13Rik	PIERCE1	only_in_union
Pold3	POLD3	only_in_union
Oacyl	VIPR2	only_in_union
Olfr985	OR8D4	only_in_union
Hbb-y	HBE1	only_in_union
1700001C19Rik	CIMIP3	only_in_union
Gm38119	SCYGR4	only_in_union
Ffar1	P2RY11	only_in_union
Gm36255	DYNAP	only_in_union
Gm28551	ASNSD1	only_in_union
Hhex	HHEX	only_in_union
Aamdc	AAMDC	only_in_union
Ms4a6c	MS4A7	only_in_union
Rps15a	RPS15A	only_in_union
Ifna4	IFN-ALPHAOMEGA	only_in_union
Myh4	MYH4	only_in_union
Eif2s3x	EIF2S3B	only_in_union
Krtap19-5	KRTAP19-6	only_in_union
Adgre4	ADGRE3	only_in_union
1700010I14Rik	C20orf96	only_in_union
Trappc2	TRAPPC2	only_in_union
Fcrl5	FCRL3	only_in_union
Tex48	TEX48	only_in_union
Adam20	ADAM29	only_in_union
Rab11b	RAB11B	only_in_union
Rxfp3	RXFP3	only_in_union
Olfr620	OR51V1	only_in_union
Zfp763	ZNF470	only_in_union
Dnah7a	DNAH7	only_in_union
Adam19	ADAM19	only_in_union
Trmo	TRMO	only_in_union
Sox15	SRY	only_in_union
Smim10l2a	SMIM10	only_in_union
Madcam1	ICAM3	only_in_union
Zik1	ZNF570	only_in_union
Krtap13-1	KRTAP13-3	only_in_union
Lilra5	FCAR	only_in_union
Keg1	GLYATL2	only_in_union
Zfp329	ZNF577	only_in_union
Zfp78	ZNF684	only_in_union
Snrpc	SNRPC	only_in_union
Zfp617	ZNF177	only_in_union
Olfr272	OR13C8	only_in_union
Cxcl1	CXCL8	only_in_union
Mx2	MX1	only_in_union
Klrb1b	KLRF1	only_in_union
Abcg2	ABCG2A	only_in_union
Sprr1a	SPRP	only_in_union
Ywhag	YWHAG	only_in_union
Olfr632	OR51B5	only_in_union
1810020O05Rik	CFAP92	only_in_union
Rln1	INSL6	only_in_union
Adam5	ADAM3A	only_in_union
Mdp1	MDP1	only_in_union
Olfr136	OR2G2	only_in_union
Cbx3	CBX3	only_in_union
Nlrp10	NLRP4	only_in_union
Gbp9	GBP5	only_in_union
Zfp707	ZNF550	only_in_union
Avp	AVP	only_in_union
Cr1l	C4BPB	only_in_union
Slc22a26	SLC22A11	only_in_union
Olfr1368	OR2C3	only_in_union
Zfp418	ZNF175	only_in_union
Ak6	AK6	only_in_union
Olfr981	OR10G6	only_in_union
Zfp64	ZFP64	only_in_union
Olfr110	OR13C4	only_in_union
Brd3os	BRD3OS	only_in_union
Hbb-bh1	HBB	only_in_union
Zfp53	ZNF41	only_in_union
2200002D01Rik	FAM133A	only_in_union
Rpl8	RPL8	only_in_union
Krtap19-4	KRTAP19-3	only_in_union
Rpl37a	RPL37A	only_in_union
Or5b3	OR5B3	only_in_single
Zxdc	ZXDC	only_in_single
Or51m1	OR51M1	only_in_single
Mtnap1	MTNAP1	only_in_single
Matcap2	MATCAP2	only_in_single
Gja6	GJA1	only_in_single
Cyp4f18	CYP4F3	only_in_single
Sp110	SP110	only_in_single
Rnf26	RNF26	only_in_single
Fam47e	FAM47E	only_in_single
Nlrp9b	NLRP9	only_in_single
Cd1d1	CD1D	only_in_single
Zfp110	ZNF274	only_in_single
Cd200r1	CD200R1	only_in_single
Zfp329	ZNF329	only_in_single
Zfp39	ZNF570	only_in_single
Gm7298	CPAMD8	only_in_single
Or6c2	OR6C2	only_in_single
Tcl1	TCL1A	only_in_single
Pxt1	PXT1	only_in_single
Or11l3	OR11L1	only_in_single
Or13c3	OR13C3	only_in_single
Ms4a7	MS4A7	only_in_single
Dbf4	DBF4	only_in_single
H2bw2	H2BK1	only_in_single
Zfp648	ZNF648	only_in_single
Dynlt1c	DYNLT1	only_in_single
Zfp772	ZNF892	only_in_single
H2bc26	H2BC26	only_in_single
Kifc1	KIFC1	only_in_single
Or5c1	OR5C1	only_in_single
Dnah7b	DNAH7	only_in_single
Agtr1a	AGTR1	only_in_single
Cfap418	CFAP418	only_in_single
Tas2r139	TAS2R39	only_in_single
Garin5b	GARIN5B	only_in_single
Adam3	ADAM3A	only_in_single
Hbb-bt	HBB	only_in_single
Dynlt2a2	DYNLT2	only_in_single
Olr1	OLR1	only_in_single
Try10	PRSS2	only_in_single
Cimip3	CIMIP3	only_in_single
Ceacam20	CEACAM20	only_in_single
Zfp7	ZNF7	only_in_single
Zbed5	SCAND3	only_in_single
Oasl1	OASL	only_in_single
Serpina6	SERPINA6	only_in_single
Ifna9	IFNA1	only_in_single
Muc13	MUC13	only_in_single
Prrt1b	PRRT1B	only_in_single
Cd300lb	CD300LB	only_in_single
Camp	NPG1	only_in_single
Mogat1	MOGAT1	only_in_single
Pagr1a	PAGR1	only_in_single
Efcab3	EFCAB13	only_in_single
Aadacl4	AADACL4	only_in_single
Vpreb1b	VPREB1	only_in_single
Or10p1	OR10P1	only_in_single
Or51v8	OR51V1	only_in_single
Or11h6	OR11H6	only_in_single
Tafazzin	TAFAZZIN	only_in_single
Zfp473	ZNF473	only_in_single
Tasor2	TASOR2	only_in_single
Or8d4	OR8D4	only_in_single
Marcol	MARCOL	only_in_single
Abcg3	ABCG2A	only_in_single
Gbp5	GBP5	only_in_single
Asnsd1	ASNSD1	only_in_single
Cracdl	CRACDL	only_in_single
Mx1	MX1	only_in_single
Ifi211	MNDA	only_in_single
Rfpl4b	RFPL4B	only_in_single
Trav18	TRAV6	only_in_single
Bsph1	BSPH1	only_in_single
Polr1g	POLR1G	only_in_single
Fcrl2	FCRL6	only_in_single
6820408C15Rik	C20orf96	only_in_single
Gsta2	GSTA1	only_in_single
Peg10	RTL1	only_in_single
Rep15	MRPS35	only_in_single
Iars1	IARS1	only_in_single
Or6y1	OR6P1	only_in_single
Klf17	KLF17	only_in_single
Nup42	NUP42	only_in_single
Cyp2c66	CYP2C42	only_in_single
Ifnab	IFN-ALPHA-4	only_in_single
Or10g6	OR10G6	only_in_single
Or2b11	OR2B11	only_in_single
Or9a7	OR9A1P	only_in_single
Insl6	INSL6	only_in_single
Or5k16	OR5K4	only_in_single
Urm1	URM1	only_in_single
Hemgn	TRMO	only_in_single
Pbld1	PBLD	only_in_single
A2m	A2M	only_in_single
Or11h23	OR11H7	only_in_single
Tas2r144	TAS2R40	only_in_single
Uqcc6	UQCC6	only_in_single
Defb22	DEFB121	only_in_single
Or5d14	OR5D14	only_in_single
Sft2d1rt	SFT2D1	only_in_single
Gal3st2	GAL3ST2	only_in_single
Cfap92	CFAP92	only_in_single
Nupr2	NUPR2	only_in_single
S100a1	S100A1	only_in_single
Cmtm2b	CMTM2	only_in_single
Zfp113	ZNF883	only_in_single
Wfdc10	WFDC10A	only_in_single
Or8d1b	OR8D1	only_in_single
Ccl2	CCL2	only_in_single
Nrep	NREP	only_in_single
Zkscan14	ZNF394	only_in_single
Defb29	DEFB116	only_in_single
Zfp78	ZNF554	only_in_single
Ppp4r3c1	PPP4R3C	only_in_single
Nars1	NARS1	only_in_single
Or51g1	OR51G1	only_in_single
Or9i1b	OR9I1	only_in_single
Btn1a1	BTN1A1	only_in_single
Or51l1-ps1	OR51L1	only_in_single
Redic1	REDIC1	only_in_single
Slc22a13b	SLC22A13	only_in_single
Or4b1	OR4B1	only_in_single
Adam29	ADAM29	only_in_single
Nfilz	NFILZ	only_in_single
Hycc1	HYCC1	only_in_single
Ppihl	PPIH	only_in_single
Vipr2	VIPR2	only_in_single
Or13g1	OR13G1	only_in_single
Or2t6	OR2T6	only_in_single
Pgbd1	PGBD1	only_in_single
Spmip2	SPMIP2	only_in_single
Or2t1	OR2T1	only_in_single
Or8s16	OR8S1	only_in_single
Tsbp1	TSBP1	only_in_single
Pierce1	PIERCE1	only_in_single
C1s1	C1S	only_in_single
Ulbp1	ULBP1	only_in_single
Acp3	ACP3	only_in_single
Zfp605	ZNF605	only_in_single
Lcn11	PAEP	only_in_single
Or6x1	OR6X1	only_in_single
Enho	ENHO	only_in_single
Or12d17	OR12D3	only_in_single
Or4d5	OR4D5	only_in_single
Krt78	KRT78	only_in_single
Csn1s1	CSN1S1	only_in_single
Spata31g1	SPATA31G1	only_in_single
Or6p1	OR6Y1	only_in_single
Cldn13	CLDN4	only_in_single
Ccdc69	CCDC69	only_in_single
Ankrd24	ANKRD24	only_in_single
Tmem254	TMEM254	only_in_single
Sry	SRY	only_in_single
BC037156	FDCSP	only_in_single
Htd2	HTD2	only_in_single
Pnma5	PNMA5	only_in_single
Or11h4	OR11H4	only_in_single
Mterf1a	MTERF1	only_in_single
Zfp819	ZNF510	only_in_single
Or5d18	OR5D18	only_in_single
Kirrel1	KIRREL1	only_in_single
Or13c25	OR13C8	only_in_single
Nlrp4a	NLRP4	only_in_single
Ano7	PPP1R7	only_in_single
Tex54	TEX54	only_in_single
