A	B	source
MIR642A	mml-mir-642	only_in_union
ARFGAP3	ARFGAP3	only_in_union
ATP9B	ATP9B	only_in_union
SNORA67	SNORA67	only_in_union
MIR502A	mml-mir-502	only_in_union
GBP6	GBP6	only_in_union
SNORD39	SNORD39	only_in_union
ZNF140	ZNF140	only_in_union
RXYLT1	RXYLT1	only_in_union
WWOX	WWOX	only_in_union
GRIK2	GRIK2	only_in_union
ggo-mir-135a	mml-mir-135a-2	only_in_union
ALLC	ALLC	only_in_union
MIR484	MIR484	only_in_union
ADCY5	ADCY5	only_in_union
POMT1	POMT1	only_in_union
MIR381	MIR381	only_in_union
ARB2A	ARB2A	only_in_union
SLC25A42	SLC25A42	only_in_union
TSPAN13	TSPAN13	only_in_union
MIR449B	mml-mir-449b	only_in_union
ggo-mir-136	mml-mir-136	only_in_union
IBA57	IBA57	only_in_union
ZNF283	ZNF283	only_in_union
PBX1	PBX1	only_in_union
RPL22	RPL22	only_in_union
CSRP3	CSRP3	only_in_union
MIR760	MIR760	only_in_union
VIM	VIM	only_in_union
LCE1D	LCE1F	only_in_union
GLUD1	GLUD1	only_in_union
MIR371A	mml-mir-371	only_in_union
PTPRM	PTPRM	only_in_union
ASB8	ASB8	only_in_union
SNORA19	SNORA19	only_in_union
MIR105-2	mml-mir-105-2	only_in_union
SNORD114-31	SNORD114-31	only_in_union
MIR4677	MIR4677	only_in_union
CDH23	CDH23	only_in_union
CX3CL1	CX3CL1	only_in_union
C6orf62	C4H6orf62	only_in_union
TGIF2	TGIF2	only_in_union
PASK	PASK	only_in_union
MIR128-2	mml-mir-128b	only_in_union
COQ9	COQ9	only_in_union
MIR589	mml-mir-589	only_in_union
PDE6H	PDE6H	only_in_union
SNORA73	SNORA73	only_in_union
CCDC88C	CCDC88C	only_in_union
INTS5	INTS5	only_in_union
PARD6G	PARD6G	only_in_union
MIR1180	mml-mir-1180	only_in_union
GPR108	GPR108	only_in_union
SNORD45C	SNORD45C	only_in_union
AFMID	AFMID	only_in_union
MIR4282	MIR4282	only_in_union
SNORD5	SNORD5	only_in_union
MIR124-1	mml-mir-124a-2	only_in_union
ZNF19	ZNF19	only_in_union
ADIPOR1	ADIPOR1	only_in_union
TNFRSF10B	TNFRSF10B	only_in_union
STMP1	PL-5283	only_in_union
MIR877	mml-mir-877	only_in_union
PRSS55	PRSS55	only_in_union
PRPS2	PRPS2	only_in_union
MIR422A	mml-mir-422a	only_in_union
H2BC12	H2BC12	only_in_union
MIR98	mml-mir-98	only_in_union
EEF1D	PYCR3	only_in_union
RBP7	RBP7	only_in_union
SNORA1	SNORA1	only_in_union
OMA1	OMA1	only_in_union
CBR3	CBR1	only_in_union
SNORD126	SNORD126	only_in_union
CYP11B2	CYP11B2	only_in_union
SNORA31	SNORA31	only_in_union
SLC2A14	SLC2A14	only_in_union
WBP1L	SFXN2	only_in_union
BHLHE41	BHLHE41	only_in_union
SNORA46	SNORA46	only_in_union
WSB2	WSB2	only_in_union
ZNF554	ZNF554	only_in_union
IL3RA	IL3RA	only_in_union
CTDSPL	CTDSPL	only_in_union
ZFP90	ZFP90	only_in_union
TIA1	TIA1	only_in_union
MIR584	mml-mir-584	only_in_union
ZNF23	ZNF23	only_in_union
CEP120	CEP120	only_in_union
ggo-mir-192	mml-mir-192	only_in_union
GALNT8	NDUFA9	only_in_union
OGDH	OGDH	only_in_union
SNORD90	SNORD90	only_in_union
SNORA65	SNORA65	only_in_union
MIR30C	mml-mir-30c-2	only_in_union
UBR3	UBR3	only_in_union
SLC35B3	SLC35B3	only_in_union
SNORD104	SNORD104	only_in_union
PPP1CB	PPP1CB	only_in_union
MRPL49	MRPL49	only_in_union
SNORD38D	SNORD38D	only_in_union
SNORA31B	SNORA31B	only_in_union
AK4	AK4	only_in_union
SGCD	SGCD	only_in_union
MIR554	mml-mir-554	only_in_union
ZNF30	ZNF30	only_in_union
SNORD88B	SNORD88B	only_in_union
PIM1	PIM1	only_in_union
MIR211	mml-mir-211	only_in_union
CYP2C9	CYP2C18	only_in_union
DEFB119	DEFB119	only_in_union
ZNF689	ZNF689	only_in_union
MIR342	mml-mir-342	only_in_union
ggo-mir-18a	MIR18A	only_in_union
SCGB1D4	SCGB1D4	only_in_union
METTL15	METTL15	only_in_union
SNORD36	SNORD36	only_in_union
TMEM33	TMEM33	only_in_union
ggo-mir-92-2	mml-mir-92a-2	only_in_union
HLA-B	Mamu-B	only_in_union
AP3M2	AP3M2	only_in_union
MIRLET7G	MIRLET7G	only_in_union
GPD1L	GPD1L	only_in_union
PSMC6	PSMC6	only_in_union
KCNH5	KCNH5	only_in_union
CCDC60	CCDC60	only_in_union
SNORD114-7	SNORD114-7	only_in_union
MIR208A	mml-mir-208a	only_in_union
DGKD	DGKD	only_in_union
MIR494	mml-mir-494	only_in_union
PWWP2B	LRRC27	only_in_union
SRPX2	Srpx2	only_in_union
SNORD113-9	SNORD113-9	only_in_union
ggo-mir-205	mml-mir-205	only_in_union
WDR6	WDR6	only_in_union
ST8SIA1	ST8SIA1	only_in_union
SLC7A10	SLC7A10	only_in_union
HSP90AB1	HSP90AB1	only_in_union
ggo-mir-99a	mml-mir-99a	only_in_union
CYP4A22	CYP4A11	only_in_union
MIR504	mml-mir-504	only_in_union
MRPS5	ZNF514	only_in_union
MIR583	mml-mir-583	only_in_union
ZSCAN23	ZSCAN23	only_in_union
TSC22D2	TSC22D2	only_in_union
TNFRSF9	TNFRSF9	only_in_union
MIR524	mml-mir-524	only_in_union
MIR196B	MIR196B	only_in_union
SNORD83A	SNORD83A	only_in_union
OSM	OSM	only_in_union
ZFP92	ZFP92	only_in_union
ZNF546	ZNF546	only_in_union
LDHA	LDHA	only_in_union
SNORD70B	SNORD70B	only_in_union
RPL14	RPL14	only_in_union
SNORA69	SNORA69	only_in_union
ggo-mir-23a	mml-mir-23a	only_in_union
KCNMB4	KCNMB4	only_in_union
HOXA6	HOXA6	only_in_union
ZBTB8OS	ZBTB8OS	only_in_union
SNORD113-4	SNORD113-4	only_in_union
FBXL12	FBXL12	only_in_union
TUBB	TUBB	only_in_union
PSPH	PSPH	only_in_union
SCARNA17	SCARNA17	only_in_union
GAD1	GAD1	only_in_union
ROS1	ROS1	only_in_union
MED24	MED24	only_in_union
DDX50	DDX50	only_in_union
ZNF230	ZNF230	only_in_union
TNFSF12	TNFSF12	only_in_union
GHDC	GHDC	only_in_union
IL2RG	IL2RG	only_in_union
DDX25	DDX25	only_in_union
RPS6KA1	RPS6KA1	only_in_union
SNORD50B	SNORD50B	only_in_union
DPP3	DPP3	only_in_union
OVGP1	OVGP1	only_in_union
SNORD124	SNORD124	only_in_union
SNORD83B	SNORD83B	only_in_union
ADARB2	ADARB2	only_in_union
SLC6A5	SLC6A5	only_in_union
COQ7	COQ7	only_in_union
SNORD114-9	SNORD114-9	only_in_union
MIR340	mml-mir-340	only_in_union
SEC14L4	SEC14L4	only_in_union
SNORA20	SNORA20	only_in_union
U3	U3	only_in_union
SNORA5C	SNORA5C	only_in_union
MIR670	mml-mir-670	only_in_union
MCEE	MCEE	only_in_union
GARIN5A	GARIN5A	only_in_union
ELMO2	ELMO2	only_in_union
KLHL41	KLHL41	only_in_union
SNORD59A	SNORD59A	only_in_union
ANKRD2	ANKRD2	only_in_union
SNORD114-13	SNORD114-13	only_in_union
TMEM202	TMEM202	only_in_union
DISP3	DISP3	only_in_union
CEP192	CEP192	only_in_union
ZNF37A	ZNF37A	only_in_union
SNORA30B	SNORA30B	only_in_union
SERP2	SERP2	only_in_union
ABT1	ABT1	only_in_union
MIR491	mml-mir-491	only_in_union
SNORA38	SNORA38	only_in_union
SNAPIN	SNAPIN	only_in_union
MIR424	MIR424	only_in_union
MOGAT1	MOGAT1	only_in_union
BEX3	BEX3	only_in_union
MIR206	mml-mir-206	only_in_union
SMIM2	SMIM2	only_in_union
ZNF226	ZNF226	only_in_union
RPS8	RPS8	only_in_union
CIP2A	CIP2A	only_in_union
TRBV7-3	TRBV7-3	only_in_union
MIR323B	MIR323B	only_in_union
NRXN3	NRXN3	only_in_union
RCN3	RCN3	only_in_union
RAB4B	RAB4B	only_in_union
FER	FER	only_in_union
SNORD28	SNORD28	only_in_union
SNORD29	SNORD29	only_in_union
ggo-mir-10b	mml-mir-10b	only_in_union
MIR581	mml-mir-581	only_in_union
ggo-mir-7-2	mml-mir-7-2	only_in_union
ZNF573	ZNF573	only_in_union
MIR155	mml-mir-155	only_in_union
KRAS	KRAS	only_in_union
MIR146B	mml-mir-146b	only_in_union
FAM117A	SLC35B1	only_in_union
PYY	PYY	only_in_union
ATP1A4	ATP1A2	only_in_union
ZDHHC14	ZDHHC14	only_in_union
MIR1-1	mml-mir-1-1	only_in_union
ZIK1	ZIK1	only_in_union
STAP2	STAP2	only_in_union
SNORD1C	SNORD1C	only_in_union
SHISAL2A	SHISAL2A	only_in_union
EIF4A1	EIF4A1	only_in_union
GBP7	GBP7	only_in_union
SNORD101	SNORD101	only_in_union
SNORA4	SNORA4	only_in_union
SNORD16	SNORD16	only_in_union
CNTNAP2	CNTNAP2	only_in_union
MIR151A	MIR151A	only_in_union
MIR640	mml-mir-640	only_in_union
ADH1A	ADH1A	only_in_union
MIRLET7F	MIRLET7F1	only_in_union
CAV2	CAV2	only_in_union
CASP12	CASP12	only_in_union
SNORD4A	SNORD4A	only_in_union
ggo-mir-30b	mml-mir-30b	only_in_union
SNORD33	SNORD33	only_in_union
SHC3	SHC3	only_in_union
SNORD22	SNORD22	only_in_union
GRIN2C	GRIN2C	only_in_union
MIR450A1	mml-mir-450a-1	only_in_union
CNOT7	CNOT7	only_in_union
TXNDC5	BLOC1S5	only_in_union
CBLN2	CBLN2	only_in_union
SNORA74	SNORA74	only_in_union
UBE2D2	UBE2D2	only_in_union
5_8S_rRNA	5_8S_rRNA	only_in_union
SCARNA16	SCARNA16	only_in_union
BLK	BLK	only_in_union
ZNF534	ZNF534	only_in_union
FAM227B	FAM227B	only_in_union
CCL7	CCL7	only_in_union
MIR599	mml-mir-599	only_in_union
MIR579	mml-mir-579	only_in_union
SNORD94	SNORD94	only_in_union
IL24	IL24	only_in_union
CAMTA1	CAMTA1	only_in_union
SNORA17B	SNORA17B	only_in_union
ALDH1L2	ALDH1L2	only_in_union
TYW1	TYW1	only_in_union
EXOC3L2	EXOC3L2	only_in_union
JAKMIP1	JAKMIP1	only_in_union
ARHGAP9	ARHGAP9	only_in_union
SNORD88C	SNORD88C	only_in_union
MIR5004	MIR5004	only_in_union
SNTB2	VPS4A	only_in_union
SNORA36A	SNORA36A	only_in_union
CD302	CD302	only_in_union
MYH9	MYH9	only_in_union
RNase_MRP	RNase_MRP	only_in_union
PSMC5	PSMC5	only_in_union
CYLC1	CYLC1	only_in_union
SNORD71	SNORD71	only_in_union
SNORA12	SNORA12	only_in_union
MIR363	MIR363	only_in_union
SNORD65B	SNORD65B	only_in_union
SMAD5	SMAD5	only_in_union
ZNF599	ZNF599	only_in_union
SNORA36C	SNORA36C	only_in_union
MIR503	mml-mir-503	only_in_union
VPS26B	VPS26B	only_in_union
SCARNA1	SCARNA1	only_in_union
MIR30E	mml-mir-30e	only_in_union
ZFAND1	ZFAND1	only_in_union
PER1	PER1	only_in_union
NDC1	NDC1	only_in_union
ZNF584	ZNF584	only_in_union
BTN3A1	BTN2A2	only_in_union
PPP1CC	PPP1CC	only_in_union
STYXL1	STYXL1	only_in_union
U12	U12	only_in_union
CBX1	CBX1	only_in_union
MIR708	mml-mir-708	only_in_union
ggo-mir-95	mml-mir-95	only_in_union
ZNF7	ZNF7	only_in_union
NONO	NONO	only_in_union
SNORA40	SNORA40	only_in_union
MIR517C-2	mml-mir-517c	only_in_union
SNORD113-7	SNORD113-7	only_in_union
SNORA35B	SNORA35B	only_in_union
NSMAF	NSMAF	only_in_union
SNORD114-20	SNORD114-20	only_in_union
SNORA20B	SNORA20B	only_in_union
GXYLT1	YAF2	only_in_union
EPHB4	EPHB4	only_in_union
CCDC13	CCDC13	only_in_union
MIR188	mml-mir-188	only_in_union
ZNF333	ZNF333	only_in_union
ggo-mir-7-1	mml-mir-7-1	only_in_union
MIR203B	mml-mir-203	only_in_union
SNORD67	SNORD67	only_in_union
DEFB108B	DEFB108B	only_in_union
CTNNA3	CTNNA3	only_in_union
BHMT	BHMT2	only_in_union
SNORD108	SNORD108	only_in_union
SCARNA22	SCARNA22	only_in_union
MIR101-2	MIR101-2	only_in_union
UBE2D1	UBE2D1	only_in_union
TUBB4A	TUBB4A	only_in_union
PIGB	PIGB	only_in_union
C12orf54	C11H12orf54	only_in_union
MIR449A	mml-mir-449a	only_in_union
MIR553	mml-mir-553	only_in_union
POLR2G	POLR2G	only_in_union
WSB1	WSB1	only_in_union
LEFTY1	PYCR2	only_in_union
GASK1A	GASK1A	only_in_union
MIR582	mml-mir-582	only_in_union
SNORA36B	SNORA36B	only_in_union
BCL2L15	BCL2L15	only_in_union
RAB5A	RAB5A	only_in_union
LAT	LAT	only_in_union
CDKN2B	CDKN2B	only_in_union
SNORA25	SNORA25	only_in_union
UBE2E2	UBE2E2	only_in_union
HLA-DPA1	MAMU-DPA	only_in_union
TOR1A	C15H9orf78	only_in_union
OR10G2	OR10G2	only_in_union
PKD1L1	PKD1L1	only_in_union
U7	U7	only_in_union
ggo-mir-222	mml-mir-222	only_in_union
ggo-mir-15a	MIR15A	only_in_union
TMSB4X	TMSB4Y	only_in_union
IGF2BP3	IGF2BP3	only_in_union
GOLT1A	GOLT1A	only_in_union
MIR552	mml-mir-552	only_in_union
ZFP1	ZFP1	only_in_union
PLP2	PLP2	only_in_union
SNORD83	SNORD83	only_in_union
SCARNA18B	SCARNA18B	only_in_union
ZNF684	ZNF684	only_in_union
PRSS36	PRSS36	only_in_union
MED29	MED29	only_in_union
SNORA80E	SNORA80E	only_in_union
TRIO	TRIO	only_in_union
FRMD4A	FRMD4A	only_in_union
TMEM201	TMEM201	only_in_union
CUL5	CUL5	only_in_union
CC2D2A	CC2D2A	only_in_union
ggo-mir-33	mml-mir-33a	only_in_union
ggo-mir-219	mml-mir-219-1	only_in_union
SNORD53	SNORD53	only_in_union
APOA2	APOA2	only_in_union
MIR873	mml-mir-873	only_in_union
SNORD51	SNORD51	only_in_union
STK3	STK3	only_in_union
EFCAB14	EFCAB14	only_in_union
PEX10	PEX10	only_in_union
MIR891B	mml-mir-891a	only_in_union
ZNF517	ZNF883	only_in_union
CIB4	CIB4	only_in_union
ATXN3	ATXN3	only_in_union
MIR944	mml-mir-944	only_in_union
UBE2D3	UBE2D3	only_in_union
TRIOBP	TRIOBP	only_in_union
ggo-mir-190a	mml-mir-190a	only_in_union
HNRNPK	HNRNPK	only_in_union
KLK13	KLK13	only_in_union
SNORD18	SNORD18	only_in_union
RAB8B	RAB8B	only_in_union
ELMO1	ELMO1	only_in_union
SNORA11	SNORA11	only_in_union
ACOT13	ACOT13	only_in_union
TCEAL2	TCEAL2	only_in_union
SPATA45	SPATA45	only_in_union
ggo-mir-204	mml-mir-204	only_in_union
ZNF282	ZNF212	only_in_union
SNORD35A	SNORD35A	only_in_union
SNORD62	SNORD62	only_in_union
CSMD2	CSMD2	only_in_union
TEAD1	TEAD1	only_in_union
SNORA66	SNORA66	only_in_union
RDH13	RDH13	only_in_union
KLHL23	KLHL23	only_in_union
SNORA40B	SNORA40B	only_in_union
ggo-mir-101	mml-mir-101-1	only_in_union
UBE2QL1	UBE2QL1	only_in_union
SNORA1B	SNORA1B	only_in_union
MIR544A	mml-mir-544	only_in_union
MIR1282	MIR1282	only_in_union
TMSB15A	TMSB15B	only_in_union
CSNK1G2	CSNK1G2	only_in_union
SNORA48	SNORA48	only_in_union
OR10H1	OR10H1	only_in_union
CSTL1	CSTL1	only_in_union
GABRG2	GABRG2	only_in_union
CABLES1	CABLES1	only_in_union
USP36	USP36	only_in_union
DMAC2	DMAC2	only_in_union
MIR643	mml-mir-643	only_in_union
STUB1	STUB1	only_in_union
SNORA48B	SNORA48B	only_in_union
CYP3A7	CYP3A7	only_in_union
NAPSA	NAPSA	only_in_union
ELP6	ELP6	only_in_union
YWHAB	YWHAB	only_in_union
ZNF235	ZNF235	only_in_union
RNU6ATAC7P	RNU6ATAC7P	only_in_union
SNORD46	SNORD46	only_in_union
PLK5	PLK5	only_in_union
TEAD3	TEAD3	only_in_union
SNORA28	SNORA28	only_in_union
MIR127	mml-mir-127	only_in_union
POP4	POP4	only_in_union
MIR4736	MIR4736	only_in_union
PPP4C	PPP4C	only_in_union
SNORA50D	SNORA50D	only_in_union
C16orf95	C16orf95	only_in_union
APOL4	APOL4	only_in_union
MIR509-1	mml-mir-509-2	only_in_union
MIRLET7A3	MIRLET7A3	only_in_union
TENM3	TENM3	only_in_union
VPS18	VPS18	only_in_union
UTS2	UTS2	only_in_union
MIR335	MIR335	only_in_union
H3-3B	H3-3A	only_in_union
MIR34B	mml-mir-34b	only_in_union
RIN1	RIN1	only_in_union
SNORD74B	SNORD74B	only_in_union
MIR3661	MIR3661	only_in_union
MIR330	MIR330	only_in_union
RNU6ATAC	RNU6ATAC	only_in_union
MIRLET7E	MIRLET7E	only_in_union
MIR149	mml-mir-149	only_in_union
ggo-mir-196-1	mml-mir-196a-1	only_in_union
SNORA80C	SNORA80C	only_in_union
ZNF773	ZNF773	only_in_union
SNORD45A	SNORD45A	only_in_union
RBBP4	RBBP4	only_in_union
TALDO1	TALDO1	only_in_union
MIR671	mml-mir-671	only_in_union
ZNF263	ZNF263	only_in_union
MIR487B	mml-mir-487b	only_in_union
KLHL18	KLHL18	only_in_union
ZFP14	ZFP14	only_in_union
RPGR	RPGR	only_in_union
FAM133B	FAM133B	only_in_union
MIR577	mml-mir-577	only_in_union
BTNL9	BTNL9	only_in_union
SNORA30	SNORA30	only_in_union
ZNF74	ZNF74	only_in_union
TLX2	TLX2	only_in_union
APH1B	APH1B	only_in_union
MIR450B	mml-mir-450b	only_in_union
ATP9A	ATP9A	only_in_union
SNORA2B	SNORA2B	only_in_union
MIR626	mml-mir-626	only_in_union
CCNO	CCNO	only_in_union
DEFB125	DEFB125	only_in_union
FABP12	FABP12	only_in_union
RNU6ATAC8P	RNU6ATAC8P	only_in_union
ZNF875	ZNF875	only_in_union
MIR337	MIR337	only_in_union
MIR3610	MIR3610	only_in_union
C6orf136	ATAT1	only_in_union
SNORD10	SNORD10	only_in_union
ggo-mir-497	mml-mir-497	only_in_union
ACTC1	ACTC1	only_in_union
TEC	TEC	only_in_union
LRIF1	LRIF1	only_in_union
SNORD13E	SNORD13E	only_in_union
SNORD102	SNORD102	only_in_union
F2R	F2R	only_in_union
STK25	STK25	only_in_union
MIR492	mml-mir-492	only_in_union
SNORD61	SNORD61	only_in_union
MIR199B	MIR199B	only_in_union
KCNA7	KCNA7	only_in_union
RPS25	RPS25	only_in_union
SAA2	SAA2	only_in_union
GLI3	GLI3	only_in_union
ZNF682	ZNF682	only_in_union
C6	C6	only_in_union
NKX6-3	NKX6-3	only_in_union
SLC2A9	SLC2A9	only_in_union
PDE8B	AGGF1	only_in_union
ACTG2	ACTG2	only_in_union
ZNF677	ZNF677	only_in_union
PNPT1	PNPT1	only_in_union
ZNF331	ZNF331	only_in_union
SNORD31	SNORD31	only_in_union
PLCXD1	PLCXD1	only_in_union
ggo-mir-181a-2	mml-mir-181a-2	only_in_union
ZFP30	ZFP30	only_in_union
SPATA31D1	SPATA31D1	only_in_union
PRELID1	PRELID1	only_in_union
U6	U6	only_in_union
ggo-mir-143	mml-mir-143	only_in_union
SNORA59A	SNORA59A	only_in_union
MIR193B	mml-mir-193b	only_in_union
MIRLET7C	MIRLET7C	only_in_union
ZNF354C	ZNF354C	only_in_union
SNORA75	SNORA75	only_in_union
ggo-mir-125b-1	mml-mir-125b-1	only_in_union
PTDSS2	PTDSS2	only_in_union
ZNF425	ZNF425	only_in_union
MIR126	mml-mir-126	only_in_union
CNOT1	CNOT1	only_in_union
LIPH	TMEM41A	only_in_union
SNORA54	SNORA54	only_in_union
TIMP2	TIMP2	only_in_union
SNORD114-27	SNORD114-27	only_in_union
MYL9	MYL9	only_in_union
ZNF28	ZNF28	only_in_union
BMP8A	BMP8B	only_in_union
DEGS2	DEGS2	only_in_union
ggo-mir-140	mml-mir-140	only_in_union
PRSS50	PRSS50	only_in_union
MIR1226	mml-mir-1226	only_in_union
PRPF38B	PRPF38B	only_in_union
SPAG8	SPAG8	only_in_union
SNORD86	SNORD86	only_in_union
SNORD38A	SNORD38A	only_in_union
DENND10	DENND10	only_in_union
REDIC1	REDIC1	only_in_union
ISL1	ISL1	only_in_union
SNORD116	SNORD116	only_in_union
ARFGAP2	ARFGAP2	only_in_union
HOOK3	HOOK3	only_in_union
TMEM240	C1orf70	only_in_union
MIR518E	mml-mir-523b	only_in_union
CNGB1	ZNF319	only_in_union
ZNF569	ZNF569	only_in_union
ATP5F1E	ATP5F1E	only_in_union
SNORD114-22	SNORD114-22	only_in_union
PSMB5	PSMB5	only_in_union
CCDC17	GPBP1L1	only_in_union
SNORA25B	SNORA25B	only_in_union
CUEDC2	CUEDC2	only_in_union
MPDU1	MPDU1	only_in_union
MIR651	mml-mir-651	only_in_union
ANP32E	ANP32E	only_in_union
ATF1	ATF1	only_in_union
MIR181B2	mml-mir-181b-2	only_in_union
TUBA8	TUBA8	only_in_union
PARP4	PARP4	only_in_union
GLIPR1L1	GLIPR1L1	only_in_union
KPNA3	KPNA3	only_in_union
RAC2	RAC2	only_in_union
SNORD114-15	SNORD114-15	only_in_union
MIR598	MIR598	only_in_union
SNORD125	SNORD125	only_in_union
USF2	USF2	only_in_union
SNORA11B	SNORA11B	only_in_union
MIR147B	mml-mir-147b	only_in_union
GRHL1	GRHL1	only_in_union
VWA3B	VWA3B	only_in_union
MIR532	mml-mir-532	only_in_union
GOLT1B	GOLT1B	only_in_union
MED11	MED11	only_in_union
SNORA78	SNORA78	only_in_union
RNASE3	RNASE3	only_in_union
KCTD20	KCTD20	only_in_union
IFIT1	IFIT1	only_in_union
ZNF614	ZNF614	only_in_union
TF	TF	only_in_union
PDGFRA	PDGFRA	only_in_union
MIR628	mml-mir-628	only_in_union
MIR522	mml-mir-518e	only_in_union
WWP1	WWP1	only_in_union
ZNF616	ZNF616	only_in_union
VBP1	VBP1	only_in_union
GPN2	GPN2	only_in_union
MIR1185-1	mml-mir-1185-1	only_in_union
KIAA1328	KIAA1328	only_in_union
MIR3666	MIR3666	only_in_union
SNORD56	SNORD56	only_in_union
GLYATL1B	GLYATL1B	only_in_union
SNORD63	SNORD63	only_in_union
MIR139	MIR139	only_in_union
RPL7L1	RPL7L1	only_in_union
SNORD1A	SNORD1A	only_in_union
PPP2CB	PPP2CB	only_in_union
SNORD65C	SNORD65C	only_in_union
ARID1B	ARID1B	only_in_union
MIR770	mml-mir-770	only_in_union
SNORA11G	SNORA11G	only_in_union
MT1G	MT2A	only_in_union
FBXO17	FBXO17	only_in_union
BTF3L4	BTF3L4	only_in_union
TTK	TTK	only_in_union
MT1F	MT1F	only_in_union
RNU6ATAC6P	RNU6ATAC6P	only_in_union
SCARNA15	SCARNA15	only_in_union
MIR488	mml-mir-488	only_in_union
MIR452	MIR452	only_in_union
ggo-mir-181a-1	mml-mir-181a-1	only_in_union
ZNF527	ZNF527	only_in_union
SNORD114-18	SNORD114-18	only_in_union
SNORD113-6	SNORD113-6	only_in_union
PRC1	PRC1	only_in_union
R3HDM4	R3HDM4	only_in_union
DHTKD1	SEC61A2	only_in_union
MIR200A	mml-mir-200a	only_in_union
EIF5A2	EIF5A2	only_in_union
SNORD111B	SNORD111B	only_in_union
MIR455	mml-mir-455	only_in_union
SPATA31G1	SPATA31G1	only_in_union
ZNF549	ZNF549	only_in_union
COPS7A	COPS7A	only_in_union
SNORA61	SNORA61	only_in_union
SCARNA13	SCARNA13	only_in_union
TSC22D1	TSC22D1	only_in_union
ZNF706	ZNF706	only_in_union
USP54	USP54	only_in_union
ggo-mir-216	mml-mir-216a	only_in_union
INHBE	INHBE	only_in_union
SNORA58B	SNORA58B	only_in_union
ANK3	ANK3	only_in_union
OR2A5	OR2A5	only_in_union
TECTA	TBCEL	only_in_union
MIR5047	MIR5047	only_in_union
IFNA13	IFNA13	only_in_union
RNPS1	RNPS1	only_in_union
MGST1	MGST1	only_in_union
H2AZ1	H2AZ1	only_in_union
MIR1255B2	mml-mir-1255b	only_in_union
MIR346	MIR346	only_in_union
PSME3IP1	PSME3IP1	only_in_union
ggo-mir-196-2	mml-mir-196a-2	only_in_union
MIR26A2	mml-mir-26a-2	only_in_union
STIMATE	STIMATE	only_in_union
