A	B	source
GSK3B	gsk3b	only_in_union
RREB1	rreb1	only_in_union
CWF19L2	cwf19l2	only_in_union
SRGAP3	srgap3	only_in_union
CREB3L1	creb3l1	only_in_union
VPS4B	vps4b	only_in_union
wdr93	wdr93	only_in_union
ACSBG1	acsbg1	only_in_union
GPR101	gpr101	only_in_union
IPO11	ipo11	only_in_union
POU2F1	pou2f1	only_in_union
TERT	tert	only_in_union
TGM2	tgm2	only_in_union
SLCO3A1	slco3a1	only_in_union
UGT8	ugt8	only_in_union
COMMD3	commd3	only_in_union
RSRC2	rsrc2	only_in_union
PBK	pbk	only_in_union
DLGAP1	dlgap1	only_in_union
HMG20A	hmg20a	only_in_union
CRYM	crym	only_in_union
SLC12A4	slc12a4	only_in_union
UBR3	ubr3	only_in_union
mia2	mia2	only_in_union
hce2l1	XB5721468 [provisional]	only_in_union
NIPSNAP1	nipsnap1	only_in_union
ELF3	elf3	only_in_union
SOCS6	socs6	only_in_union
MC5R	mc5r	only_in_union
atp2b4	atp2b2	only_in_union
ADGRA3	adgra3	only_in_union
zgc:66484	XB5760632 [provisional:paox]	only_in_union
TAFA5	tafa5	only_in_union
AADAC	aadac	only_in_union
SLC38A11	slc38a11	only_in_union
SYNCRIP	syncrip	only_in_union
CHST12	chst12	only_in_union
WRNIP1	wrnip1	only_in_union
ISL2	isl2	only_in_union
CPNE2	cpne2	only_in_union
RORB	rorb	only_in_union
PRKCQ	prkcq	only_in_union
SMARCAD1	smarcad1	only_in_union
OCIAD2	ociad2	only_in_union
MAPRE3	mapre3	only_in_union
CNPY1	cnpy1	only_in_union
NPR3	npr3	only_in_union
PRPH2	prph2	only_in_union
FZD8	fzd8	only_in_union
RCC2	rcc2	only_in_union
NCAPG2	ncapg2	only_in_union
STMN3	stmn3	only_in_union
DCAF17	dcaf17	only_in_union
RRAD	rrad	only_in_union
FAM177A1	fam177a1	only_in_union
si:ch211-117c9.5	slc6a8l	only_in_union
QNG1	c9orf64	only_in_union
SQLE	sqle	only_in_union
cst14b.1	CSTA	only_in_union
SLC27A6	slc27a6	only_in_union
lrriq3	lrriq3	only_in_union
DKK3	dkk3	only_in_union
GXYLT2	gxylt2	only_in_union
cirop	CIROP	only_in_union
MIOX	miox	only_in_union
PATJ	patj	only_in_union
PWWP2A	pwwp2a	only_in_union
GRIP1	grip1	only_in_union
nphp4	nphp4.2	only_in_union
FOXO4	foxo4	only_in_union
mmp30	mmp13l	only_in_union
CBLB	cblb	only_in_union
CCNG2	ccng2	only_in_union
cldna	cldn4	only_in_union
CFL2	cfl2	only_in_union
CA6	ca6	only_in_union
SLC2A13	slc2a13	only_in_union
RTCA	rtca	only_in_union
TES	tes	only_in_union
CYTH3	cyth3	only_in_union
tapbp.1	tapbp	only_in_union
TG	tg	only_in_union
LHX2	lhx2	only_in_union
SLC36A1	slc36a1	only_in_union
ATG9A	atg9a	only_in_union
ATF3	atf3	only_in_union
GPR27	gpr27	only_in_union
MIR204	xtr-mir-204-2	only_in_union
FARS2	fars2	only_in_union
IFT80	ift80	only_in_union
impa2	impa2	only_in_union
scn1lab	scn3a	only_in_union
AHCY	ahcy	only_in_union
SKOR1	skor1	only_in_union
RTTN	rttn	only_in_union
ubb	ubc	only_in_union
armc9	armc9	only_in_union
SP3	sp3	only_in_union
ARL6	arl6	only_in_union
PTCHD1	ptchd1	only_in_union
ifnphi2	ifn4	only_in_union
MC4R	MC4R	only_in_union
WIPI1	wipi1	only_in_union
car15	XB5797209 [provisional:car15]	only_in_union
CTNND1	ctnnd1	only_in_union
borcs6	borcs6	only_in_union
ITGA4	itga4	only_in_union
arhgef37	arhgef37	only_in_union
RGR	rgr	only_in_union
MIR223	xtr-mir-223	only_in_union
SLC16A7	slc16a7	only_in_union
RAP2A	rap2a	only_in_union
PAQR3	paqr3	only_in_union
PLEKHM3	plekhm3	only_in_union
ano10b	ano10l	only_in_union
mir124-1	xtr-mir-122	only_in_union
PIGS	pigs	only_in_union
IRF4	irf4	only_in_union
HSF2	hsf2	only_in_union
PDGFRB	pdgfrb	only_in_union
CACNA1I	cacna1i	only_in_union
PSMA5	psma5	only_in_union
EIF3B	eif3b	only_in_union
WASH6P	washc1	only_in_union
CHD7	chd7	only_in_union
cd68	omp	only_in_union
TBPL1	tbpl1	only_in_union
XPO7	xpo7	only_in_union
ABCB11	abcb11.2	only_in_union
hdr	tnfrsf25	only_in_union
UBTD1	ubtd1	only_in_union
DEF6	def6	only_in_union
ADAMTS5	adamts5	only_in_union
CYTL1	cytl1	only_in_union
dennd1c	dennd1c	only_in_union
BDNF	bdnf	only_in_union
INKA2	inka2	only_in_union
gna11b	lyve1	only_in_union
KBTBD8	kbtbd8	only_in_union
SAMD4A	samd4a	only_in_union
STXBP1	stxbp1	only_in_union
FABP3	fabp3	only_in_union
TMEM18	tmem18	only_in_union
RFXANK	rfxank	only_in_union
NOP58	nop58	only_in_union
prok1	PROK1	only_in_union
NAV3	nav3	only_in_union
CACNA1F	cacna1f	only_in_union
GATA3	gata3	only_in_union
USP47	usp47	only_in_union
faah	faah.1	only_in_union
CHRM3	chrm3	only_in_union
PPIG	ppig	only_in_union
PTPN2	ptpn2	only_in_union
STEAP3	steap3	only_in_union
SEC61G	sec61g	only_in_union
MIGA1	miga1	only_in_union
TNIP1	eif3c	only_in_union
METTL16	mettl16	only_in_union
si:ch211-235f12.5	klk15	only_in_union
CAMKMT	camkmt	only_in_union
palb2	palb2	only_in_union
htr2cl1	htr2c	only_in_union
USP33	usp33	only_in_union
CRIPT	cript	only_in_union
htra4	htra4	only_in_union
MDFIC2	MDFIC2	only_in_union
RGS5	rgs5	only_in_union
mir150	xtr-mir-150	only_in_union
DYSF	DYSF	only_in_union
NKX2-4	nkx2-4	only_in_union
kcnj11l	kcnj11	only_in_union
CNR1	cnr1	only_in_union
tlr20.3	tlr12	only_in_union
CREBL2	crebl2	only_in_union
IBTK	ibtk	only_in_union
mmp17b	mmp25	only_in_union
si:dkeyp-104h9.5	kiaa2013	only_in_union
GCM2	gcm2	only_in_union
MKX	mkx	only_in_union
ZC3H18	zc3h18	only_in_union
NAXD	naxd	only_in_union
gipr	gipr	only_in_union
SGPP2	sgpp2	only_in_union
OTX2	otx2	only_in_union
ADRB1	ADRB1	only_in_union
TPRKB	tprkb	only_in_union
MAP6	map6	only_in_union
ALKAL2	alkal2	only_in_union
snord29	SNORD29	only_in_union
DNAJC21	dnajc21	only_in_union
AK5	ak5	only_in_union
PRR18	PRR18	only_in_union
METTL21EP	mettl21ep	only_in_union
WSB2	wsb2	only_in_union
MLPH	mlph	only_in_union
ADCY5	adcy5	only_in_union
ELOVL2	elovl2	only_in_union
ZBTB46	zbtb46	only_in_union
WARS2	wars2	only_in_union
LYAR	lyar	only_in_union
TMEM150C	tmem150c	only_in_union
LRRC18	lrrc18	only_in_union
SLC10A1	slc10a1	only_in_union
NGFR	ngfr	only_in_union
CCDC85B	ccdc85b	only_in_union
GNA13	gna13	only_in_union
elovl8b	MGC115163	only_in_union
sox19a	sox15	only_in_union
LYSMD3	lysmd3	only_in_union
SMARCC1	smarcc1	only_in_union
NTRK3	ntrk3	only_in_union
RNF166	rnf166	only_in_union
HAUS3	haus3	only_in_union
TRIM13	trim13	only_in_union
TBCA	tbca	only_in_union
CDK19	cdk19	only_in_union
SOX9	sox9	only_in_union
VMP1	vmp1	only_in_union
CCZ1	ccz1b	only_in_union
ACSL5	acsl5	only_in_union
ZSWIM6	zswim6	only_in_union
ATP2B1	atp2b1	only_in_union
TWNK	twnk	only_in_union
HOXC12	hoxc12	only_in_union
TMEM260	tmem260	only_in_union
CWC22	cwc22	only_in_union
ANKFY1	ankfy1	only_in_union
B3GLCT	b3glct	only_in_union
SLC52A3	slc52a3	only_in_union
VIPR2	vipr2	only_in_union
NOP56	nop56	only_in_union
MARVELD1	marveld1	only_in_union
MAN1C1	man1c1	only_in_union
LACC1	lacc1	only_in_union
MAP2K1	map2k1	only_in_union
KIF1B	kif1b	only_in_union
STC2	stc2	only_in_union
fhip2b	fhip2b	only_in_union
CREB1	creb1	only_in_union
stxbp6l	stxbp6	only_in_union
SLC10A2	slc10a2	only_in_union
dre-mir-138	xtr-mir-138	only_in_union
E4F1	e4f1	only_in_union
PRORP	prorp	only_in_union
B3GNT2	b3gnt2	only_in_union
LIPC	lipc	only_in_union
TFAP4	tfap4	only_in_union
COA7	coa7	only_in_union
DOCK4	dock4	only_in_union
DFFB	dffb	only_in_union
SNTA1	snta1	only_in_union
rps6kal	rps6ka6	only_in_union
ZFR	zfr	only_in_union
COPZ2	copz2	only_in_union
adgrb2	adgrb2	only_in_union
GUCD1	gucd1	only_in_union
lmx1al	lmx1a	only_in_union
LPIN2	lpin2	only_in_union
LRRK2	lrrk2	only_in_union
GPR155	gpr155	only_in_union
RRM2	rrm2.2	only_in_union
SH3D19	sh3d19	only_in_union
ASB15	asb15	only_in_union
ASTN1	astn1	only_in_union
POT1	pot1	only_in_union
DHRS9	dhrs9	only_in_union
TTLL7	ttll7	only_in_union
ABI1	abi1	only_in_union
TMEM184A	tmem184a	only_in_union
GATB	gatb	only_in_union
CDC27	cdc27	only_in_union
DLX1	dlx1	only_in_union
TMEM26	tmem26	only_in_union
SPECC1L	specc1l	only_in_union
tubb5	tubb	only_in_union
PABPC1L	pabpc1l	only_in_union
PPFIA1	ppfia1	only_in_union
HEY2	hey2	only_in_union
IRF5	irf5	only_in_union
DCLRE1A	dclre1a	only_in_union
PSMB2	psmb2	only_in_union
NKIRAS2	nkiras2	only_in_union
TOP2B	top2b	only_in_union
nell3	NELL1	only_in_union
ADAMTS18	adamts18	only_in_union
CYP1B1	cyp1b1	only_in_union
HK1	hk1	only_in_union
cadm3	cadm3	only_in_union
MYZAP	myzap	only_in_union
ERBIN	erbin	only_in_union
ERP44	erp44	only_in_union
GFRA1	gfra1	only_in_union
PLCG1	plcg1	only_in_union
FGF4	fgf4	only_in_union
CNTN5	cntn5	only_in_union
ZCCHC14	zcchc14	only_in_union
PGBD5	pgbd5	only_in_union
PLXNB1	plxnb1	only_in_union
SH3BP5	sh3bp5	only_in_union
zgc:114130	XB5726464 [provisional:zfp36l1]	only_in_union
CTDSPL2	ctdspl2	only_in_union
U12	U12	only_in_union
slc8b1	slc8b1	only_in_union
RPSA2	rpsa	only_in_union
SYT2	syt2	only_in_union
LATS2	lats2	only_in_union
KIAA0930	kiaa0930	only_in_union
PRKAG1	prkag1	only_in_union
INIP	inip	only_in_union
LRTM1	lrtm1	only_in_union
TTC3	ttc3	only_in_union
FERRY3	c12orf4	only_in_union
PROM1	prom1	only_in_union
mir187	xtr-mir-187	only_in_union
ADAMTS3	adamts3	only_in_union
GRID2	grid2	only_in_union
MBOAT7	mboat7	only_in_union
PHEX	phex	only_in_union
si:ch73-41e3.7	XB6001422 [provisional]	only_in_union
tns2a	tns2	only_in_union
GATA5	gata5	only_in_union
ABCG5	abcg5	only_in_union
ALK	alk	only_in_union
GC	gc	only_in_union
FUT9	fut9	only_in_union
DFFA	dffa	only_in_union
rarres3	plaat4	only_in_union
SAMD10	SAMD10	only_in_union
HLTF	hltf	only_in_union
ST6GALNAC3	st6galnac3	only_in_union
glud1a	glud1	only_in_union
camkvl	XB22062963 [provisional:camkv]	only_in_union
tut4	tut4	only_in_union
GBA3	or51e1	only_in_union
cfap65	cfap65	only_in_union
ABCF2	abcf2	only_in_union
SCRT1	scrt2	only_in_union
FGFR3	fgfr3	only_in_union
TPRG1L	tprg1l	only_in_union
zgc:113425	XB5734924 [provisional]	only_in_union
IGF1	igf1	only_in_union
FAF2	faf2	only_in_union
FGF5	fgf5	only_in_union
USP34	usp34	only_in_union
LIN7A	lin7a	only_in_union
NME7	nme7	only_in_union
GSK3A	gsk3a	only_in_union
ARSG	arsg	only_in_union
FUT10	fut10	only_in_union
ALDH8A1	aldh8a1	only_in_union
ODF2	odf2	only_in_union
ZFYVE27	zfyve27	only_in_union
NCAPG	ncapg	only_in_union
CCDC28B	ccdc28b	only_in_union
CEP44	cep44	only_in_union
KAT7	kat7	only_in_union
nfil3-5	nfil3l	only_in_union
DENND2C	dennd2c	only_in_union
CAMK1D	camk1d	only_in_union
smc1b	smc1b	only_in_union
plin1	plin1	only_in_union
FRMD4A	frmd4a	only_in_union
FKBP9	fkbp9	only_in_union
MT-ND4	nd4	only_in_union
TAGAP	tagap	only_in_union
GRIP2	grip2	only_in_union
HPS1	hps1	only_in_union
KDM2B	kdm2b	only_in_union
ZBTB3	zbtb3	only_in_union
ANTXR2	antxr2	only_in_union
TECTA	tecta.1	only_in_union
PRKRA	prkra	only_in_union
il12bb	il12b	only_in_union
SNORD18	SNORD18	only_in_union
MARS1	mars1	only_in_union
MAN1A2	man1a2	only_in_union
SGCB	sgcb	only_in_union
CBR1	cbr1.3	only_in_union
FLVCR2	flvcr2	only_in_union
EPHA6	epha6	only_in_union
COPS9	cops9	only_in_union
STK38	stk38	only_in_union
VRK1	vrk1	only_in_union
TSPAN12	tspan12	only_in_union
AZIN1	azin1	only_in_union
WIF1	wif1	only_in_union
BCAS3	bcas3	only_in_union
PCDH15	pcdh15	only_in_union
spag17	spag17	only_in_union
LMNB1	lmnb1	only_in_union
GNPAT	gnpat	only_in_union
AKIRIN1	akirin1	only_in_union
ZNF217	znf217	only_in_union
GTF2A1L	gtf2a1l	only_in_union
STK3	stk3	only_in_union
RPL5	rpl5	only_in_union
IRX1	irx1	only_in_union
METTL9	mettl9	only_in_union
ENTR1	entr1	only_in_union
ZNF804A	znf804a	only_in_union
METTL21C	mettl21c	only_in_union
timm23a	timm23	only_in_union
THOC7	thoc7	only_in_union
OSGEPL1	osgepl1	only_in_union
CLTC	cltc	only_in_union
SRD5A1	srd5a1	only_in_union
ANKRD52	ankrd52	only_in_union
UBE2K	ube2k	only_in_union
PDC	pdc	only_in_union
GRTP1	grtp1	only_in_union
AVPR1A	avpr1a	only_in_union
secisbp2	secisbp2	only_in_union
BHMT	bhmt	only_in_union
SP8	sp8	only_in_union
METRNL	metrnl	only_in_union
GABRB3	gabrb3	only_in_union
shroom4	shroom4	only_in_union
LAMA1	lama1	only_in_union
PROZ	proz	only_in_union
slc16a2	slc16a2	only_in_union
sh2d4a	sh2d4a	only_in_union
EEF1AKMT2	eef1akmt2	only_in_union
BPTF	bptf	only_in_union
GRID1	grid1	only_in_union
SCNM1	scnm1	only_in_union
GABARAPL2	gabarapl2	only_in_union
ALKBH1	alkbh1	only_in_union
TMEM41A	tmem41a	only_in_union
ETNK1	etnk1	only_in_union
TAF1A	taf1a	only_in_union
SYDE2	syde2	only_in_union
TRIP12	trip12	only_in_union
CHMP6	chmp6	only_in_union
CEP85L	cep85l	only_in_union
ATG13	atg13	only_in_union
CARNMT1	nmrk1	only_in_union
GXYLT1	surf2	only_in_union
ADAMTS16	adamts16	only_in_union
ATP6V1B2	atp6v1b2	only_in_union
SRP9	srp9	only_in_union
MEF2D	mef2d	only_in_union
AAMDC	aamdc	only_in_union
DHX38	dhx38	only_in_union
TTPAL	ttpal	only_in_union
si:dkey-90l8.3	lmo4.2	only_in_union
KIAA0232	kiaa0232	only_in_union
DMRT1	dmrt1	only_in_union
LMO4	lmo4.1	only_in_union
ANXA1	anxa1.2	only_in_union
AOC3	aoc2	only_in_union
CRACD	cracd	only_in_union
DUSP1	dusp1	only_in_union
DCLK1	dclk1	only_in_union
SOX11	sox11	only_in_union
MTF2	mtf2	only_in_union
ANKRD13A	ankrd13a	only_in_union
POLQ	polq	only_in_union
FBXW8	fbxw8	only_in_union
IRX6	IRX6	only_in_union
smyhc1	myh6	only_in_union
CASP3	casp3.2	only_in_union
TEN1	ten1	only_in_union
si:ch211-136a13.1	hhipl1l	only_in_union
vtg2	vtga2	only_in_union
SETD7	setd7	only_in_union
adh5l	adh4	only_in_union
CRHBP	crhbp	only_in_union
SLC24A5	slc24a5	only_in_union
TMEM120B	tmem120b	only_in_union
RHOH	rhoh	only_in_union
parp14rs2.1	parp14.3	only_in_union
DENND1A	dennd1a	only_in_union
larp1b	larp1b	only_in_union
CHPT1	chpt1	only_in_union
DNAJA2	dnaja2	only_in_union
ASB7	asb7	only_in_union
MIR218-1	MIR218-1	only_in_union
JTB	jtb	only_in_union
ADAMTS9	adamts9	only_in_union
ONECUT1	onecut1	only_in_union
CA5B	ca5b	only_in_union
eef1a1l3	42Sp50	only_in_union
SARDH	sardh	only_in_union
BROX	brox	only_in_union
SNORD54	SNORD54	only_in_union
KCTD12	kctd12	only_in_union
SAV1	sav1	only_in_union
KPNA6	kpna6	only_in_union
RPL12	rpl12	only_in_union
GPM6A	gpm6a	only_in_union
si:dkeyp-69b9.3	myos	only_in_union
PPP1R12A	ppp1r12a	only_in_union
DMAC2L	dmac2l	only_in_union
MTMR11	mtmr11	only_in_union
FXYD6	fxyd6	only_in_union
aplf	aplf	only_in_union
SLCO1C1	slco1c1	only_in_union
NBAS	nbas	only_in_union
INTS15	c7orf26	only_in_union
CLXN	efcab1	only_in_union
LHX6	lhx6	only_in_union
sult3st5	XB5897337 [provisional]	only_in_union
LRGUK	lrguk	only_in_union
MXRA5	mxra5	only_in_union
vwa1	vwa1	only_in_union
MMP2	mmp2	only_in_union
MPP7	mpp7	only_in_union
KYAT1	kyat1	only_in_union
HDAC1	hdac1	only_in_union
ING3	ing3	only_in_union
ABCB9	abcb9	only_in_union
si:dkey-226m8.10	smarca2	only_in_union
FGF6	fgf6	only_in_union
C11H1orf50	c1orf50	only_in_union
MIR489	xtr-mir-489	only_in_union
cdx4	cdx4	only_in_union
CBX1	cbx1	only_in_union
tnxba	tnxb	only_in_union
ARHGEF28	arhgef28	only_in_union
MCOLN3	mcoln3	only_in_union
NKTR	nktr	only_in_union
GPC4	gpc4	only_in_union
TDRD6	tdrd6	only_in_union
itcha	dynlrb1	only_in_union
fam169ab	fam169a	only_in_union
NCOR2	ncor2	only_in_union
FAM184B	fam184b	only_in_union
ppp1caa	ppp1ca	only_in_union
CEMIP2	cemip2	only_in_union
ABCA4	abca4	only_in_union
KLF9	klf9	only_in_union
SLC44A5	slc44a5	only_in_union
PIBF1	pibf1	only_in_union
akap8l	akap8l	only_in_union
ACSL3	awat1	only_in_union
FAM43B	fam43b	only_in_union
EIF4G2	eif4g2	only_in_union
HS6ST1	hs6st1	only_in_union
FOXB1	foxb1	only_in_union
KCNMB2	kcnmb2	only_in_union
tecrl2b	mgc146850	only_in_union
sytl4	sytl4	only_in_union
CYFIP2	cyfip2	only_in_union
RAD51C	rad51c	only_in_union
TEFM	tefm	only_in_union
FLVCR1	flvcr1	only_in_union
dntt	dntt	only_in_union
FHL2	fhl2	only_in_union
FABP1	fabp1	only_in_union
DEGS2	degs2	only_in_union
aqp8a.2	aqp5	only_in_union
ANP32A	anp32a	only_in_union
FOXP4	foxp4	only_in_union
CLOCK	clock	only_in_union
MYLK3	mylk3	only_in_union
RPS24	rps24	only_in_union
UCK2	uck2	only_in_union
C9H2orf76	c2orf76	only_in_union
CCDC25	ccdc25	only_in_union
ttc16	ttc16	only_in_union
GPATCH1	gpatch1	only_in_union
NOX4	nox4	only_in_union
atp5mc1	atp5mc1	only_in_union
NRBF2	nrbf2	only_in_union
WDR17	wdr17	only_in_union
PPP1R14B	ppp1r14b	only_in_union
YY1	yy1	only_in_union
ZCRB1	zcrb1	only_in_union
TRIM71	trim71	only_in_union
DNASE2B	dnase2b	only_in_union
ZFHX3	zfhx3	only_in_union
MIR25	xtr-mir-25-1	only_in_union
JMJD6	jmjd6	only_in_union
AGMO	efhc1	only_in_union
dlc	dlc	only_in_union
pxdc1a	pxdc1	only_in_union
lamb4	lamb4	only_in_union
CLCN2	clcn2	only_in_union
MFSD12	XB5954422 [provisional]	only_in_union
BHLHE40	bhlhe40	only_in_union
C5H9orf85	c9orf85	only_in_union
NAV1	nav1	only_in_union
PCID2	pcid2	only_in_union
BICC1	bicc1	only_in_union
RGS20	rgs20	only_in_union
TBCD	tbcd	only_in_union
NEIL3	neil3	only_in_union
FAF1	faf1	only_in_union
TRPV4	trpv4	only_in_union
bod1l1	bod1l1	only_in_union
LMO3	lmo3	only_in_union
FOXN2	foxn2	only_in_union
ANKAR	ankar	only_in_union
vtcn1	vtcn1	only_in_union
SLC5A9	slc5a9	only_in_union
snx10b	snx10	only_in_union
SHISA2	shisa2	only_in_union
PGS1	rerg	only_in_union
TSPAN3	tspan3	only_in_union
ATP6AP2	atp6ap2	only_in_union
CP	cp	only_in_union
PIK3CB	pik3cb	only_in_union
HAS1	has1l	only_in_union
ADCY6	adcy6	only_in_union
CFAP96	c4orf47	only_in_union
PLEKHA8	plekha8	only_in_union
gjb7	ccdc14	only_in_union
DIS3	dis3	only_in_union
DOCK7	dock7	only_in_union
CPXM1	cpxm1	only_in_union
SLC1A4	slc1a4	only_in_union
DOLK	dolk	only_in_union
itih6	itih6	only_in_union
GNAI3	gnai3	only_in_union
PARD3	pard3	only_in_union
FOXL2	foxl2	only_in_union
SVBP	svbp	only_in_union
DNAH6	dnah6	only_in_union
AIMP1	aimp1	only_in_union
KLF6	klf6	only_in_union
PER3	per3	only_in_union
sult2st1	sult2b1	only_in_union
tjap1	tjap1	only_in_union
LRRC58	lrrc58	only_in_union
BCAT2	bcat2	only_in_union
ADORA2B	adora2b	only_in_union
mir93	xtr-mir-93a	only_in_union
HACD4	hacd4	only_in_union
ARSK	arsk	only_in_union
CCDC18	ccdc18	only_in_union
mir203b	xtr-mir-203	only_in_union
SPCS3	spcs3	only_in_union
CSRNP3	csrnp3	only_in_union
SYT11	syt11	only_in_union
NDRG1	ndrg1	only_in_union
CTBS	ctbs	only_in_union
DENND11	dennd11	only_in_union
KCNJ3	kcnj3	only_in_union
CCNB1	ccnb1	only_in_union
si:ch211-221n20.8	adgre2	only_in_union
fetub	fetub	only_in_union
MIR183	xtr-mir-183	only_in_union
aldh3b4	aldh3b1	only_in_union
PSMB9	psmb9	only_in_union
POLK	polk	only_in_union
C7H19orf12	c19orf12	only_in_union
snord79.2	SNORD79	only_in_union
SLC4A11	slc4a11	only_in_union
dtx4b	dtx4	only_in_union
EMX1	emx1	only_in_union
ITPRID2	itprid2	only_in_union
NHSL3	kiaa1522	only_in_union
SLC25A10	slc25a10	only_in_union
ARX	arx	only_in_union
pros1	pros1	only_in_union
CEP170	cep170	only_in_union
CBX8	cbx8	only_in_union
YIPF5	yipf5	only_in_union
mfsd1l	XB5829846 [provisional:mfsd1]	only_in_union
ASPN	aspn	only_in_union
PTCD2	ptcd2	only_in_union
HELZ	eaf2	only_in_union
TRAPPC12	trappc12	only_in_union
DST	dst	only_in_union
IRX5	irx5	only_in_union
ZZEF1	zzef1	only_in_union
PKN1	pkn1	only_in_union
FKBP7	fam166c	only_in_union
agbl1	agbl1	only_in_union
E2F7	e2f7	only_in_union
INTS12	ints12	only_in_union
PDS5A	pds5a	only_in_union
RGS13	rgs13	only_in_union
dapk2a	dapk2	only_in_union
TSC1	tsc1	only_in_union
ywhaqa	ywhaq	only_in_union
RAB30	rab30	only_in_union
si:ch211-63b16.4	cenpe	only_in_union
FST	fst	only_in_union
uba1	uba1	only_in_union
SNORA62	SNORA62	only_in_union
TTC32	ttc32	only_in_union
STX8	stx8	only_in_union
TFR2	tfr2	only_in_union
KCNJ1	kcnj1	only_in_union
TCAIM	tcaim	only_in_union
ST6GALNAC6	st6galnac6	only_in_union
KLHDC10	klhdc10	only_in_union
CNPY3	cnpy3	only_in_union
SLC33A1	pomp	only_in_union
POP4	pop4	only_in_union
LZTS3	lzts3	only_in_union
DAB1	dab1	only_in_union
TNNI2	tnni2	only_in_union
VKORC1	vkorc1	only_in_union
SCN8A	scn8a	only_in_union
MYCT1	myct1	only_in_union
PPAT	krt55	only_in_union
RUNX2	runx2	only_in_union
MYO6	myo6	only_in_union
ORAI1	orai2	only_in_union
ENO4	eno4	only_in_union
USF3	usf3	only_in_union
VASH2	vash2	only_in_union
PLCB4	plcb4	only_in_union
mlxipl	mlxipl	only_in_union
SPON2	spon2	only_in_union
krcp	XB5901661 [provisional:rabepk]	only_in_union
DHX15	dhx15	only_in_union
DCTN1	art5	only_in_union
CLVS2	clvs2	only_in_union
MCM6	mcm6	only_in_union
LRCH1	lrch1	only_in_union
JAK1	jak1	only_in_union
hnrnph1l	hnrnph1	only_in_union
cav4b	XB5932841 [provisional:cav2]	only_in_union
TRAF4	traf4	only_in_union
CISD2	cisd2	only_in_union
THSD7B	thsd7b	only_in_union
HOXC5	hoxc5	only_in_union
RAB3A	rab3a	only_in_union
PPID	ppid	only_in_union
mir16b	xtr-mir-16a	only_in_union
PSMG2	psmg2	only_in_union
MIR10A	xtr-mir-10a	only_in_union
EFNB2	efnb2	only_in_union
TRIM37	trim37	only_in_union
fbxl13	fbxl13	only_in_union
nt5c2b	nt5c2	only_in_union
tlcd4b	tlcd4.2	only_in_union
DDR2	ddr2	only_in_union
RPL11	rpl11	only_in_union
zpax4	zp2	only_in_union
PHF21A	phf21a	only_in_union
MEP1B	mep1b	only_in_union
CHRNE	chrne	only_in_union
ANK1	ank1	only_in_union
lrrc31	lrrc31	only_in_union
BAIAP2	baiap2	only_in_union
LRRC8A	lrrc8a	only_in_union
GRIA2	gria2	only_in_union
NR5A1	nr5a1	only_in_union
RNF217	rnf217	only_in_union
DBI	dbi	only_in_union
zdhhc21	zdhhc21	only_in_union
NCK2	nck2	only_in_union
P2RY13	p2ry13	only_in_union
ZNF644	znf644	only_in_union
VDR	vdr	only_in_union
SMIM20	smim20	only_in_union
