A	B	source
ADAM10	Adam10	only_in_union
MIR96	Mir96	only_in_union
C4orf36	1700016H13Rik	only_in_union
CDR2L	Cdr2l	only_in_union
RAP1GAP2	Rap1gap2	only_in_union
SNORD95	Gm25296	only_in_union
FAM47E	Fam47e	only_in_union
POLR1A	Polr1a	only_in_union
RELT	Relt	only_in_union
ASB6	Asb6	only_in_union
FAM114A1	Fam114a1	only_in_union
LRRC40	Lrrc40	only_in_union
NRG4	Nrg4	only_in_union
EGFLAM	Egflam	only_in_union
IQCK	Iqck	only_in_union
TNFRSF4	Tnfrsf4	only_in_union
RNU6-650P	Gm55662	only_in_union
JAKMIP1	Jakmip1	only_in_union
H2AC19	H2ac19	only_in_union
NCOR1	Ncor1	only_in_union
GALNT13	Galnt13	only_in_union
PTCD1	Ptcd1	only_in_union
OSBP2	Osbp2	only_in_union
R3HDM2	R3hdm2	only_in_union
MIER2	Mier2	only_in_union
RNU6-627P	Gm26166	only_in_union
HAVCR1	Havcr1	only_in_union
TMEM52B	Tmem52b	only_in_union
CD80	Cd80	only_in_union
RNU6-997P	Gm25898	only_in_union
TTLL12	Ttll12	only_in_union
GIMAP7	Gimap7	only_in_union
ATOSB	Atosb	only_in_union
CTBP2	Ctbp2	only_in_union
SNORD102	Gm25091	only_in_union
G3BP2	G3bp2	only_in_union
PRPSAP1	Prpsap1	only_in_union
PIP4K2A	Pip4k2a	only_in_union
KCNC2	Kcnc2	only_in_union
PCDHGA10	Pcdhga10	only_in_union
TAPT1	Tapt1	only_in_union
RBM4	Rbm4	only_in_union
SENP7	Senp7	only_in_union
DPH2	Dph2	only_in_union
ABRAXAS2	Abraxas2	only_in_union
ZFP62	Zfp62	only_in_union
RNU6-107P	Gm25563	only_in_union
VCF2	Vcf1	only_in_union
SNORD86	Gm23187	only_in_union
RHBDD2	Rhbdd2	only_in_union
ERICH6B	Erich6b	only_in_union
PBX3	Pbx3	only_in_union
SNORD68	Snord68	only_in_union
RNU6-1115P	Gm56091	only_in_union
ANKRD12	Ankrd12	only_in_union
MT-ND3	mt-Nd3	only_in_union
ATP5F1E	Atp5f1e	only_in_union
AP1G1	Ap1g1	only_in_union
SNORA71E	Gm25187	only_in_union
CHPF	Chpf	only_in_union
CBL	Cbl	only_in_union
PDAP1	Pdap1	only_in_union
JAK1	Jak1	only_in_union
ACADM	Acadm	only_in_union
CDC20B	Cdc20b	only_in_union
GHDC	Ghdc	only_in_union
SPMIP6	Spmip6	only_in_union
PPFIA1	Ppfia1	only_in_union
SMIM35	Smim35	only_in_union
CDC42EP2	Cdc42ep2	only_in_union
DIMT1	Dimt1	only_in_union
TIPRL	Tiprl	only_in_union
FCN1	Fcnb	only_in_union
RNU2-58P	Gm25106	only_in_union
ADGRF4	Adgrf4	only_in_union
SAMTOR	Bmt2	only_in_union
TBX3	Tbx3	only_in_union
U5	Gm25313	only_in_union
SNORD113-3	Gm24564	only_in_union
ZNF395	Zfp395	only_in_union
CORO1B	Coro1b	only_in_union
CALM2	Calm2	only_in_union
SLC25A4	Slc25a4	only_in_union
EPN3	Epn3	only_in_union
RNU6-314P	Gm22779	only_in_union
PLD5	Pld5	only_in_union
PRRX2	Prrx2	only_in_union
MIR144	Mir144	only_in_union
OR6K6	Or6k6	only_in_union
SNORD83A	Gm55357	only_in_union
PTPRN	Ptprn	only_in_union
RPL24	Rpl24	only_in_union
RNU1-52P	Gm25721	only_in_union
EEF1D	Eef1d	only_in_union
OR8G5	Or8g21	only_in_union
SNORA20	Snora20	only_in_union
C22orf39	2510002D24Rik	only_in_union
PLXND1	Plxnd1	only_in_union
MLANA	Mlana	only_in_union
OR2K2	Or2k2	only_in_union
SPMIP7	Spmip7	only_in_union
PTCH2	Ptch2	only_in_union
SNORD111	Snord111	only_in_union
SNORD70B	Gm26293	only_in_union
RGMA	Rgma	only_in_union
PPP2R5A	Ppp2r5a	only_in_union
CARMIL1	Carmil1	only_in_union
RNU6-129P	Gm55230	only_in_union
JAKMIP2	Jakmip2	only_in_union
TLR1	Tlr1	only_in_union
SNORD14C	Snord14c	only_in_union
RNU6-1329P	Gm23507	only_in_union
LIPT2	Lipt2	only_in_union
SNORA2C	Snora34	only_in_union
TRIM72	Trim72	only_in_union
CRTC1	Crtc1	only_in_union
STAMBPL1	Stambpl1	only_in_union
RPS19BP1	Rps19bp1	only_in_union
NLRX1	Nlrx1	only_in_union
RNU1-31P	Gm22220	only_in_union
NFE2L3	Nfe2l3	only_in_union
SIPA1L3	Sipa1l3	only_in_union
MYH7	Myh7	only_in_union
BRWD3	Brwd3	only_in_union
OR2A12	Or2a12	only_in_union
OGG1	Ogg1	only_in_union
BRF2	Brf2	only_in_union
GLB1L	Glb1l	only_in_union
KIF21B	Kif21b	only_in_union
MRPL35	Mrpl35	only_in_union
CCR5	Ccr5	only_in_union
MIR598	Mir598	only_in_union
RNU4-35P	Gm25104	only_in_union
MIR124-1	Mir124a-1	only_in_union
MIR192	Mir192	only_in_union
INO80E	Ino80e	only_in_union
MIR34C	Mir34c	only_in_union
NCAPG2	Ncapg2	only_in_union
GNS	Gns	only_in_union
STT3A	Stt3a	only_in_union
FAM241A	Fam241a	only_in_union
ZNF250	Zfp647	only_in_union
CSF2RA	Csf2ra	only_in_union
NRAS	Nras	only_in_union
NPFFR2	Npffr2	only_in_union
SNORD72	Snord72	only_in_union
GSPT2	Gspt2	only_in_union
CILP	Cilp	only_in_union
ATP6V1B1	Atp6v1b1	only_in_union
RNU6-633P	Gm24612	only_in_union
ROBO2	Robo2	only_in_union
ADAM29	Adam29	only_in_union
SNORA35B	Gm25107	only_in_union
MIR145	Mir145a	only_in_union
CPT1A	Cpt1a	only_in_union
MIR592	Mir592	only_in_union
C1QTNF6	C1qtnf6	only_in_union
RNU1-134P	Gm26505	only_in_union
CD160	Cd160	only_in_union
PDE7A	Pde7a	only_in_union
DNAH3	Dnah3	only_in_union
ZEB1	Zeb1	only_in_union
GNAT1	Gnat1	only_in_union
GLT8D2	Glt8d2	only_in_union
PTPRK	Ptprk	only_in_union
DSC2	Dsc2	only_in_union
ATG4D	Atg4d	only_in_union
REEP2	Reep2	only_in_union
CUL1	Cul1	only_in_union
AREL1	Arel1	only_in_union
ARL4A	Arl4a	only_in_union
IRX5	Irx5	only_in_union
CLIC5	Clic5	only_in_union
MIR1282	Gm22953	only_in_union
STBD1	Stbd1	only_in_union
ZNF510	Zfp819	only_in_union
DMRT3	Dmrt3	only_in_union
CIMIP2C	Cimip2c	only_in_union
MTHFD2L	Mthfd2l	only_in_union
NAGA	Naga	only_in_union
CPNE9	Cpne9	only_in_union
IL10RA	Il10ra	only_in_union
NOTO	Noto	only_in_union
FBLN2	Fbln2	only_in_union
MIR26A2	Mir26a-2	only_in_union
ADAM18	Adam18	only_in_union
RNU1-24P	Gm55115	only_in_union
SYNGR2	Syngr2	only_in_union
TMEM243	Tmem243	only_in_union
LONRF3	Lonrf3	only_in_union
NPR1	Npr1	only_in_union
SNORD96A	Snord96a	only_in_union
MIRLET7C	Mirlet7c-1	only_in_union
C9orf85	1110059E24Rik	only_in_union
URM1	Urm1	only_in_union
Metazoa_SRP	Gm26461	only_in_union
RNU6-1287P	Gm54753	only_in_union
AOC3	Aoc3	only_in_union
IBA57	Iba57	only_in_union
RNU6-765P	Gm22070	only_in_union
RNU6-807P	Gm24592	only_in_union
OR52K2	Or52k2	only_in_union
CFAP20	Cfap20	only_in_union
MIR541	Mir541	only_in_union
SLC41A2	Slc41a2	only_in_union
SNORD28	Gm24453	only_in_union
CAPZA1	Capza1b	only_in_union
IFNAR1	Ifnar1	only_in_union
SLC11A2	Slc11a2	only_in_union
TRIP13	Trip13	only_in_union
OR8D4	Or8d4	only_in_union
RNU6-374P	Gm25390	only_in_union
MCM3AP	Mcm3ap	only_in_union
MIR200A	Mir200a	only_in_union
RNU1-76P	Gm22866	only_in_union
TBC1D30	Tbc1d30	only_in_union
CAPN5	Capn5	only_in_union
CFAP68	Cfap68	only_in_union
STAR	Star	only_in_union
FCF1	Fcf1	only_in_union
WEE2	Wee2	only_in_union
SRPK2	Srpk2	only_in_union
U3	Snord3a	only_in_union
RPS6KC1	Rps6kc1	only_in_union
RNU6-710P	Gm23516	only_in_union
KPNA4	Kpna4	only_in_union
CPT1B	Cpt1b	only_in_union
RNU6-873P	Gm23676	only_in_union
CNTNAP2	Cntnap2	only_in_union
UBB	Ubb	only_in_union
SNORD71	Snord71	only_in_union
TOPORS	Topors	only_in_union
RNU2-53P	Gm23744	only_in_union
FABP9	Fabp9	only_in_union
CDC73	Cdc73	only_in_union
SNORD53	Snord53	only_in_union
TAF1	Taf1	only_in_union
MRPS11	Mrps11	only_in_union
FBXO33	Fbxo33	only_in_union
EXOC6B	Exoc6b	only_in_union
ATP6V0C	Atp6v0c	only_in_union
EPHA4	Epha4	only_in_union
ABHD12	Abhd12	only_in_union
MIR17	Mir17	only_in_union
SERPINB11	Serpinb11	only_in_union
SNORA58	Gm54509	only_in_union
SKP1	Skp1	only_in_union
TRA2A	Tra2a	only_in_union
CDC42BPB	Cdc42bpb	only_in_union
BIN3	Bin3	only_in_union
BUB1B	Bub1b	only_in_union
ATP6V0A4	Atp6v0a4	only_in_union
TMOD3	Tmod3	only_in_union
TNFRSF10B	Tnfrsf22	only_in_union
CCNB1IP1	Ccnb1ip1	only_in_union
LARP6	Larp6	only_in_union
TACC3	Tacc3	only_in_union
FGF18	Fgf18	only_in_union
ALDH1A3	Aldh1a3	only_in_union
MIR152	Mir152	only_in_union
GAD1	Gad1	only_in_union
MPLKIP	Mplkip	only_in_union
