A	B	source
SLC35B1	FAM117A	only_in_union
PRP4K	PRPF4B	only_in_union
SNORD26	SNORD26	only_in_union
GPRASP3	BHLHB9	only_in_union
ATP5F1D	ATP5D	only_in_union
MTMR7	MTMR7	only_in_union
SNORA53	SNORA53	only_in_union
KLHL23	PHOSPHO2-KLHL23	only_in_union
GAREM1	GAREM	only_in_union
mml-mir-122a	MIR122	only_in_union
SUGT1	SUGT1	only_in_union
mml-mir-199a-2	cja-mir-199-1	only_in_union
TMEM267	C5orf28	only_in_union
mml-mir-193b	cja-mir-193	only_in_union
NRAS	NRAS	only_in_union
RPL18	RPL18	only_in_union
EPCIP	C21orf62	only_in_union
mml-mir-767	cja-mir-767	only_in_union
DNAJC19	DNAJC19	only_in_union
mml-let-7f-2	MIRLET7F2	only_in_union
CD200R1	CD200R1	only_in_union
PYDC1	PYDC1	only_in_union
SEPHS1	SEPHS1	only_in_union
EEF2KMT	EEF2KMT	only_in_union
ADM2	ADM2	only_in_union
RAN	RAN	only_in_union
MARVELD3	MARVELD3	only_in_union
RXFP4	RXFP4	only_in_union
SNORA84	SNORA84	only_in_union
ZNF397	ZNF397	only_in_union
ERG28	C14orf1	only_in_union
MIR1251	cja-mir-1251	only_in_union
PFKP	PFKP	only_in_union
ZNF324	ZNF324	only_in_union
mml-mir-124a-2	cja-mir-124-2	only_in_union
DYNLL1	DYNLL1	only_in_union
IFT70A	TTC30B	only_in_union
RAB1B	RAB1B	only_in_union
NEK7	NEK7	only_in_union
PARP6	PARP6	only_in_union
SULT1A3	SULT1A3	only_in_union
PEBP1	PEBP1	only_in_union
CSTB	CSTB	only_in_union
PDLIM5	PDLIM5	only_in_union
PPP1R14C	PPP1R14C	only_in_union
TMEM183A	TMEM183A	only_in_union
POLR1B	POLR1B	only_in_union
DDIT3	DDIT3	only_in_union
RHOF	RHOF	only_in_union
SFXN2	WBP1L	only_in_union
C4orf52	C4orf52	only_in_union
RCN1	RCN1	only_in_union
SNORD114-11	SNORD114-11	only_in_union
C1QTNF5	C1QTNF5	only_in_union
MXRA5	MXRA5	only_in_union
SLC45A3	SLC45A3	only_in_union
IFRD2	IFRD2	only_in_union
SSX7	SSX4B	only_in_union
EIF2S2	EIF2S2	only_in_union
CAPN15	SOLH	only_in_union
ARFGAP3	ARFGAP3	only_in_union
COQ5	COQ5	only_in_union
SNORA67	SNORA67	only_in_union
C11H12orf43	C9H12orf43	only_in_union
mml-mir-505	cja-mir-505	only_in_union
MOB3C	MOB3C	only_in_union
SNORD39	SNORD39	only_in_union
mml-mir-301a	MIR301A	only_in_union
SERF2	SERF2	only_in_union
REPIN1	REPIN1	only_in_union
SLC25A42	SLC25A42	only_in_union
DPH2	DPH2	only_in_union
MRPL47	MRPL47	only_in_union
HGH1	HGH1	only_in_union
RLN2	RLN2	only_in_union
SNRPB	SNRPB	only_in_union
CRABP1	CRABP1	only_in_union
TSPAN13	TSPAN13	only_in_union
FAM72A	FAM72A	only_in_union
N4BP2L2	N4BP2L2	only_in_union
mml-mir-569	cja-mir-569	only_in_union
IBA57	IBA57	only_in_union
SLFN5	SLFN5	only_in_union
ZNF283	ZNF283	only_in_union
PBX1	PBX1	only_in_union
RPL22	RPL22	only_in_union
MIR760	MIR760	only_in_union
GLUD1	GLUD1	only_in_union
CAST	CAST	only_in_union
RASL11A	RASL11A	only_in_union
TCEAL4	TCEAL4	only_in_union
KYAT1	CCBL1	only_in_union
ASAH2	ASAH2	only_in_union
SNORA19	SNORA19	only_in_union
CLSTN3	CLSTN3	only_in_union
CDK20	CDK20	only_in_union
TGIF2	TGIF2	only_in_union
TNFSF15	TNLG1B	only_in_union
COQ9	COQ9	only_in_union
SLC38A8	SLC38A8	only_in_union
GCSH	GCSH	only_in_union
SNORA73	SNORA73	only_in_union
SNORD19	SNORD19	only_in_union
CIDEA	CIDEA	only_in_union
INTS5	INTS5	only_in_union
SNORD79	SNORD79	only_in_union
SEPTIN2	SEPTIN2	only_in_union
CLEC4D	CLEC4D	only_in_union
mml-mir-216a	cja-mir-216a	only_in_union
GPR108	GPR108	only_in_union
SNORD45C	SNORD45C	only_in_union
AFMID	AFMID	only_in_union
CPPED1	CPPED1	only_in_union
SNORD5	SNORD5	only_in_union
THAP12	PRKRIR	only_in_union
MATCAP1	KIAA0895L	only_in_union
ALDH9A1	ALDH9A1	only_in_union
CELF3	CELF3	only_in_union
ZNF19	ZNF19	only_in_union
ADIPOR1	ADIPOR1	only_in_union
FDFT1	FDFT1	only_in_union
CDK18	CDK18	only_in_union
MPZL1	MPZL1	only_in_union
PRSS55	PRSS55	only_in_union
mml-mir-367	cja-mir-367	only_in_union
NICOL1	C4orf48	only_in_union
IFNL3	IFNL3	only_in_union
TBC1D9B	TBC1D9B	only_in_union
RPL30	RPL30	only_in_union
STT3A	STT3A	only_in_union
CCDC90B	CCDC90B	only_in_union
NKAIN1	NKAIN1	only_in_union
PAPOLA	PAPOLA	only_in_union
mml-mir-770	cja-mir-770	only_in_union
PDZD4	PDZD4	only_in_union
RBP7	RBP7	only_in_union
RPL9	RPL9	only_in_union
CNOT11	C2orf29	only_in_union
SEC61A2	DHTKD1	only_in_union
IGF2	IGF2	only_in_union
ALG1	ALG1	only_in_union
SNORA1	SNORA1	only_in_union
GHITM	GHITM	only_in_union
SLC6A8	SLC6A8	only_in_union
SNORD126	SNORD126	only_in_union
SNORA31	SNORA31	only_in_union
RPS13	RPS13	only_in_union
MRGPRX1	MRGPRX1	only_in_union
ERBB3	ERBB3	only_in_union
DRC12	CCDC153	only_in_union
SNORA46	SNORA46	only_in_union
COMMD1	COMMD1	only_in_union
LARP4B	LARP4B	only_in_union
IL3RA	IL3RA	only_in_union
SPMIP6	C9orf24	only_in_union
ZFP90	ZFP90	only_in_union
GPS1	GPS1	only_in_union
NUDT11	NUDT11	only_in_union
mml-mir-92a-2	cja-mir-92a-1	only_in_union
CXXC1	CXXC1	only_in_union
mml-mir-494	cja-mir-494	only_in_union
SNORD90	SNORD90	only_in_union
CRYBB2	CRYBB3	only_in_union
GML	GML	only_in_union
RTRAF	RTRAF	only_in_union
PFDN1	PFDN1	only_in_union
HAPSTR1	C16orf72	only_in_union
RAET1E	RAET1E	only_in_union
SNORA65	SNORA65	only_in_union
WDR74	WDR74	only_in_union
RPE	RPE	only_in_union
PRDX6	PRDX6	only_in_union
SNORD104	SNORD104	only_in_union
SPCS2	SPCS2	only_in_union
SNORD38D	SNORD38D	only_in_union
SLC25A30	SLC25A30	only_in_union
MYBL1	MYBL1	only_in_union
SNORD88B	SNORD88B	only_in_union
ZNF689	ZNF689	only_in_union
SVEP1	SVEP1	only_in_union
ALG9	ALG9	only_in_union
SCGB1D4	SCGB1D4	only_in_union
MRPL10	SCRN2	only_in_union
GLIPR2	GLIPR2	only_in_union
PGM1	EFCAB7	only_in_union
FAM174C	C19orf24	only_in_union
SNORD36	SNORD36	only_in_union
TGIF1	TGIF1	only_in_union
BOD1	BOD1	only_in_union
SELENOO	SELENOO	only_in_union
TUBB3	TUBB3	only_in_union
CALHM5	FAM26E	only_in_union
CAMK2A	CAMK2A	only_in_union
MIR330	cja-mir-330	only_in_union
DGKD	DGKD	only_in_union
LDHC	LDHC	only_in_union
COPS7B	COPS7B	only_in_union
SNORD113-9	SNORD113-9	only_in_union
UXS1	UXS1	only_in_union
H2AC20	HIST2H2AC	only_in_union
SLC7A10	SLC7A10	only_in_union
HSP90AB1	HSP90AB1	only_in_union
CADPS	CADPS	only_in_union
MAPK13	MAPK13	only_in_union
SNORD114-3	SNORD114-3	only_in_union
MTRFR	MTRFR	only_in_union
ZSCAN23	ZSCAN23	only_in_union
mml-mir-759	cja-mir-759	only_in_union
ZFP92	ZFP92	only_in_union
SNORD70B	SNORD70B	only_in_union
SNORA69	SNORA69	only_in_union
RPL39	RPL39	only_in_union
CFAP96	C4orf47	only_in_union
CACNG3	CACNG3	only_in_union
SELENOI	DRC1	only_in_union
ZNF224	ZNF224	only_in_union
PTPMT1	PTPMT1	only_in_union
TOGARAM2	TOGARAM2	only_in_union
KIF16B	KIF16B	only_in_union
HOXA6	HOXA6	only_in_union
SAA1	SAA1	only_in_union
BRIX1	BRIX1	only_in_union
NHSL3	KIAA1522	only_in_union
ADAMTSL3	ADAMTSL3	only_in_union
LAPTM4A	LAPTM4A	only_in_union
SNORD113-4	SNORD113-4	only_in_union
RRM1	RRM1	only_in_union
TUBB	TUBB	only_in_union
PSPH	PSPH	only_in_union
ROS1	ROS1	only_in_union
MED24	MED24	only_in_union
TNFSF12	TNFSF12	only_in_union
UCHL1	UCHL1	only_in_union
SNORD50B	SNORD50B	only_in_union
TRBV28	TRBV28	only_in_union
DPP3	DPP3	only_in_union
OVGP1	OVGP1	only_in_union
RHOA	RHOA	only_in_union
NXT1	NXT1	only_in_union
DHRS4	DHRS4	only_in_union
MIA2	MIA2	only_in_union
DMAP1	DMAP1	only_in_union
TAFAZZIN	TAZ	only_in_union
FAM131B	FAM131B	only_in_union
COQ7	COQ7	only_in_union
mml-mir-124a-1	MIR124-2	only_in_union
SNORD114-9	SNORD114-9	only_in_union
LCE1F	LCE1F	only_in_union
CFAP126	CFAP126	only_in_union
TSPAN17	TSPAN17	only_in_union
SNORA20	SNORA20	only_in_union
U3	U3	only_in_union
SNORA5C	SNORA5C	only_in_union
POLR2D	POLR2D	only_in_union
MCEE	MCEE	only_in_union
SNORD70	SNORD70	only_in_union
mml-mir-143	MIR143	only_in_union
RGCC	RGCC	only_in_union
KCND3	KCND3	only_in_union
GARIN5A	GARIN5A	only_in_union
SNORD59A	SNORD59A	only_in_union
SNORD114-13	SNORD114-13	only_in_union
ARL6	CRYBG3	only_in_union
SNORD52	SNORD52	only_in_union
CEP192	CEP192	only_in_union
SNORA30B	SNORA30B	only_in_union
COX8C	COX8C	only_in_union
SERP2	SERP2	only_in_union
SNORA14A	SNORA14A	only_in_union
mml-mir-144	cja-mir-144	only_in_union
SNORA38	SNORA38	only_in_union
CTNNA1	CTNNA1	only_in_union
IRGC	IFGGE	only_in_union
CENPX	STRA13	only_in_union
NDUFA1	NDUFA1	only_in_union
NOPCHAP1	NOPCHAP1	only_in_union
TPD52L1	TPD52L1	only_in_union
PGAM4	PGAM4	only_in_union
HOPX	HOPX	only_in_union
RAD23A	RAD23A	only_in_union
CGA	GPA1	only_in_union
SMIM2	SMIM2	only_in_union
ZNF226	ZNF226	only_in_union
HTR3C	HTR3C	only_in_union
H2BC12	HIST1H2BK	only_in_union
GIMAP1	GIMAP1	only_in_union
CDK11B	CDK11B	only_in_union
H1-0	H1F0	only_in_union
STRIT1	STRIT1	only_in_union
RCN3	RCN3	only_in_union
CENATAC	CCDC84	only_in_union
RAB4B	RAB4B	only_in_union
MRPL36	MRPL36	only_in_union
SNORD28	SNORD28	only_in_union
CXCL3	CXCL2	only_in_union
SNORD29	SNORD29	only_in_union
SFTPA1	SFTPA2	only_in_union
VAMP5	VAMP5	only_in_union
SIN3B	SIN3B	only_in_union
SNORD99	SNORD99	only_in_union
LUC7L	LUC7L	only_in_union
KHDRBS3	KHDRBS3	only_in_union
GRM4	GRM4	only_in_union
PLEKHA1	PLEKHA1	only_in_union
KRAS	KRAS	only_in_union
ORC2	ORC2	only_in_union
PYY	PYY	only_in_union
ZDHHC14	ZDHHC14	only_in_union
CCNT2	CCNT2	only_in_union
APOC1	APOC1	only_in_union
MIS18A	MIS18A	only_in_union
SNORA68B	SNORA68B	only_in_union
ERICH2	ERICH2	only_in_union
SNORD1C	SNORD1C	only_in_union
SPINLW1	EPPIN	only_in_union
mml-mir-616	cja-mir-616	only_in_union
C4H6orf52	C6orf52	only_in_union
FAM177B	FAM177B	only_in_union
COMMD4	COMMD4	only_in_union
ZNF514	MRPS5	only_in_union
ADSS2	ADSS	only_in_union
SNORD101	SNORD101	only_in_union
SNORA4	SNORA4	only_in_union
RUFY3	ENAM	only_in_union
PAK3	PAK3	only_in_union
mml-mir-100	MIR100	only_in_union
SNORD16	SNORD16	only_in_union
CACYBP	CACYBP	only_in_union
NATD1	C17orf103	only_in_union
CNTNAP2	CNTNAP2	only_in_union
LIMD2	LIMD2	only_in_union
NUP54	NUP54	only_in_union
MIR151A	MIR151A	only_in_union
VEGFB	VEGFB	only_in_union
mml-mir-873	MIR873	only_in_union
PPP1R2	PPP1R2	only_in_union
STARD3NL	STARD3NL	only_in_union
SNORD4A	SNORD4A	only_in_union
H3-3A	H3F3A	only_in_union
SNORD33	SNORD33	only_in_union
ANXA11	ANXA11	only_in_union
GABRR3	GABRR3	only_in_union
SNORD22	SNORD22	only_in_union
CNPY1	CNPY1	only_in_union
FERRY3	C12orf4	only_in_union
TEKT4	TEKT4	only_in_union
CDY	CDY	only_in_union
ASRGL1	ASRGL1	only_in_union
SNORD19B	SNORD19B	only_in_union
CBLN2	CBLN2	only_in_union
LOXL2	LOXL2	only_in_union
TLK2	TLK2	only_in_union
MIR598	cja-mir-598	only_in_union
CASP7	CASP7	only_in_union
SNORA74	SNORA74	only_in_union
UBE2D2	UBE2D2	only_in_union
5_8S_rRNA	5_8S_rRNA	only_in_union
ABCG2	ABCG2	only_in_union
mml-mir-136	MIR136	only_in_union
MOB3A	MOB3A	only_in_union
MRPL43	MRPL43	only_in_union
GAR1	GAR1	only_in_union
mml-mir-942	cja-mir-942	only_in_union
FAM227B	FAM227B	only_in_union
PCDH18	PCDH18	only_in_union
SNORD94	SNORD94	only_in_union
SRSF9	SRSF9	only_in_union
PGAM1	PGAM1	only_in_union
TAAR1	taar1	only_in_union
CYCS	CYCS	only_in_union
SNORA17B	SNORA17B	only_in_union
TYW1	TYW1	only_in_union
mml-mir-342	cja-mir-342	only_in_union
UBL5	UBL5	only_in_union
MTNAP1	C17orf80	only_in_union
ILF2	ILF2	only_in_union
EXOC3L2	EXOC3L2	only_in_union
SNORD88C	SNORD88C	only_in_union
CD302	CD302	only_in_union
mml-mir-652	MIR652	only_in_union
CT47C1	CT47C1	only_in_union
RNase_MRP	RNase_MRP	only_in_union
NOM1	NOM1	only_in_union
LYSMD2	LYSMD2	only_in_union
PTGES	PTGES	only_in_union
TSFM	TSFM	only_in_union
GNL2	RSPO1	only_in_union
MORN5	MORN5	only_in_union
ARHGEF33	ARHGEF33	only_in_union
MAP2K4	MAP2K4	only_in_union
MTCL2	SOGA1	only_in_union
SNORD71	SNORD71	only_in_union
mml-mir-9-3	MIR9-3	only_in_union
SNORA12	SNORA12	only_in_union
RPL4	RPL4	only_in_union
PDGFD	PDGFD	only_in_union
ZNF599	ZNF599	only_in_union
SNORA36C	SNORA36C	only_in_union
AGGF1	PDE8B	only_in_union
mml-mir-208a	cja-mir-208a-1	only_in_union
ZFAND1	ZFAND1	only_in_union
LRATD1	FAM84A	only_in_union
TRAPPC14	C7orf43	only_in_union
PER1	PER1	only_in_union
SNORD6	SNORD6	only_in_union
ZNF584	ZNF584	only_in_union
mml-mir-190a	cja-mir-190a	only_in_union
CHRAC1	CHRAC1	only_in_union
PPP1CC	PPP1CC	only_in_union
STYXL1	STYXL1	only_in_union
NDUFAF2	NDUFAF2	only_in_union
U12	U12	only_in_union
CGB8	CGB	only_in_union
GEMIN7	GEMIN7	only_in_union
SETD9	C5ORF35	only_in_union
MAFK	MAFK	only_in_union
RBM25	RBM25	only_in_union
TEX56P	C4H6orf201	only_in_union
MIR335	cja-mir-335	only_in_union
MED28	MED28	only_in_union
NUP50	NUP50	only_in_union
HTR3E	HTR3E	only_in_union
CYP3A7	CYP3A4	only_in_union
FGF9	FGF9	only_in_union
SNORA40	SNORA40	only_in_union
AKIRIN1	AKIRIN1	only_in_union
SNORD113-7	SNORD113-7	only_in_union
SNORA35B	SNORA35B	only_in_union
NSMAF	NSMAF	only_in_union
SNORD114-20	SNORD114-20	only_in_union
SNORA20B	SNORA20B	only_in_union
TFDP2	TFDP2	only_in_union
MARCKSL1	MARCKSL1	only_in_union
SNORD67	SNORD67	only_in_union
NDUFA5	NDUFA5	only_in_union
ACCSL	ACCSL	only_in_union
THOC2	THOC2	only_in_union
DEFB108B	DEFB108B	only_in_union
SNORD108	SNORD108	only_in_union
PABPC4	PABPC4	only_in_union
MYL6	MYL6	only_in_union
MIR101-2	MIR101-2	only_in_union
LTA	TNLG1E	only_in_union
COPZ1	COPZ1	only_in_union
NDRG3	NDRG3	only_in_union
POLR2G	POLR2G	only_in_union
TMEM14B	TMEM14C	only_in_union
TNFRSF11A	TNFRSF11A	only_in_union
KLK8	KLK7	only_in_union
GASK1A	GASK1A	only_in_union
TMEM263	C12orf23	only_in_union
g6g-ly6g6d	LY6G6F	only_in_union
ITPK1	ITPK1	only_in_union
GGT1	GGT1	only_in_union
FGD6	FGD6	only_in_union
LAT	LAT	only_in_union
KYAT3	KYAT3	only_in_union
SNORA25	SNORA25	only_in_union
SNORA11F	SNORA11F	only_in_union
GALT	IL11RA	only_in_union
GSTK1	TMEM139	only_in_union
MYO15A	MYO15A	only_in_union
PKD1L1	PKD1L1	only_in_union
U7	U7	only_in_union
IGF2BP3	IGF2BP3	only_in_union
CCNQ	CCNQ	only_in_union
mml-mir-15b	cja-mir-15b	only_in_union
CERS5	LIMA1	only_in_union
SNORD83	SNORD83	only_in_union
FXYD5	FXYD5	only_in_union
SCARNA18B	SCARNA18B	only_in_union
ZPR1	ZNF259	only_in_union
PRSS36	PRSS36	only_in_union
MED29	MED29	only_in_union
ACKR4	CCRL1	only_in_union
SNORA80E	SNORA80E	only_in_union
TRIO	TRIO	only_in_union
GNRHR2	GNRHR2	only_in_union
PGAP2	PGAP2	only_in_union
TMEM201	TMEM201	only_in_union
SNORD53	SNORD53	only_in_union
MRPS33	MRPS33	only_in_union
RAB5C	KAT2A	only_in_union
BIVM	ERCC5	only_in_union
XNDC1	XNDC1N	only_in_union
mml-mir-489	cja-mir-489	only_in_union
C8orf89	C8orf89	only_in_union
mml-mir-105-1	cja-mir-105	only_in_union
SNORD51	SNORD51	only_in_union
mml-mir-10a	MIR10A	only_in_union
TPD52L2	TPD52L2	only_in_union
VIPR2	VIPR2	only_in_union
mml-mir-194-1	cja-mir-194	only_in_union
PARVA	PARVA	only_in_union
mml-mir-675	cja-mir-675	only_in_union
EFCAB14	EFCAB14	only_in_union
AAAS	AAAS	only_in_union
PPIC	PPIC	only_in_union
GABARAPL2	GABARAPL2	only_in_union
CIB4	CIB4	only_in_union
ATXN3	ATXN3	only_in_union
MRPL1	MRPL1	only_in_union
RHCE	RHCE	only_in_union
AGPAT5	AGPAT5	only_in_union
IFT20	IFT20	only_in_union
CRAMP1	CRAMP1L	only_in_union
BEX1	BEX2	only_in_union
KLK13	KLK13	only_in_union
SNORD18	SNORD18	only_in_union
ZNF669	ZNF669	only_in_union
TAF1	TAF1	only_in_union
CYP4V2	FAM149A	only_in_union
ISCU	ISCU	only_in_union
SNORA11	SNORA11	only_in_union
MAMU-E	HLA-E	only_in_union
CRAT	CRAT	only_in_union
SNRPG	SNRPG	only_in_union
SNORD35A	SNORD35A	only_in_union
SNORD62	SNORD62	only_in_union
mml-mir-544	cja-mir-544	only_in_union
CSMD2	CSMD2	only_in_union
CFAP263	CCDC113	only_in_union
SNORA66	SNORA66	only_in_union
ASPA	ASPA	only_in_union
FKBP1A	FKBP1A	only_in_union
SNRPC	SNRPC	only_in_union
RDH13	RDH13	only_in_union
DYNLT5	TCTEX1D1	only_in_union
AAMDC	AAMDC	only_in_union
UGT2B7	UGT2B52	only_in_union
MIR1282	MIR1282	only_in_union
ACAD10	ACAD10	only_in_union
SNRNP40	SNRNP40	only_in_union
SNORA48	SNORA48	only_in_union
MIR128-1	MIR128-1	only_in_union
OR10H1	OR10H1	only_in_union
GFUS	TSTA3	only_in_union
MRPL57	MRPL57	only_in_union
mml-mir-542	cja-mir-542	only_in_union
PAK1IP1	PAK1IP1	only_in_union
SF3B6	SF3B14	only_in_union
PDE11A	PDE11A	only_in_union
HEXIM2	HEXIM2	only_in_union
mml-mir-320a	MIR320A	only_in_union
TMEM41A	LIPH	only_in_union
DMAC2	DMAC2	only_in_union
STUB1	STUB1	only_in_union
SNORA48B	SNORA48B	only_in_union
SAR1B	SAR1B	only_in_union
NUS1	NUS1	only_in_union
S100A11	S100A11	only_in_union
KRT75	KRT75	only_in_union
mml-mir-431	MIR431	only_in_union
YWHAB	YWHAB	only_in_union
BST2	BST2	only_in_union
CD300A	CD300A	only_in_union
ZNF235	ZNF235	only_in_union
C4H6orf62	C6orf62	only_in_union
mml-mir-135a-2	MIR135A2	only_in_union
SNORD46	SNORD46	only_in_union
SNORA28	SNORA28	only_in_union
AP1S2	AP1S2	only_in_union
ACAA1	ACAA1	only_in_union
POP4	POP4	only_in_union
MARCHF4	MARCH4	only_in_union
PPP4C	PPP4C	only_in_union
FKBP14	FKBP14	only_in_union
CALM1	CALM3	only_in_union
TENM3	TENM3	only_in_union
CADM3	CADM3	only_in_union
CDH7	CDH7	only_in_union
PABPN1L	PABPN1L	only_in_union
RBPJL	RBPSUHL	only_in_union
MYL2	MYL2	only_in_union
TRAPPC2	TRAPPC2	only_in_union
RIN1	RIN1	only_in_union
SNORD74B	SNORD74B	only_in_union
MIR3661	MIR3661	only_in_union
NHP2	NHP2	only_in_union
CTRB2	CTRB1	only_in_union
AHRR	AHRR	only_in_union
UGDH	UGDH	only_in_union
SNORD72	SNORD72	only_in_union
STAMBPL1	STAMBPL1	only_in_union
SNRPD2	SNRPD2	only_in_union
EOLA2	CXorf40A	only_in_union
SNORA80C	SNORA80C	only_in_union
TRAF7	TRAF7	only_in_union
SNORD45A	SNORD45A	only_in_union
TALDO1	TALDO1	only_in_union
ZNF263	ZNF263	only_in_union
PANK1	PANK1	only_in_union
MZF1	ZNF672	only_in_union
TMEM35A	TMEM35	only_in_union
DDX18	DDX18	only_in_union
RPGR	RPGR	only_in_union
SNORA30	SNORA30	only_in_union
mml-mir-137	MIR137	only_in_union
TMEM250	C9orf69	only_in_union
ZNF74	ZNF74	only_in_union
CABP1	CABP1	only_in_union
SNORA2B	SNORA2B	only_in_union
GTPBP6	GTPBP6	only_in_union
CCNO	CCNO	only_in_union
FHL1	FHL1	only_in_union
HOXA13	HOXA13	only_in_union
MIR3610	MIR3610	only_in_union
KITLG	KITLG	only_in_union
POLDIP3	POLDIP3	only_in_union
SNORD10	SNORD10	only_in_union
DLL1	DLL1	only_in_union
mml-mir-181b-2	cja-mir-181b-2	only_in_union
SH3GL2	SH3GL2	only_in_union
RAMAC	FAM103A1	only_in_union
MRPL15	MRPL15	only_in_union
mml-mir-98	MIR98	only_in_union
XK	XK	only_in_union
SLC11A2	SLC11A2	only_in_union
SNORD13E	SNORD13E	only_in_union
SNORD102	SNORD102	only_in_union
DDX55	DDX55	only_in_union
PLPP6	PPAPDC2	only_in_union
CYP2A29	CYP2A7	only_in_union
MIR29A	cja-mir-29a	only_in_union
CLIC4	CLIC4	only_in_union
SNORD61	SNORD61	only_in_union
mml-mir-491	cja-mir-491	only_in_union
CCDC179	CCDC179	only_in_union
TMBIM6	TMBIM6	only_in_union
BCL2L13	BCL2L13	only_in_union
MIR199B	MIR199B	only_in_union
mml-mir-506	cja-mir-506	only_in_union
CD320	NDUFA7	only_in_union
SNORD54	SNORD54	only_in_union
RPS25	RPS25	only_in_union
ZNF682	ZNF682	only_in_union
C6	C6	only_in_union
TRMT5	TRMT5	only_in_union
mml-mir-127	MIR127	only_in_union
ACTG2	ACTG2	only_in_union
GSTM3	GSTM3	only_in_union
KIF4A	KIF4A	only_in_union
SLC25A6	SLC25A6	only_in_union
ZNF331	ZNF331	only_in_union
SNORD31	SNORD31	only_in_union
PLCXD1	PLCXD1	only_in_union
SLC39A12	SLC39A12	only_in_union
FAM241B	C10orf35	only_in_union
GRP	GRP	only_in_union
STX10	STX10	only_in_union
DMGDH	DMGDH	only_in_union
CLIC1	CLIC1	only_in_union
U6	U6	only_in_union
RBMX	RBMX	only_in_union
GRAMD2A	GRAMD2	only_in_union
STEAP1	STEAP1	only_in_union
SNORA59A	SNORA59A	only_in_union
mml-mir-208b	MIR208B	only_in_union
MIRLET7C	MIRLET7C	only_in_union
ZNF354C	ZNF354C	only_in_union
SNURF	SNURF	only_in_union
SMUG1	SMUG1	only_in_union
SNORA75	SNORA75	only_in_union
CLSTN1	CLSTN1	only_in_union
mml-mir-140	cja-mir-140	only_in_union
EEF1G	EEF1G	only_in_union
BIRC7	BIRC7	only_in_union
ESD	ESD	only_in_union
TSPY2	TSPY	only_in_union
C20H16orf74	C20H16orf74	only_in_union
PTDSS2	PTDSS2	only_in_union
ZNF425	ZNF425	only_in_union
SNORA54	SNORA54	only_in_union
mml-mir-500a	MIR500A	only_in_union
TIMP2	TIMP2	only_in_union
HAUS6	HAUS6	only_in_union
EML2	EML2	only_in_union
TAAR5	taar5	only_in_union
TVP23B	TVP23C	only_in_union
SNORD69	SNORD69	only_in_union
TMEM254	TMEM254	only_in_union
CCDC56	COA3	only_in_union
mml-mir-125a	MIR125A	only_in_union
HACD1	PTPLA	only_in_union
C11H12orf54	C12orf54	only_in_union
SAMSN1	SAMSN1	only_in_union
CARHSP1	CARHSP1	only_in_union
PRSS50	PRSS50	only_in_union
SNORD114-7	SNORD114-24	only_in_union
DCTPP1	DCTPP1	only_in_union
CYP4F2	CYP4F12	only_in_union
SNORD86	SNORD86	only_in_union
MDFIC	MDFIC	only_in_union
SNORD38A	SNORD38A	only_in_union
DENND10	DENND10	only_in_union
