A	B	source
Prrt1	prrt1	only_in_union
Pcolce	pcolce	only_in_union
Zc3hav1	parp12	only_in_union
Pold3	pold3	only_in_union
Astn2	astn2	only_in_union
Gpr174	gpr174	only_in_union
Tnk2	tnk2	only_in_union
Irf9	irf10	only_in_union
Cldn4	cldn4	only_in_union
Cox6c	cox6c	only_in_union
Prrt3	prrt4	only_in_union
Triqk	triqk	only_in_union
Zfp78	XB22063318	only_in_union
Rps27l	rps27l	only_in_union
Apmap	apmapl	only_in_union
Nedd1	nedd1	only_in_union
Gm45808	dhdhl	only_in_union
Rab18	rab18	only_in_union
C77080	nhsl3	only_in_union
Nms	kiss2	only_in_union
Sval1	eng	only_in_union
Gm17535	antkmt	only_in_union
Il22ra1	il10ra	only_in_union
Lrrc75b	lrrc75b	only_in_union
Sec24c	sec24c	only_in_union
Cnpy2	cnpy2	only_in_union
Spx	gnrh2	only_in_union
Cd55b	c4bpa	only_in_union
Opn3	tmtops2	only_in_union
Iglc1	igl	only_in_union
Gzmk	cfd	only_in_union
Osmr	osmr	only_in_union
Fcer2a	clec10a	only_in_union
BC025920	znf24l	only_in_union
Unc93a2	XB22065091	only_in_union
A26c3	ankle1	only_in_union
Cldn17	cldn8.1	only_in_union
Traj18	XB990656	only_in_union
Ctsh	XB986811	only_in_union
Ighv9-2	XB5734592	only_in_union
Gm1993	c7h1orf174	only_in_union
Fbxl3	fbxl21	only_in_union
Minar1	minar1	only_in_union
Fkbp1a	fkbp1b	only_in_union
Rrp36	ccdc86	only_in_union
9930111J21Rik1	irgq	only_in_union
Zfp322a	znf585b	only_in_union
Zfp112	znf16	only_in_union
F2	f2	only_in_union
Palm3	palm3	only_in_union
Gm3952	megs	only_in_union
Bhmt2	MGC75760	only_in_union
Nlrp9b	ciita	only_in_union
Mybl1	mybl1	only_in_union
Zfp648	znf37a	only_in_union
Zfp612	znf180	only_in_union
Ctsq	ctsw	only_in_union
Gm21897	bbs4	only_in_union
Prpf4b	prp4k	only_in_union
Prg4	tff3.5	only_in_union
Npy4r	XB996286	only_in_union
Cyp2j9	cyp2c8.2	only_in_union
Tex30	tex30	only_in_union
C1qtnf6	c1qtnf1	only_in_union
Ankrd26	ankrd26	only_in_union
Myh3	myh13	only_in_union
Pla2g3	proca1	only_in_union
Slc28a2	slc28a2	only_in_union
Krt7	krt8.2	only_in_union
Aen	aen	only_in_union
Ccdc89	ccdc89	only_in_union
Akr1d1	akr1c3	only_in_union
Proc	proc	only_in_union
Havcr1	timd4	only_in_union
Dnajb7	dnajc18	only_in_union
4930433I11Rik	s100pbp	only_in_union
Miip	MIIP	only_in_union
Fam102b	eeig2	only_in_union
Ccdc166	ccdc166	only_in_union
Top1	top1	only_in_union
2310003L06Rik	enam	only_in_union
Rab42	rab39a	only_in_union
Sec23a	sec23a	only_in_union
Gm11757	XB22169522	only_in_union
Mprip	aldh3b2	only_in_union
Fam172a	arb2a	only_in_union
Tgfa	tgfa	only_in_union
Olfr787	or1s1	only_in_union
Selenon	selenon	only_in_union
Rap1a	rap1a	only_in_union
Slc9a3r2	nherf2	only_in_union
Krt13	krt53	only_in_union
Btnl4	btn1a1	only_in_union
Thrsp	thrsp	only_in_union
Washc2	washc2a	only_in_union
Kmt5a	kmt5a	only_in_union
Odf3l2	cimap1c	only_in_union
Il5	ifnl2	only_in_union
4932438A13Rik	bltp1	only_in_union
9930021J03Rik	brd10	only_in_union
Umodl1	umodl1	only_in_union
Ankrd36	akap13	only_in_union
Hunk	hunk	only_in_union
Timp1	TIMP4	only_in_union
Abcb1b	abcb1l	only_in_union
Tomt	sfrpx	only_in_union
Adam19	adam13	only_in_union
Mrpl53	mrpl53	only_in_union
Rab6b	rab41	only_in_union
4932414N04Rik	germes	only_in_union
Cxcl10	cxcl2	only_in_union
Ercc5	ercc5	only_in_union
Uvssa	uvssa	only_in_union
Eif4e2	MGC89871	only_in_union
Tpm3-rs7	tpm3	only_in_union
Klk1b26	klk1	only_in_union
Pole4	pole4	only_in_union
Trim30c	XB5729271	only_in_union
Casp1	casp1	only_in_union
Gm50457	t2r20	only_in_union
V1rg10	t2r3	only_in_union
Nmur1	mlnr	only_in_union
1700007K13Rik	PIERCE1	only_in_union
Ccdc74a	XB6462649	only_in_union
Mad2l1	mad2l1	only_in_union
4931428F04Rik	matcap1	only_in_union
Ctrl	ctrb2	only_in_union
Cabs1	prg4	only_in_union
Nxpe4	nxpe1	only_in_union
Fv1	post12	only_in_union
Krtap24-1	c1orf94	only_in_union
Obp1b	ptgds	only_in_union
Cd200	nectin1l2.1	only_in_union
Gnao1	gnao1	only_in_union
Ttc26	ift56	only_in_union
Cd14	tlr14.3	only_in_union
Fbll1	fbl	only_in_union
Mrpl30	mrpl30	only_in_union
Il13	il28b.1	only_in_union
Gm7102	mplkip	only_in_union
Ghrh	ghrh	only_in_union
Sowahb	sowahb	only_in_union
Akap5	arhgef5	only_in_union
Ska1	ska1	only_in_union
Dcun1d2	dcun1d2	only_in_union
Aldh3b2	aldh3b1	only_in_union
Robo4	igsf9	only_in_union
Adgrf2	adgrf2	only_in_union
C4bp	arc2	only_in_union
Gosr2	gosr2	only_in_union
Disp1	disp1	only_in_union
Cstdc6	CSTA	only_in_union
Fem1b	fem1b	only_in_union
Tmem88	tmem88	only_in_union
Asb18	asb18	only_in_union
4930451I11Rik	NICOL1	only_in_union
Ak6	ak6	only_in_union
Gm21981	prickle4	only_in_union
Ces5a	ces2.3	only_in_union
Rnf103	chmp3	only_in_union
Pten	pten	only_in_union
Cyp2ab1	cyp2j6	only_in_union
Clca4a	clca4.1	only_in_union
Atp5g1	atp5mc1	only_in_union
Cdh16	etv2	only_in_union
Cd4	cd4	only_in_union
Fsbp	trhd	only_in_union
Csn2	odam	only_in_union
Olfr718-ps1	XB5946328	only_in_union
Kctd17	kctd17	only_in_union
Cuzd1	cuzd1	only_in_union
D13Ertd608e	XB5733004	only_in_union
Vmn2r6	vn2r1	only_in_union
Trac	trac	only_in_union
Tmem132a	tmem132a	only_in_union
Sh3d21	sorbs3	only_in_union
Dynlt1b	dynlt1	only_in_union
Dusp27	styxl2	only_in_union
Ccdc185	ccdc177	only_in_union
Tmem234	tmem234	only_in_union
Mrps36	kgd4	only_in_union
Scn10a	scn2a	only_in_union
Spats1	spats1	only_in_union
Gm49601	septin5	only_in_union
Traj27	astl3a.1	only_in_union
Serhl	serhl	only_in_union
9030025P20Rik	ermard	only_in_union
Fam126b	fam126b	only_in_union
Erich5	XB5768883	only_in_union
Nkx2-1	nkx2-1	only_in_union
Plaat3	plaat4	only_in_union
Fras1	fras1	only_in_union
Pogk	qrich1l2	only_in_union
Marcksl1	marcksl1	only_in_union
Cyp2j6	XB5769266	only_in_union
Stk17b	stk17a	only_in_union
Apob	vtga2	only_in_union
Spp1	scppa2	only_in_union
4933428M09Rik	bcas4	only_in_union
Capn12	capn12	only_in_union
Carlr	SMIM43	only_in_union
Cabyr	spa17	only_in_union
Sis	mgam	only_in_union
4930503L19Rik	c1h18orf54	only_in_union
Stk38l	stk38l	only_in_union
Col16a1	col16a1	only_in_union
Nopchap1	nopchap1	only_in_union
Haus5	haus5	only_in_union
Col4a5	col4a5	only_in_union
Calr	calr	only_in_union
Zfp189	znf208	only_in_union
Alpi	alpi.2	only_in_union
A4gnt	a4galtl	only_in_union
BC049762	XB22166267	only_in_union
Zfp280c	znf280d	only_in_union
Cyp2j7	XB5919979	only_in_union
Rps12	rps12	only_in_union
Tlr13	tlr13	only_in_union
Plscr3	plscr3	only_in_union
Mpped2	mpped2	only_in_union
Fam241b	fam241b	only_in_union
Polr3g	polr3gl	only_in_union
Soga1	mtcl2	only_in_union
Gon4l	gon4l	only_in_union
Zfp575	znf852	only_in_union
Tmco5b	ccdc30	only_in_union
Cpt1a	cpt1al	only_in_union
Cdkn2b	cdkn2b	only_in_union
Ighv5-9-1	XB5943984	only_in_union
S100a9	s100a11	only_in_union
Dmpk	dmpk	only_in_union
Rho	opn1sw2	only_in_union
Nkx2-6	nkx2-6	only_in_union
Prss42	prss29	only_in_union
Htr1d	htr1d	only_in_union
Cyp2j5	cyp2w1	only_in_union
Spin1	spin1	only_in_union
Mpo	epx	only_in_union
Txndc2	rab44	only_in_union
Col4a3	col11a2	only_in_union
Phb	phb1	only_in_union
Cpsf4l	cpsf4l	only_in_union
Pgr15l	gpr83	only_in_union
Tepp	spmap1	only_in_union
Cyp27a1	cyp27a1	only_in_union
Krt8	krt8.1	only_in_union
Dnah14	dnah14	only_in_union
Tulp2	tulp3	only_in_union
Olfr266	or9q2	only_in_union
Fubp1	fubp1	only_in_union
Tmem251	lyset	only_in_union
Ccdc60	CCDC60	only_in_union
Nlrp4a	nlrp4	only_in_union
H4c1	h4c1	only_in_union
Aph1c	aph1a	only_in_union
Ccr1	agtr2	only_in_union
S100a8	s100p	only_in_union
Cyp2j8	cyp2b6	only_in_union
Itih4	itih4	only_in_union
9930104L06Rik	airim	only_in_union
Commd7	commd6	only_in_union
Abcc3	abcc3	only_in_union
Mtarc2	mtarc1	only_in_union
Sult1c2	sult1c4	only_in_union
Lingo4	lingo4	only_in_union
Tas2r144	t2r2	only_in_union
Nefh	nefh	only_in_union
Prss46	XB5723326	only_in_union
0610012G03Rik	NCBP2AS2	only_in_union
Lypd8l	XB5756113	only_in_union
Ifnb1	thpo	only_in_union
Ranbp1	ranbp1	only_in_union
Casp14	XB5812047	only_in_union
Tnfsf18	ltb	only_in_union
Nudt16l2	nudt16	only_in_union
Triap1	triap1	only_in_union
Il4	il9	only_in_union
Pnma5	ifngr1	only_in_union
Mfsd12	XB5954422	only_in_union
Ajuba	wtip	only_in_union
Ism2	ism2	only_in_union
Fcrl1	fcrl3	only_in_union
Gpr84	gpr84	only_in_union
Sh2d7	sh2d2a	only_in_union
Tmbim6	socs6	only_in_union
Cdc25a	cdc25a	only_in_union
Amy2a2	amy2a	only_in_union
Dcaf8l	dcaf6	only_in_union
Zfp474	znf474	only_in_union
Capns2	capns2	only_in_union
Fcrlb	XB5991222	only_in_union
Arf6	arf6.2	only_in_union
Usp50	usp18	only_in_union
Cand2	cand2	only_in_union
Gsx1	gsx1	only_in_union
Abca6	abca9	only_in_union
Ric8a	ric8a	only_in_union
Umod	umod.3	only_in_union
Zfp329	znf883l	only_in_union
Pglyrp1	pglyrp1l	only_in_union
Lgals12	lgals12	only_in_union
Ces4a	XB5902317	only_in_union
Mcpt2	gzmh	only_in_union
Ttc24	ttc24	only_in_union
Rps24	rps24	only_in_union
Fut7	fut6.2	only_in_union
Mfsd4b4	mfsd4b	only_in_union
Casz1	casz1	only_in_union
Ifitm2	ifitm3	only_in_union
Sult3a2	XB5897337	only_in_union
Cgref1	cgref1	only_in_union
Atp13a5	atp13a5l.1	only_in_union
Tmem238l	tmem238	only_in_union
AU022252	c7h1orf50	only_in_union
Foxa1	foxa1	only_in_union
H3f3b	h3-3a	only_in_union
D630003M21Rik	arhgef40	only_in_union
Usp27x	usp22	only_in_union
Rtp4	rtp3a.3	only_in_union
Ascl2	ascl2	only_in_union
Sh2d1b1	sh2d1b	only_in_union
Mroh6	trim45	only_in_union
Ptma	ptmap12	only_in_union
Nwd1	nwd1	only_in_union
Tnfrsf17	tnfrsf12a	only_in_union
Dnajc9	dnajc9	only_in_union
Ifi206	XB5880825	only_in_union
Dtx2	uap1l1	only_in_union
Wdr44	wdr44	only_in_union
Cst3	cst3	only_in_union
Tecrl	mgc146850	only_in_union
Rabggtb	rabggtb	only_in_union
Zfp11	znf665	only_in_union
Rhox13	ventx2	only_in_union
Ankrd31	ice1	only_in_union
Dmrtc2	SLC2A4RG	only_in_union
Txnl4a	txnl4a	only_in_union
Ern2	ern2	only_in_union
Raet1e	mhc100494167	only_in_union
Lrrc69	lrrc69	only_in_union
Cxcl5	cxcl8a	only_in_union
Abhd1	ABHD1	only_in_union
9530053A07Rik	XB5897453	only_in_union
Nfkbia	nfkbia	only_in_union
Hamp2	hamp	only_in_union
mt-Nd4l	nd4l	only_in_union
Prxl2b	prxl2b	only_in_union
Fxyd1	fxyd1	only_in_union
Fcer1a	XB5960289	only_in_union
Kif2b	kif22	only_in_union
Cd1d2	mhc1-uda	only_in_union
Golgb1	XB1001290	only_in_union
Inmt	XB5789557	only_in_union
Gm8251	prr14l	only_in_union
H2-M11	mr1-like	only_in_union
Ifit1bl2	ifit5l	only_in_union
Rfpl4b	XB5961859	only_in_union
Dnai2	dnai2	only_in_union
Acsl6	acsl6	only_in_union
Pcdhb16	pcdha8	only_in_union
Sertad1	sertad1	only_in_union
Fkbp15	fkbp15	only_in_union
Nkap	nkap	only_in_union
Wbp11	wbp11	only_in_union
Foxi2	foxi4	only_in_union
Jund	jund.2	only_in_union
Gpr33	cmklr1	only_in_union
Fam124a	fam124a	only_in_union
Slc22a20	slc22a20p.1	only_in_union
Plscr1	plscr1	only_in_union
Mthfsl	mthfs	only_in_union
Col17a1	col17a1	only_in_union
Atp5k	atp5me	only_in_union
Fam214a	atosa	only_in_union
Tff3	tff3.2	only_in_union
Pamr1	pamr1	only_in_union
Wbp2	wbp2nl	only_in_union
Cenpb	zbed1	only_in_union
Nras	kras	only_in_union
Dlk2	dlk2	only_in_union
Ccdc173	cfap210	only_in_union
Cpped1	cpped1	only_in_union
Cphx1	homeobox100496651-provisional	only_in_union
Frat1	frat1	only_in_union
Cmya5	map4	only_in_union
Sult2a4	sult2a1	only_in_union
Adgrf1	adgrd2	only_in_union
Rps6kb1	rps6kb1	only_in_union
Lrrc63	lrrc63	only_in_union
Fam183b	fam183b	only_in_union
Neurog2	neurog2	only_in_union
AA986860	c2h1orf116	only_in_union
Pnliprp1	pnliprp3	only_in_union
Ascl1	ascl1	only_in_union
Nat8f2	nat8.2	only_in_union
Sap18b	sap18	only_in_union
Cldn13	cldn17.3	only_in_union
Kcnn1	kcnn4	only_in_union
Tbc1d20	tbc1d20	only_in_union
Kifc5b	kifc1	only_in_union
Card6	tmem40	only_in_union
Tasl	dcp1b	only_in_union
Prkd3	prkd3	only_in_union
Tcof1	tcof1	only_in_union
Chchd2	chchd2	only_in_union
H2ax	h2ax.2	only_in_union
Zfp768	znf674	only_in_union
Mucl1	mia3	only_in_union
Ikbip	ikbip	only_in_union
Car14	ca9	only_in_union
Tspan5	tspan5	only_in_union
3110040N11Rik	c3h15orf40	only_in_union
Trim10	XB5998702	only_in_union
Zfp185	nsdhl	only_in_union
Dnajb2	dnajb2	only_in_union
Zfp398	znf630	only_in_union
Scn9a	scn3a	only_in_union
Kbtbd7	kbtbd7	only_in_union
Ccdc175	ccdc178	only_in_union
Gm42669	mrps18c	only_in_union
Tmem189	peds1	only_in_union
Abca8a	abca5	only_in_union
Cyhr1	zftraf1	only_in_union
Car5a	ca5b	only_in_union
Rtp2	rtp3b	only_in_union
Sirpb1b	TAPBPL	only_in_union
Gm5591	znf469	only_in_union
Akr1b7	akr1b1	only_in_union
Rtn2	htr6	only_in_union
Colq	col15a1	only_in_union
Crnn	nccrp1	only_in_union
Banf1	banf2	only_in_union
Ccdc169	ccdc169	only_in_union
Ifnar1	ifngr2.2	only_in_union
Zcchc10	zcchc10	only_in_union
Zdhhc11	zdhhc1	only_in_union
Spata5l1	afg2b	only_in_union
Kirrel	kirrel1	only_in_union
Gbp9	gbp4	only_in_union
Cyp1a2	cyp1c1	only_in_union
Sult6b1	sult6b1.5	only_in_union
Fam122b	pabir3	only_in_union
Spata16	cabin1	only_in_union
Vmo1	vmo1	only_in_union
Sp100	sp110	only_in_union
Lrriq4	lrriq4	only_in_union
Rab28	rab28	only_in_union
Nat8f1	nat14	only_in_union
Trim69	trim50	only_in_union
Ddx43	ddx43	only_in_union
Ttc37	skic3	only_in_union
Abcc9	ABCC8	only_in_union
Nlrp9a	NLRC5	only_in_union
Slc30a3	slc30a3	only_in_union
Serpinb12	serpinb4	only_in_union
Zfp3	znf420	only_in_union
Acot10	acot9	only_in_union
Bcl2l15	bid	only_in_union
B2m	b2m	only_in_union
Tac1	tac1	only_in_union
Actrt3	actrt2	only_in_union
Nkx3-2	nkx3-2	only_in_union
Adgre5	adgre5	only_in_union
Slc37a3	slc37a3	only_in_union
Ffar4	ffar4	only_in_union
Boll	dazl	only_in_union
Fcrls	XB5897271	only_in_union
Ccr2	ccr2	only_in_union
Ecm2	ecm2.2	only_in_union
Ralgds	ralgds	only_in_union
Zfp59	znf665l	only_in_union
Cst13	cst7	only_in_union
Gm5150	fcrl4	only_in_union
Pelp1	pelp1	only_in_union
Slc47a2	slc47a2	only_in_union
Emid1	emid1	only_in_union
1700029J07Rik	cfap96	only_in_union
Gal	gal.2	only_in_union
Ccdc17	ccdc17	only_in_union
Gstt2	gstt1l.2	only_in_union
Zfp37	XB996291	only_in_union
Olfr380	or2t27	only_in_union
Tbl1x	tbl1x	only_in_union
Atp12a	atp12al	only_in_union
Ociad1	ociad1	only_in_union
Col4a6	col4a6	only_in_union
Cnksr3	cnksr3	only_in_union
Prxl2a	prxl2a	only_in_union
Ifitm3	XB990428	only_in_union
1700021F07Rik	cimip1	only_in_union
Bpifb1	cetp	only_in_union
Hnrnpa3	hnrnpa3	only_in_union
Ifi207	nsl1	only_in_union
Ccdc107	ccdc107	only_in_union
Stard9	nuggc	only_in_union
Izumo3	clul1	only_in_union
Fam214b	atosb	only_in_union
Ndufv3	ndufv3	only_in_union
Zfp746	XB5896327	only_in_union
Olfr723	or4q3	only_in_union
Prss28	XB5892933	only_in_union
Tlr5	tlr5	only_in_union
Klf17	sp5l	only_in_union
CN725425	c12orf40	only_in_union
Oaf	twsg2	only_in_union
Btbd9	btbd9	only_in_union
Krt26	krt51	only_in_union
Cd101	igsf3	only_in_union
Gm29106	XB5795368	only_in_union
Twist2	twist1	only_in_union
Loxl1	loxl1	only_in_union
Zfp146	znf568	only_in_union
Gm10226	znf3	only_in_union
Tmem151b	tmem151b	only_in_union
Tomm5	tomm5	only_in_union
Ccdc24	ccdc24	only_in_union
Mthfd2	mthfd2	only_in_union
Gin1	gin1	only_in_union
Spata48	spata48	only_in_union
Ggps1	ggps1	only_in_union
Map1lc3b	map1lc3b	only_in_union
Olfr1496	or15a3	only_in_union
Noc2l	noc2l	only_in_union
Baat	baat	only_in_union
Olfr504	or52p1l	only_in_union
Brd4	brd4	only_in_union
Sbsn	XB5861580	only_in_union
Scd4	scd	only_in_union
Hnrnpf	hnrnph1	only_in_union
Tarsl2	tars3	only_in_union
Folr2	folr1	only_in_union
Ofcc1	c3h2orf68	only_in_union
Gm5414	krt78.4	only_in_union
Ttc12	ttc12	only_in_union
Foxs1	foxh1.2	only_in_union
Zfp980	XB22064855	only_in_union
4921517D22Rik	vxn	only_in_union
Fthl17b	MGC79725	only_in_union
Icam2	siglecl1	only_in_union
Mettl7b	mettl7a.2	only_in_union
Hydin	hydin	only_in_union
Tcf23	TCF24	only_in_union
Unc93a	unc93a.1	only_in_union
Ramp3	ramp1	only_in_union
Kif21b	kif21b	only_in_union
Ceacam18	ceacam19lm	only_in_union
Il2rb	IL2RB	only_in_union
Gm10139	znf33b	only_in_union
Adcy2	adcy4	only_in_union
Ceacam1	ceacam8	only_in_union
Dmp1	dmp1	only_in_union
Zfp770	znf770	only_in_union
1700037H04Rik	adissp	only_in_union
Zfp524	znf219	only_in_union
Pcdhga11	pcdhga11	only_in_union
Zfp317	znf71	only_in_union
Arhgef5	dact4	only_in_union
Pvrig	XB5829483	only_in_union
Vmn2r3	gprc6a	only_in_union
Mmp8	mmp1	only_in_union
Zscan21	zfp1	only_in_union
Keg1	glyatl2	only_in_union
Zfp710	znf710	only_in_union
F830045P16Rik	nucb1l	only_in_union
Btnl2	btn2a2	only_in_union
Krt28	krt15.1	only_in_union
Ccdc80	ccdc80	only_in_union
Hsf1	hsf1	only_in_union
Rbbp6	rbbp6	only_in_union
Ccdc115	XB5795058	only_in_union
Tdrd12	tdrd12	only_in_union
Hbb-bt	hbd	only_in_union
Ms4a1	tmem72	only_in_union
Slc6a16	slc6a16	only_in_union
Pdx1	pdx1	only_in_union
Emd	lemd1	only_in_union
Armc7	armc7	only_in_union
Rsph3b	rsph3	only_in_union
Spty2d1	spty2d1	only_in_union
P2ry4	p2ry2	only_in_union
Efcab1	clxn	only_in_union
Eva1c	eva1c	only_in_union
BC003965	uqcc4	only_in_union
Cdkn1b	cdknx	only_in_union
Pdzd3	nherf4	only_in_union
Krtdap	pgq	only_in_union
0610040J01Rik	MGC147302	only_in_union
Pcbp4	pcbp2	only_in_union
H2-M1	ncib	only_in_union
Rnf135	trim47	only_in_union
Fam217b	fam217b	only_in_union
Il7r	MPL	only_in_union
Med29	med29	only_in_union
Cep72	ccdc155l	only_in_union
Usp11	usp40	only_in_union
Tmem221	tmem221	only_in_union
Uqcc3	uqcc3	only_in_union
Gm10320	limd1	only_in_union
Thap12	thap2	only_in_union
Cst10	XB990108	only_in_union
H2-M3	mhc1a	only_in_union
Rnf26	rnf26	only_in_union
Ly6c1	XB5967085	only_in_union
E130311K13Rik	c5h3orf33	only_in_union
Npvf	NPVF	only_in_union
Reep6	reep6	only_in_union
9530077C05Rik	matcap2	only_in_union
Fam160a1	fhip1b	only_in_union
Cyp2c70	cyp2a13l	only_in_union
Rbm12	rbm12	only_in_union
Lao1	il4i1	only_in_union
Tmsb4x	tmsb4x	only_in_union
Wdr38	wdr38	only_in_union
Rbm7	rbm7	only_in_union
Cdrt4	tex43	only_in_union
Zfp68	znf160	only_in_union
Adam4	adam21	only_in_union
Timm9	timm9	only_in_union
Gm45861	uspl1	only_in_union
Arhgap36	arhgap36	only_in_union
D11Wsu47e	c17orf80	only_in_union
Zfp735	znf177	only_in_union
Safb	safb	only_in_union
