Gpr88,gpr88
Arhgap18,arhgap18
Cysltr1,cysltr1
Klf5,klf5
Cdc14a,cdc14a
Nol10,nol10
Nr3c2,nr3c2
Gm22970,U2
Klf12,klf12
Yeats4,yeats4
Pcyox1l,pcyox1l
Grpel2,grpel2
Dlgap5,dlgap5
Odc1,odc1
Srbd1,XB5903316 [provisional:slc66a1]
Afap1l1,afap1l1
Lpar4,lpar4
H4c1,h4c3
Tnpo1,tnpo1
Lama2,lama2
Hpcal1,hpcal1
Carmil2,CARMIL2
Dnm1l,dnm1l
Ablim3,ablim3
Arl14,arl14
Ppm1l,ppm1l
Pcm1,pcm1
Nmd3,nmd3
Sh3tc2,sh3tc2
Rhoq,rhoq
Bag5,bag5
Cpsf6,cpsf6
Pex5l,pex5l
Pigf,pigf
Cript,cript
Adrb2,adrb2
Mbip,mbip
Wdr33,wdr33
Tbc1d4,tbc1d4
Zfp366,znf366
Socs5,socs5
Tatdn1,tatdn1
Ptcd2,ptcd2
Nkx2-9,nkx2-8
Acd,XB5835883 [provisional]
Pax9,pax9
Rfx4,rfx4
Mcfd2,mcfd2
Slc25a21,slc25a21
Sft2d3,sft2d3
Htr4,htr4
Mrps27,mrps27
Klc1,klc1
Ndufb9,ndufb9
C9,c9
Itm2a,itm2a
Map1b,map1b
Asah1,asah1
Cartpt,cartpt
Pde1b,pde1b
Jarid2,jarid2
Ttc7,ttc7a
Naa50,naa50
Gpr17,gpr17
Myo7b,myo7b
Cpm,cpm
Fbxo34,fbxo34
Usf3,usf3
Tbx22,tbx22
Ric8b,ric8b
Frg1,frg1
Iws1,iws1
Ppp1r1a,ppp1r1a
Micu2,zdhhc20
Enkd1,enkd1
Sptssb,sptssb
Chmp1b2,chmp1b
Tmem263,tmem263
Arhgap10,arhgap10
Fgf9,fgf9
Otol1,otol1
Ttc6,ttc6
Fyb1,fyb1
Mterf2,mterf2
Atg14,atg14
Cry1,cry1
Xrcc3,xrcc3
Tent5d,tent5d
Snx27,snx27
Calm2,calm2
Mdm2,slc35e3
Map3k2,map3k2
Mccc2,mccc2
Mtss1,mtss1.1
Fbxo11,fbxo11
Ercc3,ercc3
Gemin2,gemin2
Gypc,gypc
Tuft1,tuft1
Sqle,sqle
Wdr36,wdr36
Gfod2,gfod2
Setdb2,setdb2
Ice1,ice1
Brwd3,brwd3
Ptprk,ptprk
Zfyve21,zfyve21
Prmt9,prmt9
Foxn2,foxn2
Rictor,rictor
Ppp1r21,ppp1r21
Sidt1,sidt1
Camk4,camk4
Stard4,stard4
Gnl3l,gnl3l
Cab39l,cab39l
Ston1,ston1
Ppp1r13b,ppp1r13b
Epb41l4a,epb41l4a
Gtf2a1l,gtf2a1l
Tmem184c,tmem184c
Slitrk3,slitrk3
Bdp1,bdp1
Pnn,pnn
Lhcgr,lhcgr
Cdadc1,cdadc1
Fshr,fshr
Piezo2,piezo2
Themis,themis
Irf2bpl,irf2bpl
Lrfn2,lrfn2
Sh3bgrl,sh3bgrl
Washc5,washc5
Mocs1,mocs1
Cipc,cipc
Spice1,spice1
Ednra,ednra
Tmem255a,tmem255a
Cenpt,cenpt
Slco1c1,slco1c1
Zdhhc22,zdhhc22
Shisa2,shisa2
Abtb3,btbd11
Atp8a2,atp8a2
Tdrd9,tdrd9
Wdr49,wdr49
Cfap44,cfap44
Thap11,thap11
Ttc29,ttc29
Daam2,daam2
Pdcd10,pdcd10
Mylip,mylip
Fgd1,fgd1
Frrs1,frrs1
Arhgef7,arhgef7
Nsmce2,nsmce2
Son,son
Gm49336,nup58
Adamts16,adamts16
Kif6,kif6
Trib1,mcm7
Slco1b2,slco1b3
Jam3,jam3
Pou3f4,pou3f4
Atp1b4,atp1b4
Rd3l,rd3l
Hmgcll1,hmgcll1
Palmd,palmd
Rftn1,rftn1
Aspg,aspg
Rela,rela
Ttc14,ttc14
Pwp1,pwp1
Tsr2,tsr2
Dazl,dazl
Mir203,xtr-mir-203
Scgn,scgn
Adam17,adam17
Gfral,hcrtr2
Rap1b,rap1b
Col6a4,col6a5
Plcl2,plcl2
Boc,boc
Gmpr,gmpr
Nrxn1,nrxn1
Mtcl3,MTCL3
Vldlr,vldlr
Dennd6a,dennd6a
Irx1,irx1
Kifbp,kifbp
Smn1,smn1
Fgd4,fgd4
Fam120c,fam120c
Lratd2,lratd2
Irx2,irx2
Irx4,irx4
Fam83b,fam83b
Htr3b,htr3b
Stmnd1,stmnd1
Rbm24,rbm24
Apc,apc
Opcml,opcml
Ndufs6,ndufs6
Cul4b,cul4b
9330159F19Rik,KIAA0408
Mrpl36,MRPL36
Cap2,cap2
Glyctk,glyctk
Prdm4,prdm4
Fam8a1,fam8a1
Ntm,ntm
Fat1,fat1
Ascl4,ascl3
Mtmr6,mtmr6
Tmem63c,tmem63c
Lifr,lifr
Wdr82,wdr82
Rtcb,rtcb
Amer2,amer2
Spata13,spata13
Srp19,srp19
Echdc1,echdc1
Mirlet7g,xtr-let-7g
Snx19,snx19
Reep5,reep5
Rfx3,rfx3
Txnl1,txnl1
Mtnr1a,mtnr1a
Iapp,iapp
F11,klkb1
Gstk1,gstk1
Adamts15,adamts15
Kif26a,kif26a
Stox1,stox1
Ednrb,ednrb
Pyroxd1,pyroxd1
Carmil1,carmil1
Tbc1d5,tbc1d5
Ngb,ngb
Pou4f1,pou4f1
Cyp4v3,cyp4v2.2
Casp2,casp2
Nepro,nepro
Obi1,obi1
Rnf146,rnf146
Satl1,satl1
C1galt1c1,c1galt1c1
Adamts8,adamts8
Edc4,edc4
Mipep,mipep
2010106E10Rik,apool
Zbtb44,zbtb44
Fbxo7,fbxo7
Fam13b,fam13b
Ablim1,ablim1
Zfp711,znf711
Mlip,mlip
Recql,recql
Gtpbp8,gtpbp8
Pomt2,pomt2
Tnfrsf19,tnfrsf19
Pof1b,pof1b
Rspo3,rspo3
Cenpw,CENPW
Adcyap1,adcyap1
Wnt8a,wnt8a
Nme5,nme5
Syn3,syn3
Mettl4,mettl4
Nup153,nup153
Wdr7,wdr7
Egflam,egflam
Timp3,timp3
Gm23102,U5
Satb1,satb1
Nrn1l,nrn1l
Sacs,sacs
Mdm1,mdm1
Donson,donson
Pskh1,pskh1
Lpcat1,lpcat1
Fam149a,fam149a
Phf8,phf8
St14,st14
Gstz1,gstz1
Golt1b,golt1b
Sgcg,sgcg
Twf2,twf2
Arl11,arl11
Ebpl,ebpl
Arhgef3,arhgef3.2
Tmed8,tmed8
Psmb10,psmb7.2
Samd15,samd15
Gdnf,gdnf
Noxred1,noxred1
Wdr70,emx2
Lcat,lcat
Top3b,egfl7
Kpna3,pamr1
Zfp827,znf827
Taf1b,taf1b
Slc6a3,slc6a3
Kcnh8,kcnh8
Cyrib,cyrib
Rbm26,rbm26
Efhb,efhb
Alas1,alas1
Ldhb,ldhb
Rab5a,rab5a
Ccar1,ccar1
Pp2d1,pp2d1
St8sia3,st8sia3
Grhl1,grhl1
Kat2b,kat2b
Mmaa,mmaa
Nup155,nup155
Onecut2,onecut2
Brd8,brd8
Clcn1,clcn1
Lrrc1,lrrc1
Sgo1,sgo1
Clptm1l,clptm1l
Klf11,klf11
Vipas39,vipas39
Smad1,smad1
Slc12a4,slc12a4
Tert,tert
Trmt11,cars1
Slc5a7,slc5a7
Plppr4,plppr4
Shisa3,shisa3
Cplane1,cplane1
St6gal2,st6gal2
Nkx6-1,nkx6-1
Tasor,tasor
Cds1,cds1
Cmah,cmahp
Ccdc39,ccdc39
Nup85,nup85
Ifng,ifng
Pptc7,pptc7
Cdh7,cdh7
Klhl31,klhl31
Hint3,hint3
Gclc,gclc
Ccdc66,ccdc66
Fstl5,fstl5
Nipbl,nipbl
Tbc1d24,tbc1d24.1
Ahsa1,ahsa1
Kcnj8,kcnj8
Cdk6,cdk6
Gria3,gria3
Poc1a,poc1a
Rpa1,rpa1
Otud4,otud4
Rad9b,rad9b
Exo1,XB5992703 [provisional]
Spry2,spry2
Dyrk2,dyrk2
Plppr5,plppr5
Slc25a16,slc25a16
Slitrk1,slitrk1
Rrm2,rrm2.2
Dleu7,dleu7
Vps29,vps29
Fech,fech
Slitrk6,slitrk6
Fam131b,fam131b
Rnaseh2b,rnaseh2b
Ppm1f,ppm1f
Mboat2,mboat2
Uxs1,uxs1
Cand1,cand1
Scube1,scube1
Smyd4,smyd4
Slitrk5,slitrk5
Snx7,snx7
Cryzl1,cryzl1
Mir17,xtr-mir-17
Mir18,xtr-mir-18a
Mir19a,xtr-mir-19a
Mir20a,xtr-mir-20a
Aplp2,aplp2
Mir19b-1,xtr-mir-19b-2
Dach2,dach2
Gga3,gga3
Abce1,abce1
Gpn3,gpn3
Dna2,dna2
Rnf144b,rnf144b
Dpyd,dpyd
Anapc10,anapc10
Cdh19,cdh19
Kif20a,kif20a
Id4,id4
Hhip,hhip
Mia2,mia2
Phf2,phf2
Arpc3,arpc3
Dsel,dsel
Rapgef2,rapgef2
Mrps7,mrps7
Stab2,stab2
Zyx,zyx
Serpinf1,serpinf1
Ntn3,ntn3
Serpine3,serpine3
Ints6,ints6
Slc1a3,slc1a3
Tedc2,tedc2
Cdc23,cdc23
Atp8a1,atp8a1
Slc35a5,slc35a5
Ccnf,ccnf
Mpped1,mpped1
Spmip2,c4orf45
Frem3,frem3
Dus2,dus2
Rrs1,rrs1
Nexn,nexn
Erc2,btbd9
Adhfe1,adhfe1
Atg3,atg3
Rpia,rpia
Mif4gd,mif4gd
Mapk1,mapk1
Xiap,xiap
Ruvbl1,ruvbl1
Nfatc3,nfatc3
Ncam1,ncam1
Nars1,nars1
Plpp3,plpp3
Klhl4,klhl4
Miip,miip
Serpinf2,serpinf2
Eif2ak3,eif2ak3
Cep170,cep170
Usp38,usp38
Glis3,glis3
H2-DMa,mhc2a
Ncoa7,ncoa7
Prdm10,prdm10
Sult4a1,sult4a1
Mfn2,mfn2
Abca3,abca3
Pts,pts
Slc25a19,slc25a19
Pla2g15,pla2g15
Sec61a1,sec61a1
Slc7a6,rnf11.2
Stag2,stag2
Atrnl1,atrnl1
Gpc6,gpc6
Pnpla3,pnpla3
Fnip2,fnip2
Wdr81,wdr81
Samm50,taf13
Wdfy2,wdfy2
Parvb,parvb
Prmt7,prmt7
Kbtbd12,kbtbd12
Dct,dct
Parvg,parvg
Sdhd,sdhd
Timm8b,timm8b
Nfrkb,nfrkb
Thnsl2,thnsl2
Atp8b1,atp8b1
Wnt5a,wnt5a
Tlcd2,tlcd2
Gfra1,gfra1
Ptbp2,ptbp2
Mir22,xtr-mir-22
Anapc7,anapc7
Grb2,grb2
Shisal1,shisal1
Smpd3,smpd3
Ctsb,ctsb
Ripor2,ripor2
Inpp4b,inpp4b
Ctnna1,ctnna1
Capsl,capsl
Tgds,tgds
Il7r,il7r
Abhd10,abhd10
Gsg1l,gsg1l
Tmem45b,tmem45b
Zbtb8b,zbtb8b
Usp34,usp34
Wdfy3,wdfy3
Bsdc1,bsdc1
Fabp1,fabp1
Vcpip1,vcpip1
Gpr180,gpr180
Vstm2b,vstm2b
Barx2,barx2
Sox21,sox21
Gm22946,U2
Tpp2,tpp2
Cacna2d3,cacna2d3
Nkapd1,nkapd1
Sil1,sil1
Ppid,ppid
Plod1,plod1
Spef2,spef2
Rufy2,rufy2
Etfdh,etfdh
Fdft1,fdft1
Pih1d2,pih1d2
2510039O18Rik,kiaa2013
Hdac1,hdac1
Lrtm1,lrrc19
4930579G24Rik,C4orf46
Rnps1,rnps1
Rwdd3,rwdd3
Jak2,jak2
Shank2,shank2
Pura,pura
Dlat,dlat
Gata4,gata4
Pfdn1,pfdn1
Nedd4l,nedd4l
Sh2d1a,sh2d1a
Selenok,selenok
Cgas,cgas
Rxfp1,rxfp1
Plcxd2,plcxd2
Zfp330,znf330
Psmb9,psmb9
Blk,lck
Arhgap32,arhgap32
Fbxo33,fbxo33
Ssbp3,ssbp3
Huwe1,huwe1
Fam167a,fam167a
Smc1b,smc1b
Abcc4,abcc4
Miga1,miga1
Nectin3,nectin3
Rnf150,rnf150
Lrfn5,lrfn5
Eci1,eci1
Tbc1d9,tbc1d9
Ribc2,ribc2
Kidins220,kidins220
Ap3b2,ap3b2
Slc6a19,slc6a19
Asap1,asap1
Tmem94,tmem94
Plgrkt,plgrkt
Hey2,hey2
Mgll,mgll
Ascl1,ascl2
Ucp1,ucp1
Hddc2,hddc2
Sntb2,sntb2
Gmnn,gmnn
Hnrnph3,hnrnph3
Actr8,actr8
Kctd8,KCTD8
Mto1,mto1
Slc18a2,SLC18A2
Elmod2,elmod2
Yipf7,yipf7
Kcnj5,kcnj5
Arhgap24,arhgap24
Kcnj1,kcnj1
Id2,id2
BC005537,c6orf62
Tdh,tdh
Pdzd8,PDZD8
Eef1a1,eef1a1
Morc1,morc1
Emx2,emx2
Mgat4d,mgat4d
Acot13,acot13
Vps4a,vps4a
Togaram1,togaram1
Tdp2,tdp2
Mtmr9,mtmr9
Fli1,fli1
Rab11fip2,rab11fip2
Tmem144,tmem144
Xkr6,xkr6
Prpf8,prpf8
Pdf,pdf
Cog8,cog8
Fam204a,fam204a
Slc17a5,slc17a5
Tpd52l1,tpd52l1
Tlcd4,tlcd4
Clgn,clgn
Cyth3,cyth3
Xpo6,xpo6
Mettl21c,mettl21c
Ric1,ric1
Cd109,cd109
Nip7,nip7
Sox11,sox11
Prpf39,prpf39.1
Sox7,sox7
Arhgef5,arhgef5
Il17rb,il17ra
Tmed6,tmed6
Rnf217,rnf217
Scoc,scoc
Gask1b,gask1b
Igf1,igf1
Alg14,alg14
E4f1,e4f1
Atp11b,atp11b
Nobox,nobox
Terf2,terf2
Gm25970,SNORD127
Fkbp3,fkbp3
Ets1,ets1
D130043K22Rik,kiaa0319
Abtb1,abtb1
Rp1l1,rp1l1
Atp2a2,atp2a2
Cacul1,cacul1
Chdh,CHDH
Disp3,disp3.2
Pik3r1,pik3r1
Nrxn3,nrxn3
Rilp,rilp
Fsd2,fsd2
Cyb5b,cyb5b
Mrpl37,mrpl37
Zbtb18,zbtb18
Pmch,pmch
Caskin2,caskin2
Dzip1,dzip1
Aldh5a1,aldh5a1
Mcf2l,mcf2l
Nanos1,nanos1
Eif3a,eif3a
Tpk1,tpk1
Ubiad1,ubiad1
Sbk1,sbk1
Parpbp,parpbp
Pgp,pgp
Dixdc1,dixdc1
Podxl2,podxl2
Scarf1,scarf1
Ermp1,ermp1
Trip13,trip13
Cdcp2,cdcp2
Tsen54,tsen54
Mtor,mtor
Rtf1,rtf1
Msra,msra.1
Edem3,edem3
Fancm,fancm
Gpld1,gpld1
Gria2,gria2
Abcc9,slco1a2
Usp42,usp42
Gcg,gcg
Mlst8,kcnj10
Dnajc3,dnajc3
Mlana,mlana
Nup37,nup37
Tenm1,tenm1
Prelid3b,prelid3b
Kif13b,slc49a4
Slc43a2,slc43a2
Washc3,washc3
Itpka,itpka
Surf2,surf2
Mrs2,mrs2
Guf1,guf1
Dcdc2a,dcdc2
Brd10,kiaa2026
Angptl7,angptl7
Uggt2,uggt2
1700025G04Rik,c1orf21
Zfp831,znf831
Sfxn4,sfxn4
Nrsn1,nrsn1
Cttn,cttn
Fbxl20,fbxl20
Dram1,dram1
Surf4,surf4.2
Adss2,adss2
Ighm,ighx
Brd9,brd9
Gnptab,gnptab
Mis18bp1,mis18bp1
Pcdh19,pcdh19
Tmem59,tmem59
Hs6st3,nr1d1
Fam171a1,fam171a1
Tsen15,tsen15
Mbnl2,mbnl2
Epha4,epha4
Llgl2,llgl2
Tnmd,tnmd
Bricd5,bricd5
Grk5,prdx3
Cep128,cep128
Mccc1,mccc1
Ldlrad1,ldlrad1
Whamm,whamm
Lrrc42,lrrc42
Uhrf2,uhrf2
Chpt1,chpt1
Tspan6,tspan6
Hspb2,hspb2
Cryab,cryab
Eif2ak1,eif2ak1
Caskin1,caskin1
Exosc10,exosc10
Srpx2,srpx2
Glrb,glrb
Ift81,ift81
Cfap68,c11orf1
Nmt2,nmt2
Colgalt2,colgalt2
Gldc,gldc
Usp33,usp33
Hmbox1,hmbox1
Fdxacb1,fdxacb1
Inpp5k,inpp5k
Smarca1,smarca1
Tshr,tshr
Poglut2,poglut2
Rpp38,rpp38
Alg9,alg9
Ninj1,ninj1
Acbd7,acbd7
Lrrd1,lrrd1
Prkg1,prkg1
Myo15b,myo15b
Olah,olah
Gnpda2,gnpda2
A1cf,a1cf
Reep3,reep3
Col12a1,col12a1
Adamts13,adamts13
Mybpc1,mybpc1
Ift25,hspb11
Meig1,meig1
Asah2,asah2
Fbln1,fbln1
B3gnt8,dmac2
Gtf2a1,gtf2a1
Homer2,homer2
Susd3,susd3
Sytl4,sytl4
Akap9,akap9
Papolg,papolg
Slc9a3,slc9a3
Traf7,traf7
Yipf1,yipf1
Rap2a,rap2a
Mdga2,mdga2
Frk,frk
Ints9,ints9
Bckdha,bckdha
Extl3,extl3
Mettl21e,mettl21ep
Spic,SPIC
Exoc3,exoc3
Ubxn2b,ubxn2b
Med1,med1
Farsb,farsb
Atxn10,atxn10
Fzd3,fzd3
Ppfia1,ppfia1
Gm26256,U2
Ston2,STON2
Ipo5,ipo5
Hs3st5,hs3st5
Gm23907,U2
Prlr,prlr
Cip2a,cip2a
Mcm2,mcm2
Rps29,rps29
Lrr1,lrr1
Ocrl,ocrl
Arl1,arl1
Kirrel3,kirrel3
Mgat2,mgat2
Gabra2,gabra2
Dnaaf2,dnaaf2
Jmjd1c,jmjd1c
Cmas,cmas
Pdgfc,pdgfc
Myh15,myh7b
Reep1,reep1
Spns1,spns1
Cacfd1,cacfd1
Ctso,ctso
Sult6b2,sult6b1l
Ahrr,ahrr
Runx1,runx1
Sorbs2,sorbs2
Acad9,acad9
Mrpl35,mrpl35
St8sia1,st8sia1
Zfp395,znf395
Apln,apln
Obscn,obscn
Farp1,farp1
Tox,tox
Ift57,ift57
Tpra1,tpra1
Cstf2,cstf2
Mast4,mast4
Tdo2,tdo2
Exosc5,exosc5
Pnoc,pnoc
Apobec4,apobec4
Mogat1,mogat1
Nfatc2ip,nfatc2ip
Pole2,pole2
Stk24,stk24
Hdac2,hdac2
Arpc5,arpc5
Slc15a1,slc15a1
Lrrc74b,lrrc74b
B9d2,b9d2
Ankrd22,ankrd22
Nrbf2,nrbf2
Gulp1,gulp1
Stambpl1,stambpl1
Marcks,marcks
Chrna7,chrna7
Zfp365,znf365
Gucy1b1,gucy1b1
Elp3,elp3
Cox7a2,cox7a2
Utp20,utp20
Tmem30a,tmem30a
Klhdc1,klhdc1
P2rx6,p2rx6
Agxt2,agxt2
Filip1,filip1
Anxa5,anxa5
Acta2,acta2
Efcab2,efcab2
Acsl3,awat1
Cdk14,cdk14
Col1a2,col1a2
Ttc38,ttc38
Ccdc97,ccdc97
Rad54l2,rad54l2
Fas,fas
Xpnpep2,xpnpep2
Slc7a4,slc7a4
Gucy1a1,gucy1a1
Otud7a,otud7a
Rab26,rab26
Ch25h,ch25h
Lipa,lipa
Dnajc21,dnajc21
St3gal4,st3gal4
Abca4,abca4
Klf13,klf13
Klhdc2,klhdc2
Gtse1,gtse1
Scara5,scara5
Lama4,lama4
Slc2a6,slc2a6
Pank1,pank1
Pkd1,pkd1
Bnc1,bnc1
Ncf2,ncf2
Brix1,brix1
Pbk,pbk
Kif20b,kif20b
Ptpn13,ptpn13
Sash3,sash3
Dcps,dcps
Mymk,mymk
Trmu,trmu
Slc5a8,slc5a8.1
Esco2,esco2
Zdhhc9,zdhhc9
Gtf2f1,gtf2f1
Ifih1,ifih1
Zzz3,zzz3
Ccdc25,ccdc25
Pdcd6,pdcd6
Efr3a,efr3a
Slc10a6,slc10a6
Scara3,scara3
Hnrnpul1,hnrnpul1
Kif26b,kif26b
Bhlha15,bhlha15
Nemf,nemf
Nox1,nox1
Clu,clu
Tube1,tube1
Maea,maea
Sgk3,sgk3
Pef1,pef1
Fkbp15,boc
Xkrx,xkrx
Bbx,bbx
Rtkn2,rtkn2
Tecpr1,tecpr1
Slc25a23,slc25a23
Adamtsl2,adamtsl2
Mir122,xtr-mir-122
Atp2a1,atp2a1
Htr7,htr7
Crb3,crb3
Ephx2,ephx2
Fam163b,fam163b
Malt1,malt1
Rpp30,rpp30
Gca,gca
Foxr2,foxr1
Ankrd1,ankrd1
Flrt2,flrt2
Pdia4,pdia4
Sh3gl3,sh3gl3
Srpra,srpra
Sdha,sdha
Arf6,arf6
Dennd1c,dennd1c
Exosc9,exosc9
Klf8,klf8
Manf,manf
Ighmbp2,ighmbp2
Dbh,dbh
Corin,rbm42
Ccn6,ccn6
Kctd12b,XB5843935 [provisional:kctd12]
Vcpkmt,vcpkmt
Bcl11a,bcl11a
Ippk,ippk
Dclre1c,dclre1c
Ppp2r1b,ppp2r1b
Bcorl1,bcorl1
Adamtsl3,adamtsl3
Immt,immt
Rad1,rad1
Cabcoco1,cabcoco1
Tsc2,tsc2
Recql5,recql5
Chrna2,chrna2
Tmem26,tmem26
Ak5,ak5
Galc,galc
Saxo2,saxo2
Ano4,ano4
Ptk2b,ptk2b
Ttc23l,ttc23l
Cenpp,cenpp
Mrpl21,mrpl21
Axl,axl
Ccna2,ccna2
Trmt2b,trmt2b
Bri3,bri3
Celsr1,celsr1
Cpt1a,cpt1a
Baiap2l1,baiap2l1
Map9,map9
Sap30bp,sap30bp
Aff1,aff1
Gpr65,gpr65
Tinagl1,tinagl1
Sim2,sim2
Ccdc127,ccdc127
Sos2,sos2
Gramd4,gramd4
Cdk12,cdk12
Hlcs,hlcs
Lrrc14b,lrrc14b
Tmem35a,tmem35a
Fgf4,fgf4
Rai14,rai14
Kcnh7,kcnh7
Efl1,efl1
Ripply3,ripply3
Npy2r,npy2r
Pigp,pigp
Aspn,aspn
Nptx2,nptx2
L2hgdh,l2hgdh
Aifm1,aifm1
Fign,fign
Tmem130,tmem130
Rbm15b,rbm15b
Serinc2,serinc2
Senp6,senp6
Oc90,oc90
Kcnk10,kcnk10
Nfxl1,nfxl1
Btaf1,btaf1
Suv39h2,suv39h2
Lrat,lrat
Fgg,fgg
Neurod2,neurod2
Mex3b,mex3b
Sox4,sox4
Erap1,erap1
Wnt9a,wnt9a
Msrb3,MSRB3
Fabp3,fabp3
Fga,fga
Dmac2l,dmac2l
Fancl,fancl
Zcchc17,zcchc17
Lemd3,lemd3
Pigk,pigk
Ppp6r3,ppp6r3
Zfp532,znf532
